idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,30fa17dfa9e01431c8ffba548a77e2902d38a55a,684d3f086e85dcf3436754ba18fa64e3b4677957,c7f48b1f8d964337fbf20c79e8afffa7f82986a2,,False,False,False
2,refs/heads/master,587158f10694f582c9510a3036c4109d7be7472b,6158950c9aac3e4efc784498e32d6a019e94b3f9,a7d20bdefb34d5312ee72935509d4b7e10a4dd60,,False,False,False
