idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
4,refs/heads/master,4e9c2853d314dd68757398e56c294c4ac4393584,1453144c5968c3ba3ad96f87d0f35cdf0eecbbda,55c147924958b21e749dfe63943a0f6a250f5b5e,,False,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/1453144c5968c3ba3ad96f87d0f35cdf0eecbbda_55c147924958b21e749dfe63943a0f6a250f5b5e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/1453144c5968c3ba3ad96f87d0f35cdf0eecbbda_55c147924958b21e749dfe63943a0f6a250f5b5e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/1453144c5968c3ba3ad96f87d0f35cdf0eecbbda_55c147924958b21e749dfe63943a0f6a250f5b5e_left_right.log'}",True,True,5,13.0,False,,,,,,False
5,refs/heads/master,1453144c5968c3ba3ad96f87d0f35cdf0eecbbda,a8f4598f5dc3121c69ff5c671ef56d898bbfe8bc,fc137548c86044b4aecb7ed629b1f5c0b32a9f1e,,False,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/a8f4598f5dc3121c69ff5c671ef56d898bbfe8bc_fc137548c86044b4aecb7ed629b1f5c0b32a9f1e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/a8f4598f5dc3121c69ff5c671ef56d898bbfe8bc_fc137548c86044b4aecb7ed629b1f5c0b32a9f1e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/a8f4598f5dc3121c69ff5c671ef56d898bbfe8bc_fc137548c86044b4aecb7ed629b1f5c0b32a9f1e_left_right.log'}",True,True,2,2.0,False,,,,,,False
8,refs/heads/master,24bacc6567133c161b78a3fa0089c2e4fd30cadb,328ad1d959f5b7675c4b66d2299c5fdc8a368c64,3dea01e1aa9eb71cf4a345d3302bd5bc5e772438,,False,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/328ad1d959f5b7675c4b66d2299c5fdc8a368c64_3dea01e1aa9eb71cf4a345d3302bd5bc5e772438_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/328ad1d959f5b7675c4b66d2299c5fdc8a368c64_3dea01e1aa9eb71cf4a345d3302bd5bc5e772438_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/328ad1d959f5b7675c4b66d2299c5fdc8a368c64_3dea01e1aa9eb71cf4a345d3302bd5bc5e772438_left_right.log'}",True,True,8,314.0,False,,,,,,False
9,refs/heads/master,328ad1d959f5b7675c4b66d2299c5fdc8a368c64,648ce9a5d5f6ef45af4425cc889b66b0210ec658,7a010ef6e52da272c5b563f81dcea6836503277c,,False,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/648ce9a5d5f6ef45af4425cc889b66b0210ec658_7a010ef6e52da272c5b563f81dcea6836503277c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/648ce9a5d5f6ef45af4425cc889b66b0210ec658_7a010ef6e52da272c5b563f81dcea6836503277c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/648ce9a5d5f6ef45af4425cc889b66b0210ec658_7a010ef6e52da272c5b563f81dcea6836503277c_left_right.log'}",True,True,11,413.0,False,,,,,,False
12,refs/heads/master,8b3956469c69afc40e5b268aef4057f402ace309,8a6403d2d55fdebc66260a380f30f9eb26bdb9b8,fe4d08154d83769919e32e89215e2da2aa69cfab,,False,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/8a6403d2d55fdebc66260a380f30f9eb26bdb9b8_fe4d08154d83769919e32e89215e2da2aa69cfab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/8a6403d2d55fdebc66260a380f30f9eb26bdb9b8_fe4d08154d83769919e32e89215e2da2aa69cfab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/8a6403d2d55fdebc66260a380f30f9eb26bdb9b8_fe4d08154d83769919e32e89215e2da2aa69cfab_left_right.log'}",False,True,2,0.0,False,,,,,,False
14,refs/heads/master,3a0486faecb80a886e7ab38a2e1bf90f1aadc172,e626f2669a2bc92f79a48c97ce9be56e0ea3920a,ab3c5be8614c63dd6e496fff74d3c3b876908161,,False,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/e626f2669a2bc92f79a48c97ce9be56e0ea3920a_ab3c5be8614c63dd6e496fff74d3c3b876908161_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/e626f2669a2bc92f79a48c97ce9be56e0ea3920a_ab3c5be8614c63dd6e496fff74d3c3b876908161_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/e626f2669a2bc92f79a48c97ce9be56e0ea3920a_ab3c5be8614c63dd6e496fff74d3c3b876908161_left_right.log'}",False,True,4,10.0,False,,,,,,False
18,refs/heads/master,12af202ead315395af876b295894f0ce376bb702,6cb215e5a4201047d78fda7a9b65d600316232b4,a695de6fccc00cd5b0d2c8fa4d94b389529ff6f4,,True,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/6cb215e5a4201047d78fda7a9b65d600316232b4_a695de6fccc00cd5b0d2c8fa4d94b389529ff6f4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/6cb215e5a4201047d78fda7a9b65d600316232b4_a695de6fccc00cd5b0d2c8fa4d94b389529ff6f4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/6cb215e5a4201047d78fda7a9b65d600316232b4_a695de6fccc00cd5b0d2c8fa4d94b389529ff6f4_left_right.log'}",True,True,4,68.0,False,287dd00590d8811538591addc687f7f8527befb6f4cdb4598c93e80169912140,Tests_failed,fded492cb14a9e978fa841668f745569ad11797e45a029738f66f57cb852c590,Tests_failed,False,False
19,refs/heads/master,a695de6fccc00cd5b0d2c8fa4d94b389529ff6f4,62d8804141db4afa46023a63c0f5d29d9bdf46df,175ecbeb1471e324d391bcb5174f20f5d3ee94be,,False,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/62d8804141db4afa46023a63c0f5d29d9bdf46df_175ecbeb1471e324d391bcb5174f20f5d3ee94be_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/62d8804141db4afa46023a63c0f5d29d9bdf46df_175ecbeb1471e324d391bcb5174f20f5d3ee94be_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/62d8804141db4afa46023a63c0f5d29d9bdf46df_175ecbeb1471e324d391bcb5174f20f5d3ee94be_left_right.log'}",True,True,18,785.0,False,,,,,,False
20,refs/heads/master,6cb215e5a4201047d78fda7a9b65d600316232b4,2773f93bb61a67a2dd9baa56e3a0c71acfe1d84f,175ecbeb1471e324d391bcb5174f20f5d3ee94be,,False,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/2773f93bb61a67a2dd9baa56e3a0c71acfe1d84f_175ecbeb1471e324d391bcb5174f20f5d3ee94be_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/2773f93bb61a67a2dd9baa56e3a0c71acfe1d84f_175ecbeb1471e324d391bcb5174f20f5d3ee94be_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/2773f93bb61a67a2dd9baa56e3a0c71acfe1d84f_175ecbeb1471e324d391bcb5174f20f5d3ee94be_left_right.log'}",True,True,20,853.0,False,,,,,,False
23,refs/heads/master,9e93b4c4079cf90817e1e58026b8af679c386dd2,3721583d98f0ed09eadb18689c85b10c5bf70a8f,7707181311838ad1298972d9cf5897d60361309d,,False,"{'base_left': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/3721583d98f0ed09eadb18689c85b10c5bf70a8f_7707181311838ad1298972d9cf5897d60361309d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/3721583d98f0ed09eadb18689c85b10c5bf70a8f_7707181311838ad1298972d9cf5897d60361309d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/branflake2267/GWT-Maps-V3-Api/3721583d98f0ed09eadb18689c85b10c5bf70a8f_7707181311838ad1298972d9cf5897d60361309d_left_right.log'}",True,True,62,2530.0,False,,,,,,False
