idx,branch_name,merge,left,right,notes,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,union_diff_files,num_intersecting_files,sampled for testing
4,refs/heads/master,a23a597e41b2807c65dabfbcae3d80d9eaef0621,cd45ad3b6f0ad5b10ba8253500d55afbffa0ab4a,f0823ea56a3ea2b254a8182650d04650d171070e,two initial commits,227,9,False,True,True,10,False,Error while retrieving base sha,Error while retrieving base sha,False
