idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,9ac39d4cf6e7e58f885adc05fd251c98e81a6c4d,e8a1b61276e90c44ddca8a11ed54d18521afe577,93b6644a824fa4f29ee217bad0a35a6e648ac3b2,,3,0,0,Error,False,False,True,3,False,,,,,,False
2,refs/heads/master,e8a1b61276e90c44ddca8a11ed54d18521afe577,0d89f389dfe626d6839ed5eda7e0bb25efa1585b,caa4c12d4b0ed38a21257a7be5b7de30a1a9be3b,,3,0,0,Error,False,False,True,3,False,,,,,,False
6,refs/heads/master,00fab328dc333b38714db146f8d34de96c7234bd,207f1a8674963fa5b0c8065646f40bc8e8118996,045a49991634b020818db8115a6c38fb065b1ba6,,4,1,48,5,False,False,True,4,False,,,,,,False
8,refs/heads/master,c1da32158e5820c7c143cee983b91cb673df674f,1a3aa1c6c40b3d24d43ece6d3ab998ad5f0108ec,176d9c3fc93524b69c21420c7e0054e53d08676a,,3,1,75,8,False,True,True,3,False,,,,,,False
11,refs/heads/master,f862dcaa21281bf6c5dc146fd10b79933e11bba7,c6cc64649fe4b572d3f49a19631f0b84796bc38b,98c5357ac24c6d52d44725a5f51c77c655c29b6f,,4,1,81,7,False,False,True,4,False,,,,,,False
12,refs/heads/master,c6cc64649fe4b572d3f49a19631f0b84796bc38b,957508c56354cddee10b258761b2585c78dac859,a354372ae632e63f3feb526102c9eabbce72f719,,4,1,154,17,False,True,True,4,False,,,,,,False
13,refs/heads/master,957508c56354cddee10b258761b2585c78dac859,82aeb6f2e54b7985d41bfb1c7f5b74ee64f61388,d09283a9841ec6199ebf22420672d285517bc5f1,,2,0,0,Error,False,False,True,2,False,,,,,,False
16,refs/heads/master,ee20cd848ac7ccde1208ef59fba0aa9b8f6318f7,51490f87bbf813d01164e101fd6cd32ec4a21596,f6f2a3c84faca1484ea4f6b85987a3cf9a1ff9c8,,7,2,341,27,True,True,True,7,True,Tests_passed,1429d347cea26f9e4d4344e063ecf5654161456f9ded10eeba98c6c8507c049b,True,Tests_passed,256e1e5e278762a53386362dfba1e6302c22bc4441a27dbce6ede9c30cbb764c,True
17,refs/heads/master,51490f87bbf813d01164e101fd6cd32ec4a21596,a662006ee08d1fd941f2ae7eab1812acedf6f232,6b6a2301e40919efa350a5d9f5f2632e85f9393f,,3,2,181,21,True,True,True,3,True,Tests_passed,42e4d036a6e455454b2015304a532ad0b31c348d59b8353a80c96391841fb2df,True,Tests_passed,d865536fe26ff93df8cb6861c8a2f8f6f42db0d3ef81c10a2e1c70dd2d5bb33e,True
19,refs/heads/master,de92db7be635df9cf82eb72768a7057b3ec7d21e,e05940d70f3c1898f97688a66b78e3c1d86ea9ca,5ff350d744dd36fc46d01fb2c55d6d35172958c1,,6,1,121,6,False,False,True,6,False,,,,,,False
28,refs/heads/master,3fc1dc935e83a63511bc2ea30fde565e34c4658c,8401c11c8ec110886308ffd7068babe8e076731b,c36875da5eedab76d67bf732975250b3df5f9a01,,3,1,32,7,False,True,True,3,False,,,,,,False
30,refs/heads/master,ea33d35d0f08a5792e03904bd076e24362334995,8855afd74c5fd1bff1d788973830c6e62c43ea9e,842d0811d02698395ab72e779309785cae3be9a6,,7,1,161,25,False,True,True,7,False,,,,,,False
34,refs/heads/master,bf829116ad78f67606f9ab512a8dea374cd909b2,5e5906be64707e0c1d3107dd9593f9eef184414c,a85514a3a431edd7d0945a16b4e8355555a057fd,,14,0,474,10,False,True,True,14,False,,,,,,False
36,refs/heads/master,6774d533d74853feeed86f3638ffdbf7acf4abe4,cac3bf6a6b3037e5eca755630cc468deb98443e2,46625a9a66236e0c5ad87d03b88cc86b75811cb5,,8,1,6700,5,False,False,True,8,False,,,,,,False
