idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_adjacent_ignorespace,plumelib_ort_adjacent_ignorespace_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_imports_ignorespace,plumelib_ort_imports_ignorespace_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,plumelib_ort_version_number_ignorespace,plumelib_ort_version_number_ignorespace_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,plumelib_ort_run_time,plumelib_ort_ignorespace_run_time,plumelib_ort_adjacent_run_time,plumelib_ort_adjacent_ignorespace_run_time,plumelib_ort_imports_run_time,plumelib_ort_imports_ignorespace_run_time,plumelib_ort_version_number_run_time,plumelib_ort_version_number_ignorespace_run_time
205,refs/remotes/origin/pull/553,16d0b92ccb95873464210ae627841b4891b78dbd,f353ca49b4893c7ec32bc95bf4ea54e7217cf8e2,7c7f71ea0a5bdea86e94a09d5ae684fcb59a9921,,85a6775a000c9ec94d2fdd1a3e003b44a03c4f7a74b0b20460b8124333982313,Tests_passed,070989b4b3a6b016bdbb4368e41adabb95b3a99e22ad1380c7c9a7887838e262,Tests_passed,True,True,True,True,Merge_failed,ccea871f4dc64436328d0fef51c7647752998e1a5f98ad1f1908ac80b59650bf,Merge_failed,cc5b84d1a170944705c42e3118b59f13fc54de897f70297d6162b7ce2586ac54,Merge_failed,ccea871f4dc64436328d0fef51c7647752998e1a5f98ad1f1908ac80b59650bf,Merge_failed,cc5b84d1a170944705c42e3118b59f13fc54de897f70297d6162b7ce2586ac54,Merge_failed,f22f4304afbb36719b23559ba2d6236f63bdbd727c626d0f815db3ad3d13c9d5,Merge_failed,f22f4304afbb36719b23559ba2d6236f63bdbd727c626d0f815db3ad3d13c9d5,Merge_failed,c369168b0b58b4db03c35b484678ffccdfd97b1ccde439990d2512269656146e,Merge_failed,4a238e7fcda0763d65e1cdeb1df25bc2217434622fce9e7a66f6cfe0bcbabd1f,Merge_failed,0a657adc0f119bb4474de150a3eaa09e1ad83bc9b1479b981623b8d02548da54,Merge_failed,7cefebbea769c9d816cfdb58a64a0dbc185b67dfb0191a4e6ab97f3e61c3791b,Merge_failed,679d76747806737201dd0eb0f4fb77c0af95eda8d23ef711a46f15520c3bde73,Merge_failed,ef5d5da96da1500f558f70f6efe94d5364d6df1ff07c69e618951408c86e6382,Merge_failed,4500d7e2ed6a8c1c1cf74b3c5ae1bbffc3de913bd73b6a0f8df3a2768d073719,Merge_failed,9f2111fc8a296292325f35d02de8b080317d9fe95660f27c5589d1740e230ee5,Merge_failed,4500d7e2ed6a8c1c1cf74b3c5ae1bbffc3de913bd73b6a0f8df3a2768d073719,Merge_failed,8014905b9fb02fad52d829a5ff41c02aab5e3ceb2f3f3791acf45b30e48af653,Merge_failed,4500d7e2ed6a8c1c1cf74b3c5ae1bbffc3de913bd73b6a0f8df3a2768d073719,Merge_failed,8014905b9fb02fad52d829a5ff41c02aab5e3ceb2f3f3791acf45b30e48af653,Merge_failed,4500d7e2ed6a8c1c1cf74b3c5ae1bbffc3de913bd73b6a0f8df3a2768d073719,0.050534725189208984,0.057645320892333984,0.05497908592224121,0.04358100891113281,0.03913569450378418,0.04951119422912598,0.05612611770629883,0.5427734851837158,0.4687974452972412,1.1047439575195312,0.32912755012512207,0.7410106658935547,0.0949857234954834,0.3898029327392578,0.0753173828125,0.4256315231323242,0.8048028945922852,0.41921234130859375,0.07688617706298828
