idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
1,refs/heads/master,cc564759de94ee65d88ca4cb511bdef49b159dbd,2855bc0c8ce5d7b7836c3a9f5bf8c9eb663eadea,c99270cc5b6abc36a30f3c438f0774d230dd6398,,13,13,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/2855bc0c8ce5d7b7836c3a9f5bf8c9eb663eadea_c99270cc5b6abc36a30f3c438f0774d230dd6398_base_left.log', 'base_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/2855bc0c8ce5d7b7836c3a9f5bf8c9eb663eadea_c99270cc5b6abc36a30f3c438f0774d230dd6398_base_right.log', 'left_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/2855bc0c8ce5d7b7836c3a9f5bf8c9eb663eadea_c99270cc5b6abc36a30f3c438f0774d230dd6398_left_right.log'}",False,False
2,refs/heads/master,f9351fd88e6633e4de6d949e33192eb904ff0587,76d13747d9cf984eefb0e3945b3ab1a5349a37d8,056a42c1414b50c6b7031e8c326eeeacaacdf59a,,5,63,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/76d13747d9cf984eefb0e3945b3ab1a5349a37d8_056a42c1414b50c6b7031e8c326eeeacaacdf59a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/76d13747d9cf984eefb0e3945b3ab1a5349a37d8_056a42c1414b50c6b7031e8c326eeeacaacdf59a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/76d13747d9cf984eefb0e3945b3ab1a5349a37d8_056a42c1414b50c6b7031e8c326eeeacaacdf59a_left_right.log'}",False,False
3,refs/heads/master,77f1f46fdafec339c0b0ac1507f37415ea2ab688,86b3ab8f98bf5b68bdac2067ca3465aeba3bf01b,d37f7259ff89db99f186f721f4df521180633d95,,10,9,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/86b3ab8f98bf5b68bdac2067ca3465aeba3bf01b_d37f7259ff89db99f186f721f4df521180633d95_base_left.log', 'base_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/86b3ab8f98bf5b68bdac2067ca3465aeba3bf01b_d37f7259ff89db99f186f721f4df521180633d95_base_right.log', 'left_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/86b3ab8f98bf5b68bdac2067ca3465aeba3bf01b_d37f7259ff89db99f186f721f4df521180633d95_left_right.log'}",False,False
4,refs/heads/master,5a08f34315cf5587d5315a18db4ddbb8b5776770,83c057796cdadb0a3c09f902280da8dc9208f736,f1d5de68c9f82ae82b2d73c6fc9924471b389784,,5,20,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/83c057796cdadb0a3c09f902280da8dc9208f736_f1d5de68c9f82ae82b2d73c6fc9924471b389784_base_left.log', 'base_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/83c057796cdadb0a3c09f902280da8dc9208f736_f1d5de68c9f82ae82b2d73c6fc9924471b389784_base_right.log', 'left_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/83c057796cdadb0a3c09f902280da8dc9208f736_f1d5de68c9f82ae82b2d73c6fc9924471b389784_left_right.log'}",False,False
5,refs/heads/master,bbdc2dcae58cb637b3f30dedcccad92ed8f33a45,4605d5421b97b6133d084a3b5d9b6c41c3039a23,4f47d3b0fd5f36d2c977b4f5e6b4025d6d7b7d59,,19,128,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/4605d5421b97b6133d084a3b5d9b6c41c3039a23_4f47d3b0fd5f36d2c977b4f5e6b4025d6d7b7d59_base_left.log', 'base_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/4605d5421b97b6133d084a3b5d9b6c41c3039a23_4f47d3b0fd5f36d2c977b4f5e6b4025d6d7b7d59_base_right.log', 'left_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/4605d5421b97b6133d084a3b5d9b6c41c3039a23_4f47d3b0fd5f36d2c977b4f5e6b4025d6d7b7d59_left_right.log'}",False,False
6,refs/heads/master,a03b00cf997259180290bbbc35ea41b69ce218d4,e86da0d16c5c49d02c044c0c5a24c6edcd339a48,47b24de12169a723a6843861ad358285e7e71ce4,,3,5,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/e86da0d16c5c49d02c044c0c5a24c6edcd339a48_47b24de12169a723a6843861ad358285e7e71ce4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/e86da0d16c5c49d02c044c0c5a24c6edcd339a48_47b24de12169a723a6843861ad358285e7e71ce4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/paulc4/mvc-exceptions/e86da0d16c5c49d02c044c0c5a24c6edcd339a48_47b24de12169a723a6843861ad358285e7e71ce4_left_right.log'}",False,False
