idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/master,611a7e5614f6bd5b50be2ec26afe779496555c00,919d2a67ef0746c7b915ee7390451b983775dcb0,a3464b3e817155e3f85fc3a18ec516c481c157bc,,False,0d66a5e6b1f385f24b1c6987ee4919fbd2bc16daaa2c57812523cdd477ccbfae,1f908bab900d77dd89a92f8dcaf3b9a10a24a7de72fb84e4161305eaa20c3c1b,265,True,Tests_failed,0.0,Tests_passed,0.0,False,False
3,refs/heads/master,c804681c138b4df6e5ddafabce1749898d87b19b,fbf3adab64d6e83f0258aa54ce2b1a211e3e7026,35dc85332a08b159df4e3ea387498e453adc20c4,,False,,,28,False,,,,,,False
6,refs/heads/master,61eafece1854ed7c30c2fc2bba578965980b3338,f098012e5b33d22e289fe0d3ab5aadfd1a7bdda9,a9d8c2cdda37c1031621c0201309094fad401e0f,,False,,,3,False,,,,,,False
7,refs/heads/master,042d59bed8b1651367380523918f4e1145c9d9c0,ee2bb44d6352d83a1f6e322f464b326e90fc571b,18d4beb52eda96ae1898937be0539732b0757254,,False,,,391,False,,,,,,False
8,refs/heads/master,ad3a9a42aece9e729b5c7ad44ca45e0bc370d1b0,8d8d9a718c3f878c57990cddb62b36e855d45ad0,8f987e76603b29c8b759364ca2459901c37e71fd,,False,,,7,False,,,,,,False
11,refs/heads/master,720b728eb0efd31c7563b083328fbcfd39eb42fa,887371afa70c6111569d2b248622fcfc4d66d589,1bfd0df52787ce3ac47444a2d46ce709c4c5865d,,False,,,306,False,,,,,,False
12,refs/heads/master,1bfd0df52787ce3ac47444a2d46ce709c4c5865d,eaa92a4f06a63f7848f624289dfcbadb11f82c65,7b297f4999701168abbbed4f87c711d0ee66ea7a,,False,bdd80c5a6522295ef696a03d53462d41f80a5e49d471869f17602440261cf4bb,9539469024507efc1ad45c8eb897d23533707f1c009088d47a5e431b7f0ff239,113,True,Tests_failed,0.0,Tests_failed,0.0,False,False
13,refs/heads/master,ee200a7b072a23f7b562d0133b638a7c5c0f3cb1,9a98b3124dea4a8a5e67f31cfa4956c7fd1f0ff1,eaa92a4f06a63f7848f624289dfcbadb11f82c65,,False,,,311,False,,,,,,False
14,refs/heads/master,7d15a0ace851d7a7428da1334130e23e633b7a4e,17af852b81d666f98e739e27351080ed996d8259,5992ec95aec283f558cb8b7acaec029bb4c91d52,,False,,,43,False,,,,,,False
15,refs/heads/master,5992ec95aec283f558cb8b7acaec029bb4c91d52,68fa07b02cd68516b280bea73c351e1cd0dfe5a1,64061c15aa73422d9a3d781ef5b355f46d7032dc,,False,1f12991ffc63cdb017df759ed4d16f03acf634cc6e4e1250ae8ea9dfa2dac218,d565e8dcc4c8947aa5ffa56a1269cd01f53a8a765b3d9a274fe923d908b79af2,139,True,Tests_failed,0.0,Tests_failed,0.0,False,False
16,refs/heads/master,68fa07b02cd68516b280bea73c351e1cd0dfe5a1,782a4dcc8693d788b5457d5e642233198a510cee,9c788dd6f50b64f6978eadb62fb516d5318f8c86,,False,854953576969209a1c6b21eaf3981017ee68498fab67f2af28c34fad16e22ade,421954a45e70809294e544142a8508bf4896ee1df0275b2cda86ea911272ad56,121,True,Tests_failed,0.0,Tests_failed,0.0,False,False
17,refs/heads/master,9a98b3124dea4a8a5e67f31cfa4956c7fd1f0ff1,b81151f903021823ca8dddbffb04042fe0b10f2c,9c788dd6f50b64f6978eadb62fb516d5318f8c86,,False,,,115,False,,,,,,False
18,refs/heads/master,b81151f903021823ca8dddbffb04042fe0b10f2c,9f487edba6a6a355ea44a8a60d6b7465dc87606b,e1ad24f23c28f070661550893edf03d371b05007,,False,31c0745a1a7f1cbf5b39d7b428e2ac0f7dc559e2f4ab7a90329ab934b012a7d0,bcae0322f32c08d01047a13d5dbc5d42c2c93704976c57c1239e7ba93c0ed7d6,40,True,Tests_failed,0.0,Tests_failed,0.0,False,False
19,refs/heads/master,a7d70280263735927d3ca1efa72a94216d19c9a6,0bc96a6f97a374f7a552b1799f898d610a38ed15,31d15d75a70f450aacb44162bd32ddaa50aa962a,,False,,,2,False,,,,,,False
20,refs/heads/master,5ab60bfd8fe71f34d34c7904f4e79ec60ee365f2,2091e58318202ca163832980c4c6540fa3abdae6,783b8e76e513fd4e0b6e3c0450ddffdaac1005b2,,False,b6ca1e16dde07b79de316ed9c1a623918d2db56d2405a643d7210d240fb16824,b0a56a0e333c895d5289ae005375002327b50e2ce28c00cf45588922f0c716df,454,True,Tests_failed,0.0,Tests_failed,0.0,False,False
21,refs/heads/master,783b8e76e513fd4e0b6e3c0450ddffdaac1005b2,f0d3f4f03e5dc1c52c724694ff1fc4411799b083,e07af26d1bde66a79abb71d721b54cb0e1a26295,,False,,,2,False,,,,,,False
23,refs/heads/master,8971f7187ecd9bbb26d4b7d8e5137dd5a324b670,2c098c82f64bf0b8d75663c36d7419c9ceb0477d,55af18d3cb411fc32b2b20f76f484ce48a6627ee,,False,f5e0a8e4f6eeba6b35ab56cda65ff9ae788836e634c07f098da0c023482b3d2e,8dbc97f21a4ee808a07dbce85824a8518fd5ca0e6d870eddbe25362830282da4,61,True,Tests_failed,0.0,Tests_failed,0.0,False,False
24,refs/heads/master,2c098c82f64bf0b8d75663c36d7419c9ceb0477d,33af771f4267342dd6d12b93e68e4a9db406a597,e2292abf0e24e0173809f56ec94e8dd08a803dcf,,False,,,4,False,,,,,,False
