idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
5,refs/heads/master,6e95fc2cbcb962d885349d74fdc5a51bab767964,c7bbbbc61771590b83a5fd19fec74a6f917404ab,fba1f22175d1da0f00dbc1a146b3754503d4d8e4,,True,False,Tests_passed,19990caf97b5a366543e127703f1c1358d8c24d85dc6b3636ac49ea570fe0ffd,True,3,64,True,Tests_passed,79ac35d8e5c329b969774ee8272c3f2aee2d50612fdfa277693f196b25270ed3,True,True
6,refs/heads/master,fba1f22175d1da0f00dbc1a146b3754503d4d8e4,d49f51bd83fd89f815e32fd1ca7f0ba7159f212e,46b1f3364efff6a8c68326b02ee26d1bed70746d,,True,False,Tests_passed,842ab749a493754054a421818905b5ce93dffa92a64e5ee09074dd5b0edc4b26,True,3,54,True,Tests_passed,f22a5268aaca519d234d2b4cc033ff6f25753fab7e91e0dbe1caccc7bf7d608f,True,True
8,refs/heads/master,8ad0b50fa6aa1a155eaaa8524a422f9170b3e67e,3b7cf7176bcf497c8f0180c8c55a95456f586ba6,33e0e691b2953b652e68897b198c9ec5f031ba67,,True,True,Tests_passed,94d96a60b040b01a65a6485ee1e6a954cd2d719607f5129300f171bd187e261d,True,3,44,True,Tests_passed,6fb0072f64b2163dd1069fcf46b730ea08be2b0c8e3bd10cb487de0b9197c2c6,True,True
