idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
6,refs/heads/master,e649e6b5dff480cef45f7a1b1e1d4a64c03e51aa,3dc661ca9d533bf0e49353f89033bba7d532b88a,955ed56f4c395e0c51893c048576333f02880ed9,,2,0.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/3dc661ca9d533bf0e49353f89033bba7d532b88a_955ed56f4c395e0c51893c048576333f02880ed9_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/3dc661ca9d533bf0e49353f89033bba7d532b88a_955ed56f4c395e0c51893c048576333f02880ed9_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/3dc661ca9d533bf0e49353f89033bba7d532b88a_955ed56f4c395e0c51893c048576333f02880ed9_left_right.log'}",False,False
7,refs/heads/master,3dc661ca9d533bf0e49353f89033bba7d532b88a,15ad161617ae1699b11231f9e15354bbcb35c52d,b7d542099a1f10f8bcab5cc4a6d67edfb24e7133,,3,0.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/15ad161617ae1699b11231f9e15354bbcb35c52d_b7d542099a1f10f8bcab5cc4a6d67edfb24e7133_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/15ad161617ae1699b11231f9e15354bbcb35c52d_b7d542099a1f10f8bcab5cc4a6d67edfb24e7133_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/15ad161617ae1699b11231f9e15354bbcb35c52d_b7d542099a1f10f8bcab5cc4a6d67edfb24e7133_left_right.log'}",False,False
8,refs/heads/master,15ad161617ae1699b11231f9e15354bbcb35c52d,f941716b55e42a2f7513b4a6d520012a16dc76ad,7684d36d2e2ae2db65838a13c2cd132d54ae8308,,176,5510.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/f941716b55e42a2f7513b4a6d520012a16dc76ad_7684d36d2e2ae2db65838a13c2cd132d54ae8308_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/f941716b55e42a2f7513b4a6d520012a16dc76ad_7684d36d2e2ae2db65838a13c2cd132d54ae8308_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/f941716b55e42a2f7513b4a6d520012a16dc76ad_7684d36d2e2ae2db65838a13c2cd132d54ae8308_left_right.log'}",False,False
9,refs/heads/master,f941716b55e42a2f7513b4a6d520012a16dc76ad,1597bdb2b837ed261d02b2bbc333742149b0f157,d55a69d0a5906fe2a532c13f59d0184b208216f1,,2,0.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/1597bdb2b837ed261d02b2bbc333742149b0f157_d55a69d0a5906fe2a532c13f59d0184b208216f1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/1597bdb2b837ed261d02b2bbc333742149b0f157_d55a69d0a5906fe2a532c13f59d0184b208216f1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/1597bdb2b837ed261d02b2bbc333742149b0f157_d55a69d0a5906fe2a532c13f59d0184b208216f1_left_right.log'}",False,False
10,refs/heads/master,1597bdb2b837ed261d02b2bbc333742149b0f157,2b1f54f96ae9e5e321f798d7eb0854e98015499f,35bd2d4b6d078132880b67e3fc29fff631968abb,,2,0.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/2b1f54f96ae9e5e321f798d7eb0854e98015499f_35bd2d4b6d078132880b67e3fc29fff631968abb_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/2b1f54f96ae9e5e321f798d7eb0854e98015499f_35bd2d4b6d078132880b67e3fc29fff631968abb_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/2b1f54f96ae9e5e321f798d7eb0854e98015499f_35bd2d4b6d078132880b67e3fc29fff631968abb_left_right.log'}",False,False
11,refs/heads/master,2b1f54f96ae9e5e321f798d7eb0854e98015499f,48d2ac01519ace7709d2c57eabfe9ec45c565183,9a3d2b0509bfe98f77cc5e3261d755fede5620a8,,2,0.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/48d2ac01519ace7709d2c57eabfe9ec45c565183_9a3d2b0509bfe98f77cc5e3261d755fede5620a8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/48d2ac01519ace7709d2c57eabfe9ec45c565183_9a3d2b0509bfe98f77cc5e3261d755fede5620a8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/48d2ac01519ace7709d2c57eabfe9ec45c565183_9a3d2b0509bfe98f77cc5e3261d755fede5620a8_left_right.log'}",False,False
12,refs/heads/master,48d2ac01519ace7709d2c57eabfe9ec45c565183,03b1790a0ef4a2f8ddecdfcd5b5c0ebcaef740e6,0c98fac4947d7aa9a1a85accff01a1108790a384,,10,38.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/03b1790a0ef4a2f8ddecdfcd5b5c0ebcaef740e6_0c98fac4947d7aa9a1a85accff01a1108790a384_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/03b1790a0ef4a2f8ddecdfcd5b5c0ebcaef740e6_0c98fac4947d7aa9a1a85accff01a1108790a384_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/03b1790a0ef4a2f8ddecdfcd5b5c0ebcaef740e6_0c98fac4947d7aa9a1a85accff01a1108790a384_left_right.log'}",False,False
13,refs/heads/master,a66b7757b1fb4e7330c9cb31e76559ca0d3907bb,0d767d285c793a5da311ca9637a9c217d1c63c2b,8d8997f3810b8020abfd5210dbda4ff487e7c79c,,5,4.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/0d767d285c793a5da311ca9637a9c217d1c63c2b_8d8997f3810b8020abfd5210dbda4ff487e7c79c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/0d767d285c793a5da311ca9637a9c217d1c63c2b_8d8997f3810b8020abfd5210dbda4ff487e7c79c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/0d767d285c793a5da311ca9637a9c217d1c63c2b_8d8997f3810b8020abfd5210dbda4ff487e7c79c_left_right.log'}",False,False
15,refs/heads/master,1c895c47c2e482221ae3d9bf97c896641ade26b2,67c401299c4ffad342aa3dc5f4969d14b793f59b,4385cd40f372a1a3b03e47d34ed6de691645d861,,38,5.0,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/67c401299c4ffad342aa3dc5f4969d14b793f59b_4385cd40f372a1a3b03e47d34ed6de691645d861_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/67c401299c4ffad342aa3dc5f4969d14b793f59b_4385cd40f372a1a3b03e47d34ed6de691645d861_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/67c401299c4ffad342aa3dc5f4969d14b793f59b_4385cd40f372a1a3b03e47d34ed6de691645d861_left_right.log'}",False,False
16,refs/heads/master,c03c203f8d959308676564990b4272a80fd076c7,f0fcd7471d940f5c2e35845b61db8c0125998198,0faa4233b41ad0346a2b6626fd127c2f5d17641e,,50,123.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/f0fcd7471d940f5c2e35845b61db8c0125998198_0faa4233b41ad0346a2b6626fd127c2f5d17641e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/f0fcd7471d940f5c2e35845b61db8c0125998198_0faa4233b41ad0346a2b6626fd127c2f5d17641e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/f0fcd7471d940f5c2e35845b61db8c0125998198_0faa4233b41ad0346a2b6626fd127c2f5d17641e_left_right.log'}",False,False
18,refs/heads/master,e430a817b02d406dd74590bc5e5f687c8a0c5ce7,d88f9fcf21bc6671dbb3cec4e429c4f3f944517f,0151257453fa24cd4ecf03f33d390524eddfe088,,976,,,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/d88f9fcf21bc6671dbb3cec4e429c4f3f944517f_0151257453fa24cd4ecf03f33d390524eddfe088_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/d88f9fcf21bc6671dbb3cec4e429c4f3f944517f_0151257453fa24cd4ecf03f33d390524eddfe088_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/d88f9fcf21bc6671dbb3cec4e429c4f3f944517f_0151257453fa24cd4ecf03f33d390524eddfe088_left_right.log'}",False,False
19,refs/heads/master,d88f9fcf21bc6671dbb3cec4e429c4f3f944517f,fe4334851b636c10ed1e6801b2775b22422d8e13,0ca9ae37d27189ce5bb5311588a8abe11ebe7c46,,29,104.0,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/hope-for/hope-boot/fe4334851b636c10ed1e6801b2775b22422d8e13_0ca9ae37d27189ce5bb5311588a8abe11ebe7c46_base_left.log', 'base_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/fe4334851b636c10ed1e6801b2775b22422d8e13_0ca9ae37d27189ce5bb5311588a8abe11ebe7c46_base_right.log', 'left_right': 'cache/diff_analyzer/logs/hope-for/hope-boot/fe4334851b636c10ed1e6801b2775b22422d8e13_0ca9ae37d27189ce5bb5311588a8abe11ebe7c46_left_right.log'}",False,False
