idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
9,refs/heads/master,7475060adde9b911d104d64d02aceaee05fd9e4b,1147cd2e5a3da1272d9d771ceb4436351c574afb,7bb821bec10da6c91bb2f09992b86484b8e864fc,,True,True,True,27,90,695,21,True,28,Tests_passed,c8f845049af1e9c373021accd0568f693e48e945ea922d89d242285e5c1ab391,True,Tests_passed,c56d60a183af3255d50232947d6eca28f39d35a423b5303bd87e4d2dbcb76c49,True
12,refs/remotes/origin/v2.0,4fec47bbac3ed04e9210df2627026f789abbf1a6,36621186700cc4afc54e35413794796f2ac4c2e9,2e44b63b9f1ee1816659ce534e5597c5639918b1,,False,False,True,2,2,93,43,False,43,,,,,,False
