idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
5,refs/heads/master,e3b59f05a045d66d1916fdea95aa76ce1cd2e412,d91b3f4d4c4add6220a78979bb19b0691f93b9c0,75262313058cc93b4afd3dc97ad3f859f9b0ff8c,,True,True,Tests_passed,bef041c62cd50d862b584e5fe1ac283b94e77b7668e38b976ee47bd8d826cc3f,True,15,31,124,12,True,Tests_passed,42871d0a0f0153aed90956f2f1bcde3d3f8821ecf3c6064e2981aab8c43e4a62,True,18,True,Merge_failed,394129bacd7846132119a9083ce2ffcd7eea7ab514fea947967c7fe226e1892d,Merge_failed,315fdb7697ac62351413d8146f8d4ced60a1ba3c43dbf2e75e817aab2f433d02,Merge_failed,394129bacd7846132119a9083ce2ffcd7eea7ab514fea947967c7fe226e1892d,Merge_failed,315fdb7697ac62351413d8146f8d4ced60a1ba3c43dbf2e75e817aab2f433d02,Merge_failed,394129bacd7846132119a9083ce2ffcd7eea7ab514fea947967c7fe226e1892d,Merge_failed,394129bacd7846132119a9083ce2ffcd7eea7ab514fea947967c7fe226e1892d,Merge_failed,394129bacd7846132119a9083ce2ffcd7eea7ab514fea947967c7fe226e1892d,Merge_failed,81fcbb9cf87df0635c7d140b123f6b679d6a116fbdf4873db18acac99863c112,Merge_failed,50e8f1e12507ba4237456efa5dc405717f0f0e400cba30b5e9fdf99f14c48cef,Merge_failed,f05d8c0082d170e1d0a574da766e7a28617644cefe0c4815b56087ba313d42c2,Merge_failed,99ccc27a9033d461449306be6bad9f892fdb95c4a81381659444384216e98ab4,Merge_failed,36422c3cfdea4dcd185cbdc7dec43d79e40ba1b26668e37a139150b14f7fdc13,Merge_failed,77b25652dac2114fe5b9c3ed1a822ee5d02ddae0460c6c635cee491e73878b9d,Merge_failed,77b25652dac2114fe5b9c3ed1a822ee5d02ddae0460c6c635cee491e73878b9d,Merge_failed,20248c033913e99125724ec39f3f16a2f395374cfa5378ff4e2ec3f4f9091763,Merge_failed,77b25652dac2114fe5b9c3ed1a822ee5d02ddae0460c6c635cee491e73878b9d,Merge_failed,77b25652dac2114fe5b9c3ed1a822ee5d02ddae0460c6c635cee491e73878b9d,Merge_failed,77b25652dac2114fe5b9c3ed1a822ee5d02ddae0460c6c635cee491e73878b9d,Merge_failed,0291290b3ac58e4499054859c55f05f42583d1811d63f7134a18e69d3345cf2c,Merge_failed,77b25652dac2114fe5b9c3ed1a822ee5d02ddae0460c6c635cee491e73878b9d,Merge_failed,20248c033913e99125724ec39f3f16a2f395374cfa5378ff4e2ec3f4f9091763,Merge_failed,394129bacd7846132119a9083ce2ffcd7eea7ab514fea947967c7fe226e1892d,Merge_failed,77b25652dac2114fe5b9c3ed1a822ee5d02ddae0460c6c635cee491e73878b9d,Merge_failed,394129bacd7846132119a9083ce2ffcd7eea7ab514fea947967c7fe226e1892d
8,refs/heads/master,8ce0dc7d7973f330a05563badf54037c90cd129b,87b4707591b8e61609aa40f3a8c37568e3702e9a,f0e679c108f9bdb7a7246cc863643addcf8b5cb1,,True,True,Tests_passed,af5b7be2994a633165dfc66399ac5c1122f6215e48952a588dcb6740e51d0649,True,15,84,207,3,True,Tests_passed,fc2f89a04c8ba091c36031fd343f329711d660cdab05ff819a434ea90bf74cd8,True,15,True,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,6f98cf5dd872e0551a4dd71add1582352d899158525d900b9e415cac1a3394dd,Tests_passed,b325c3ab9acf51749f800482030c07b3b30d9967487e1bba84f0d17000b9fdc5,Tests_passed,d8e71b0e0e7bba298048d67e8bac1013a5dc11588565681e37583fed304fc7b9,Merge_failed,b819c2457d494b2a0184f5d0ca9988f871848e2031740ef7c4f5cf369f046533,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,5d4479236bbb0be43722bc05460865cd8816dddd251e01d96aa59b5fd8502570,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Tests_passed,feb46c80598c3eaf85d94d39de9999b3b74e14a18fdbc64387283d4cc79cfc54,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5,Merge_failed,ce9cce537f5689efe8a304038dd3ebd906eed2b728b0c1e80b8dda251f89d51c,Merge_failed,494f1c06e218ae644cbac258cc9a4cc4a1f624dcd41f5ca9a8de272fc2a278d5
