idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_resolve,plumelib_resolve_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
2,refs/heads/master,271693c779061cde2069af7507b5721c208da8e4,98354a47addf041d851017ae5af25db72d481fa5,85f6735c24b80909fb2cef22a1eb133c7b651f09,,True,True,Tests_passed,fc7abdfc47de3fdbe7c4b5773135afc05e4fe616ea6ed47b66286fe43784ab10,True,41,188,1230,4,True,Tests_passed,5416ff038be468f55ff05f041e8725b6acf330f3dfe928100964b6c05f520a80,True,42,True,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,39c0484515dcb3f813fd9c1f07861d57091775e6cc2e74caa829ff07503aa6e3,Tests_failed,a529f4aacdfad7fc09beb88a22aa21a48be11f5b085a0e70f4d339e9642b6ef5,Tests_failed,97e2d9073e2fd318a971619369ef1d5183a1db44f7c472af26c9a4796c83ab5b,Tests_failed,90d78b93ab6b6bf5957420760f252f6f6d0e30574eac9943535a1c2dac967e3d,Tests_failed,a529f4aacdfad7fc09beb88a22aa21a48be11f5b085a0e70f4d339e9642b6ef5,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,c339028237e1539e132a41dcb0bc89670db008cadc71ae7034edf49cbb158a45,Tests_failed,44256c6c2aa349a1436ca5b0d6f50eefef45aafc9dc90cf4c1bc550149c8cfaf,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,48070267b2659b874e01be9b7e8be24af9f8415a133f91783bf67f6385de7d7f,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282,Merge_failed,8b5597cfb30a00bbf5cd959fe7e4f7ad44975d2e10ce6e089145ae199cf9b282
