idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_myers_ignorespace,gitmerge_recursive_myers_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,mergiraf,mergiraf_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,adjacent,adjacent_merge_fingerprint,imports,imports_merge_fingerprint,version_numbers,version_numbers_merge_fingerprint,ivn,ivn_merge_fingerprint,ivn_ignorespace,ivn_ignorespace_merge_fingerprint,gitmerge_ort_plus,gitmerge_ort_plus_merge_fingerprint,gitmerge_ort_ignorespace_plus,gitmerge_ort_ignorespace_plus_merge_fingerprint,gitmerge_recursive_histogram_plus,gitmerge_recursive_histogram_plus_merge_fingerprint,gitmerge_recursive_myers_ignorespace_plus,gitmerge_recursive_myers_ignorespace_plus_merge_fingerprint,gitmerge_recursive_minimal_plus,gitmerge_recursive_minimal_plus_merge_fingerprint,gitmerge_recursive_myers_plus,gitmerge_recursive_myers_plus_merge_fingerprint,gitmerge_recursive_patience_plus,gitmerge_recursive_patience_plus_merge_fingerprint,gitmerge_resolve_plus,gitmerge_resolve_plus_merge_fingerprint,git_hires_merge_plus,git_hires_merge_plus_merge_fingerprint,spork_plus,spork_plus_merge_fingerprint,mergiraf_plus,mergiraf_plus_merge_fingerprint,intellimerge_plus,intellimerge_plus_merge_fingerprint,adjacent_plus,adjacent_plus_merge_fingerprint,imports_plus,imports_plus_merge_fingerprint,version_numbers_plus,version_numbers_plus_merge_fingerprint,ivn_plus,ivn_plus_merge_fingerprint,ivn_ignorespace_plus,ivn_ignorespace_plus_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_myers_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,mergiraf_run_time,intellimerge_run_time,adjacent_run_time,imports_run_time,version_numbers_run_time,ivn_run_time,ivn_ignorespace_run_time,gitmerge_ort_plus_run_time,gitmerge_ort_ignorespace_plus_run_time,gitmerge_recursive_histogram_plus_run_time,gitmerge_recursive_myers_ignorespace_plus_run_time,gitmerge_recursive_minimal_plus_run_time,gitmerge_recursive_myers_plus_run_time,gitmerge_recursive_patience_plus_run_time,gitmerge_resolve_plus_run_time,git_hires_merge_plus_run_time,spork_plus_run_time,mergiraf_plus_run_time,intellimerge_plus_run_time,adjacent_plus_run_time,imports_plus_run_time,version_numbers_plus_run_time,ivn_plus_run_time,ivn_ignorespace_plus_run_time
31,refs/heads/master,74a73954a03c9854e80b7bafd46332a5a034a2fe,3a50d2e6eb06b7463e85a6f872463c28bc1142b0,45f5bb90bb48e1dc083e6e67138c140112f1dcab,,True,True,True,84,182,633,14,True,84,Tests_passed,cd2b85b49101b8714f817a3d58806b56b1b37f418d85d6a300fe45b7db783b38,True,Tests_passed,56d347327d56a0d41a3b4d4b8005abe2d37de34f11b2506284a72f6ac2503a13,True,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,0fe74fd4a15901b1181eb4db2aeed1adc4d95b24cb6f48b5be8df3441504c911,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_failed,ff04d4d55d481a7fb000561d2123f3f9095d209d8004b3965883226173c4fb3b,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,786ccf27484a22ac0ca61abfa0210ace10d35cf67bf69b0d97121f3469995c8e,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_failed,ff04d4d55d481a7fb000561d2123f3f9095d209d8004b3965883226173c4fb3b,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,Tests_passed,7becdf719911e4a734a79e05f142c3ed03866552e0c99d7f0aa9a879ba330104,0.04412198066711426,0.02231454849243164,0.06458353996276855,0.0347287654876709,0.056798458099365234,0.06700420379638672,0.06505393981933594,0.9765169620513916,0.7697136402130127,6.760615110397339,0.06804537773132324,0.8118319511413574,0.049452781677246094,0.30174899101257324,0.04569530487060547,0.29872989654541016,0.30155110359191895,0.2928645610809326,0.30744266510009766,0.2979304790496826,0.30272459983825684,0.32168030738830566,0.2989213466644287,0.2997469902038574,0.5504608154296875,0.6218595504760742,7.674884080886841,0.31685328483581543,0.9367682933807373,0.2953619956970215,0.29747533798217773,0.3217911720275879,0.29225659370422363,0.297609806060791
