idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
3,refs/heads/master,b6a5147c68ee733faf5616d49800abcbba67afe9,253d106b000dc345af293dc38d7f67752f085575,47974ff74ad19959c21ff5d4e1bb0bad8da1a991,,5,29,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/253d106b000dc345af293dc38d7f67752f085575_47974ff74ad19959c21ff5d4e1bb0bad8da1a991_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/253d106b000dc345af293dc38d7f67752f085575_47974ff74ad19959c21ff5d4e1bb0bad8da1a991_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/253d106b000dc345af293dc38d7f67752f085575_47974ff74ad19959c21ff5d4e1bb0bad8da1a991_left_right.log'}",False,,,,,,False
5,refs/heads/master,01f77a72310610356739f066c6babf6bf29940db,ad2d4eb4c563ccf75a7790afbbbd7810ff0fa598,6c99d15ec7ecfe7a60fa9dbaf0624b4ee9630bcc,,3,5,False,True,True,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/ad2d4eb4c563ccf75a7790afbbbd7810ff0fa598_6c99d15ec7ecfe7a60fa9dbaf0624b4ee9630bcc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/ad2d4eb4c563ccf75a7790afbbbd7810ff0fa598_6c99d15ec7ecfe7a60fa9dbaf0624b4ee9630bcc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/ad2d4eb4c563ccf75a7790afbbbd7810ff0fa598_6c99d15ec7ecfe7a60fa9dbaf0624b4ee9630bcc_left_right.log'}",True,fbc679085039c61cef7947bd9a3577d1658c9181d7c6d4c2f1bc7c20d657355e,Tests_passed,7d8eef2c5a6a0b42ef7cf6a48c3cf277644647dd15e10d9a7a261b108f5baf72,Tests_passed,True,True
6,refs/heads/master,6c99d15ec7ecfe7a60fa9dbaf0624b4ee9630bcc,1eba4da9b4fae276fa4d0d0d8c3775245b6d973b,721a0959cd4628d177be1b650ae2ccbc91ca000c,,3,7,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/1eba4da9b4fae276fa4d0d0d8c3775245b6d973b_721a0959cd4628d177be1b650ae2ccbc91ca000c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/1eba4da9b4fae276fa4d0d0d8c3775245b6d973b_721a0959cd4628d177be1b650ae2ccbc91ca000c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/1eba4da9b4fae276fa4d0d0d8c3775245b6d973b_721a0959cd4628d177be1b650ae2ccbc91ca000c_left_right.log'}",False,,,,,,False
9,refs/heads/master,6a5f5c98e0d83aafac0f5334163d892e5b53a036,02f5ee5f5ca8341509e6ec6716f2f847d40d7ed6,18a37b5832658f876c303b3524bcf0dca05096bc,,13,55,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/02f5ee5f5ca8341509e6ec6716f2f847d40d7ed6_18a37b5832658f876c303b3524bcf0dca05096bc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/02f5ee5f5ca8341509e6ec6716f2f847d40d7ed6_18a37b5832658f876c303b3524bcf0dca05096bc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/02f5ee5f5ca8341509e6ec6716f2f847d40d7ed6_18a37b5832658f876c303b3524bcf0dca05096bc_left_right.log'}",False,,,,,,False
11,refs/heads/master,f50d838d4bae8d96f96ebd4886563021a89b8325,ff641957430e4d54169b97bcfb7257b30b16dba4,e50e0ff1142224db457158df4d167a2632a483ab,,4,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/ff641957430e4d54169b97bcfb7257b30b16dba4_e50e0ff1142224db457158df4d167a2632a483ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/ff641957430e4d54169b97bcfb7257b30b16dba4_e50e0ff1142224db457158df4d167a2632a483ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/ff641957430e4d54169b97bcfb7257b30b16dba4_e50e0ff1142224db457158df4d167a2632a483ab_left_right.log'}",False,,,,,,False
15,refs/heads/master,c5a4798df539b8970897020b095e658e2beda0da,55c58706a14f3c5f976ec9e894a2920516f316df,ba1d390a6ba188fe47f4f0192e9d9f7e7e51e1d0,,3,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/55c58706a14f3c5f976ec9e894a2920516f316df_ba1d390a6ba188fe47f4f0192e9d9f7e7e51e1d0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/55c58706a14f3c5f976ec9e894a2920516f316df_ba1d390a6ba188fe47f4f0192e9d9f7e7e51e1d0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/55c58706a14f3c5f976ec9e894a2920516f316df_ba1d390a6ba188fe47f4f0192e9d9f7e7e51e1d0_left_right.log'}",False,,,,,,False
17,refs/heads/master,cb69bbcebed60bc8f3ff6f391c50e70b6bc824d9,3e73dfabaa6a958b2f1b5159a7ac6908d03babe5,a527c214f6b2f3430acec3d81d3396edf96686a3,,5,303,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/3e73dfabaa6a958b2f1b5159a7ac6908d03babe5_a527c214f6b2f3430acec3d81d3396edf96686a3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/3e73dfabaa6a958b2f1b5159a7ac6908d03babe5_a527c214f6b2f3430acec3d81d3396edf96686a3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/3e73dfabaa6a958b2f1b5159a7ac6908d03babe5_a527c214f6b2f3430acec3d81d3396edf96686a3_left_right.log'}",False,,,,,,False
18,refs/heads/master,f11acdfa7bb956c59d015f08588206bf9dbaef44,8d63723f5e9840d4fed8e77d2939e096a75149a0,a644c8635542c6eb8b2d0d39bb31f9e1cdc5da67,,4,305,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/8d63723f5e9840d4fed8e77d2939e096a75149a0_a644c8635542c6eb8b2d0d39bb31f9e1cdc5da67_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/8d63723f5e9840d4fed8e77d2939e096a75149a0_a644c8635542c6eb8b2d0d39bb31f9e1cdc5da67_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/8d63723f5e9840d4fed8e77d2939e096a75149a0_a644c8635542c6eb8b2d0d39bb31f9e1cdc5da67_left_right.log'}",True,77aa2df30169e2cafff723d5b2d921b064eddc12336ea26ac6b53a1b66364975,Tests_passed,3aa5fa419d57e6995042ce7d07065b1b4a5da3f8892d7d2f7270a4889247fd34,Tests_passed,True,True
19,refs/heads/master,b2acfd0232064d15576dfd17012e41cfaa992d5f,7b5e489a0c522a0bddd0add011ef912097608e41,dbc97669ffbd31458abcebcfb27ab3d82e083335,,16,56,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/7b5e489a0c522a0bddd0add011ef912097608e41_dbc97669ffbd31458abcebcfb27ab3d82e083335_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/7b5e489a0c522a0bddd0add011ef912097608e41_dbc97669ffbd31458abcebcfb27ab3d82e083335_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/7b5e489a0c522a0bddd0add011ef912097608e41_dbc97669ffbd31458abcebcfb27ab3d82e083335_left_right.log'}",False,,,,,,False
20,refs/heads/master,cc84377fb02c90357e394a6b3cc83a69f4ebae77,661745400b9c46660dd8fd2ed2684561952bfaca,b12521cfe6e5e2ff7108861c50128f42b8530d22,,8,28,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/Comcast/jrugged/661745400b9c46660dd8fd2ed2684561952bfaca_b12521cfe6e5e2ff7108861c50128f42b8530d22_base_left.log', 'base_right': 'cache/diff_analyzer/logs/Comcast/jrugged/661745400b9c46660dd8fd2ed2684561952bfaca_b12521cfe6e5e2ff7108861c50128f42b8530d22_base_right.log', 'left_right': 'cache/diff_analyzer/logs/Comcast/jrugged/661745400b9c46660dd8fd2ed2684561952bfaca_b12521cfe6e5e2ff7108861c50128f42b8530d22_left_right.log'}",False,,Git_checkout_failed,,Git_checkout_failed,False,False
