idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
3,refs/heads/master,5227d28ddc4daa1e4d88b251ae590676be98dbe9,f70db7c3d09fff49e7782b7ab16f2c370d5fe211,22d13383a26b5baa484f217317bd55336f2d4019,,False,True,,,True,51,814,,,,False,False
4,refs/heads/master,e646b602876ba8da219d594cafc0efb7cf20ab02,e3e501595abe844add8e15b9ac3530cb371939fe,37fda6ec01519d37eb177c0484fa6d30bca2474d,,True,True,Tests_failed,3500fafd09ee0980ba296297519f7a2e9a0cdd3848f107519f93b601b9dc2e75,True,11,222,False,Tests_failed,1df6962074e8cfffc6f8da7d11b0864e653eaaa9353406b240450ffbdc893d55,False,False
5,refs/heads/master,4389e1586191be78f6f23fa0f0f97a3336abf6f6,730d838a2f517e611cd60a579a79ffb418f57868,7b17039e962ab9a79c96a932e65e9dde5ff49247,,True,True,Tests_failed,3082f7fc3f9076e5087f5495d72b1ea702321e7940ea81006714a1727be2635f,True,7,69,False,Tests_failed,f8b7c47a82c769ea39627b88948d1f7407426343972bef32c92f991da7f7fcde,False,False
7,refs/heads/master,5d736d3373afcf7fc27143cd773895868307f712,1adf55058c9a6e88d3451e1bbb3e35f377c5bec9,1909af55c9db2580346dedfbd42321244413cf66,,True,False,Tests_failed,a1c056c0ae0f2dedd944fa9094750eb45334703c29d70f457d7c5cc37a60bc94,True,7,104,False,Tests_failed,ca1e53185d5812e73377ab25d74c5766bce7d301648756a1dbb54e68a349df85,False,False
8,refs/heads/master,1909af55c9db2580346dedfbd42321244413cf66,7c23f2d4225be5ca50d60e66570469eb577daeda,2fcb74a9a1ed9db47dec0b45f019fe3807f39d5d,,True,False,Tests_failed,bc7e96d4ac29a7765457126e1d497c66d79b1a0ced51aee891124ccfd78694d4,True,6,86,False,Tests_failed,da4577a20eb6a6e92b30402a44d896d7549dd21b355e3e49669952b19439a8bb,False,False
