idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
7,refs/heads/master,ac8f66a614b262166be495ec8c6f47f529983522,ba4af9882ac1ce98a7ad3a0caabec40174eea3d8,1adce30b303a0fdef17f54f8790ccc97818f6e07,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/ba4af9882ac1ce98a7ad3a0caabec40174eea3d8_1adce30b303a0fdef17f54f8790ccc97818f6e07_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/ba4af9882ac1ce98a7ad3a0caabec40174eea3d8_1adce30b303a0fdef17f54f8790ccc97818f6e07_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/ba4af9882ac1ce98a7ad3a0caabec40174eea3d8_1adce30b303a0fdef17f54f8790ccc97818f6e07_left_right.log'}",False,,,,,,False
8,refs/heads/master,ba4af9882ac1ce98a7ad3a0caabec40174eea3d8,45426270b1b31770deca584789c9cde389d38a76,3d390a5ff41ddec46044fcd0ce5153d2e932d5df,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/45426270b1b31770deca584789c9cde389d38a76_3d390a5ff41ddec46044fcd0ce5153d2e932d5df_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/45426270b1b31770deca584789c9cde389d38a76_3d390a5ff41ddec46044fcd0ce5153d2e932d5df_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/45426270b1b31770deca584789c9cde389d38a76_3d390a5ff41ddec46044fcd0ce5153d2e932d5df_left_right.log'}",False,,,,,,False
10,refs/heads/master,cc865023e355f31ddcf09d4ddd394acd915e5740,f7f5cce919406860e3cc6e11684377c29a6e4a81,fa808c82d87ae72a14624b88750c6d6806c6cda3,,13,802,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/f7f5cce919406860e3cc6e11684377c29a6e4a81_fa808c82d87ae72a14624b88750c6d6806c6cda3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/f7f5cce919406860e3cc6e11684377c29a6e4a81_fa808c82d87ae72a14624b88750c6d6806c6cda3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/f7f5cce919406860e3cc6e11684377c29a6e4a81_fa808c82d87ae72a14624b88750c6d6806c6cda3_left_right.log'}",False,,,,,,False
11,refs/heads/master,f7f5cce919406860e3cc6e11684377c29a6e4a81,6ec427f3862f27a19e701acc8bb4e1c01dcae9ac,f14bffdfadba0464843bea5707206148c52dbef8,,2,8,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/6ec427f3862f27a19e701acc8bb4e1c01dcae9ac_f14bffdfadba0464843bea5707206148c52dbef8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/6ec427f3862f27a19e701acc8bb4e1c01dcae9ac_f14bffdfadba0464843bea5707206148c52dbef8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/6ec427f3862f27a19e701acc8bb4e1c01dcae9ac_f14bffdfadba0464843bea5707206148c52dbef8_left_right.log'}",False,,,,,,False
12,refs/heads/master,6ec427f3862f27a19e701acc8bb4e1c01dcae9ac,ae7f2647c6597130311186ed64e8c11350d14d4e,82d119e45c44bf2c878bef10ad314f97b3290986,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/ae7f2647c6597130311186ed64e8c11350d14d4e_82d119e45c44bf2c878bef10ad314f97b3290986_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/ae7f2647c6597130311186ed64e8c11350d14d4e_82d119e45c44bf2c878bef10ad314f97b3290986_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/ae7f2647c6597130311186ed64e8c11350d14d4e_82d119e45c44bf2c878bef10ad314f97b3290986_left_right.log'}",False,,,,,,False
13,refs/heads/master,ae7f2647c6597130311186ed64e8c11350d14d4e,d7c55ede4a96fb9141e9c062fb9d96330cb2b72b,76a17f599bfdba64b5093e3fec5958cd1280ee74,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/d7c55ede4a96fb9141e9c062fb9d96330cb2b72b_76a17f599bfdba64b5093e3fec5958cd1280ee74_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/d7c55ede4a96fb9141e9c062fb9d96330cb2b72b_76a17f599bfdba64b5093e3fec5958cd1280ee74_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/d7c55ede4a96fb9141e9c062fb9d96330cb2b72b_76a17f599bfdba64b5093e3fec5958cd1280ee74_left_right.log'}",False,,,,,,False
15,refs/heads/master,8b5d445d8a25b13c31b70773d26b8e3442b0e0e7,9feb6c490f00cc5b47f4c26e8c383aed203af58c,347c39fdf7f311938cd32392a31deaec2fcb1643,,3,23,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/9feb6c490f00cc5b47f4c26e8c383aed203af58c_347c39fdf7f311938cd32392a31deaec2fcb1643_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/9feb6c490f00cc5b47f4c26e8c383aed203af58c_347c39fdf7f311938cd32392a31deaec2fcb1643_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/9feb6c490f00cc5b47f4c26e8c383aed203af58c_347c39fdf7f311938cd32392a31deaec2fcb1643_left_right.log'}",False,,,,,,False
16,refs/heads/master,9feb6c490f00cc5b47f4c26e8c383aed203af58c,82f096714244a72685baf70541783069993ae5f7,2d9962a4579c99ac71d7a956b78f62fe8e556783,,2,21,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/82f096714244a72685baf70541783069993ae5f7_2d9962a4579c99ac71d7a956b78f62fe8e556783_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/82f096714244a72685baf70541783069993ae5f7_2d9962a4579c99ac71d7a956b78f62fe8e556783_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/82f096714244a72685baf70541783069993ae5f7_2d9962a4579c99ac71d7a956b78f62fe8e556783_left_right.log'}",False,,,,,,False
17,refs/heads/master,82f096714244a72685baf70541783069993ae5f7,7b1e9e2bcb39dec4b07618f11ea001b070509b68,2e17c9915db0b43c2af1ba7ff23f63ce13e9d18e,,2,19,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/7b1e9e2bcb39dec4b07618f11ea001b070509b68_2e17c9915db0b43c2af1ba7ff23f63ce13e9d18e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/7b1e9e2bcb39dec4b07618f11ea001b070509b68_2e17c9915db0b43c2af1ba7ff23f63ce13e9d18e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/7b1e9e2bcb39dec4b07618f11ea001b070509b68_2e17c9915db0b43c2af1ba7ff23f63ce13e9d18e_left_right.log'}",False,,,,,,False
18,refs/heads/master,7b1e9e2bcb39dec4b07618f11ea001b070509b68,e9fe787b9e22bb973de27bc097ad7c849e1697c6,8231e64fadb12778c24148dc0a767829e37ca437,,2,17,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/lookfirst/sardine/e9fe787b9e22bb973de27bc097ad7c849e1697c6_8231e64fadb12778c24148dc0a767829e37ca437_base_left.log', 'base_right': 'cache/diff_analyzer/logs/lookfirst/sardine/e9fe787b9e22bb973de27bc097ad7c849e1697c6_8231e64fadb12778c24148dc0a767829e37ca437_base_right.log', 'left_right': 'cache/diff_analyzer/logs/lookfirst/sardine/e9fe787b9e22bb973de27bc097ad7c849e1697c6_8231e64fadb12778c24148dc0a767829e37ca437_left_right.log'}",False,,,,,,False
