idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/master,bda57a5d129c435c0a447a0fd377a313bdbcf17e,4432fb7a0380fda8408b8eafc11e44dfb34b6c44,46ccc8cab8bb21697615a6fbf7c4d645ca7f9684,,18,1,139,56,False,True,,,True,18,,,,False,False
8,refs/heads/master,6e7b46f41f090117bd31ea9907621e454f8eab3a,d2d233390ac7cc668764818cdb395df1f79bd2df,161a9d36f3c86396f7a499e2ea1d6a2b4a4e6379,,15,1,288,17,False,True,,,True,15,,,,False,False
9,refs/heads/master,c6c64ff83c7562bac090a9718bcc85f0e3a5b77e,5a2daa8da109a0f1a903c97614c837cc88a2623c,df0311a9781d821b367634843ccc88ac6660e317,,17,2,128,35,True,True,Tests_failed,fadb318e59199b72b40a79d58c4e02badc3d6be280581465d99e445b1f8518e9,True,17,False,Tests_failed,eb4fc2a7f3a36b5b3fdd037f98e1e596926297c7b2d6ff13bff8397c2c55b0a9,False,False
10,refs/heads/master,3c272b5cb95128de42625aed979bfa87a2b0b999,62f5f3399c567ab944e0436e5a99e1197db23a42,fa6ef49da17a5b8be2308210c30ce8b8a2736f0e,,48,1,1945,96,False,True,,,True,48,,,,False,False
11,refs/remotes/origin/merged_regions,f33568cd7f24b2d140f4aca368c978b3632951b6,bc635049b3550558b8545264c9a59347a86d41d9,ccc0eeadd4d25114db216e6de2e0fb49c9991416,,17,1,155,57,False,True,,,True,17,,,,False,False
