idx,branch_name,merge,left,right,notes,sampled for testing,left_tree_fingerprint,right_tree_fingerprint,diff_size,diff_contains_java_file,left parent test result,left parent test coverage,right parent test result,right parent test coverage,parents pass,test merge
1,refs/heads/master,373a7acbf640f21da04f3a092b4cadb1894aebae,e1d8d480d3545d9feee9fa5953b12cbfa19404ea,d297fcb61ae841f7809b576306e810237cb9d506,,True,6b29f56728fd4580590e43a182e1ba5321cad438714fa38fd3df5a3e7321d2ea,e4be3ea39004a4b77db8871f2eb6b1584878db9c02541b6e56327f4386080098,396,True,Tests_passed,0.7902080162354135,Tests_passed,0.7891734279918864,True,True
3,refs/heads/master,9165bd1b60aa447fe40c713040bab897a9b2af1b,b6653fad72ff311b1f98414c4cc547be0e908ea2,e3545e4d595e66e89cdb0fa1003a4580179a8062,,True,01ee66c96d1b5e793eafa82f3c2d4f47a00f98c722dd479a7575e769f5229682,a23c571e24986e8041bcfbf3acbc3087095e1ef9d45f7985558dcd4e0c8dcf92,1574,True,Tests_passed,0.7901015228426396,Tests_passed,0.7888769240514347,True,True
5,refs/heads/master,9e7c6643c2bf965761e910898998bddf16bd6106,7abc9dafbe88ba1b6dc83a5fd0bba5c93e4f91df,d809ab958c031380500dba1b61769a2ab2e5a9cc,,False,,,1512,False,,,,,,False
7,refs/heads/master,0097c94a20ea815ed971d051e268137dc3bcdd2a,db31b6024fa26af7a08364636374e2c9938fe0d3,6c27aeabea418e13310b69b72c2ec9c22a6aedd2,,False,,,812,False,,,,,,False
9,refs/heads/master,803e2b8b3fa934d13595e8149b5b53770544196f,e58675a5c36f8af4b368e3c77d1392a17a31bf11,df2addd508a7cd5e8f61a74ca65188d59fb99224,,False,,,14,False,,,,,,False
10,refs/heads/master,e58675a5c36f8af4b368e3c77d1392a17a31bf11,1435efeb91817bc6174aeb82c2d94518d0492132,6b8a474358b0c73b9aaa785b8c4804deaf552106,,False,,,52,False,,,,,,False
11,refs/heads/master,6b8a474358b0c73b9aaa785b8c4804deaf552106,06126cc9d2aaf64b54d2da1274783b1f0c6bb17a,2eb188b744b6f47ff4f70af573ede71401dfae3c,,False,,,2,False,,,,,,False
15,refs/heads/master,34ea50f81cf5312593df644101a138671a2ec319,34a56ceb9208ffbdc6eff3915be061fa46cba8bd,78e3958462567c1c9efa1ed6fd43c8866fb5eab4,,False,15f53b536d8369542519ed835d863ba73e31beed6b33e0cf4bd30ea43a22b3cf,22e99e05b7adaf56148807f2fb39700270468a973ba15d2f064f99722ceedff6,10,True,Tests_failed,0.0,Tests_failed,0.0,False,False
