idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
3,refs/heads/master,61eeaf27d1eb33846600e015ed9619282cf761a2,dded2ef9a1f4b5647e07481c27a966bb1079086f,c021f05a9f0c6625ee52ea0d60906526b3011af9,,False,False,,,,,,,,False
4,refs/heads/master,dded2ef9a1f4b5647e07481c27a966bb1079086f,39cdc85099581e9783490d70ef55b4d8c6273dfa,5f599e860651f271d9adf47791e563810458fdd8,,False,False,,,,,,,,False
5,refs/heads/master,39cdc85099581e9783490d70ef55b4d8c6273dfa,f598ce9aadcacdd2ac4a73a8e2232673044c5a3d,0881cb875c501086af685bb61a35ae03fa28ef9b,,False,False,,,,,,,,False
6,refs/heads/master,f598ce9aadcacdd2ac4a73a8e2232673044c5a3d,fb710dba185338780f46498041dd74776113cd1a,ded54bf047688154f69171ba2d3a47c5d0017127,,False,False,,,,,,,,False
7,refs/heads/master,fb710dba185338780f46498041dd74776113cd1a,a28b20e78287183f1d0d39f246994f0cfda3512d,afc16b86ac19cf0bd52b5340a14a7ba256ebb455,,False,False,,,,,,,,False
8,refs/heads/master,a28b20e78287183f1d0d39f246994f0cfda3512d,08aacd95cbc866d93432901d1b0c3641fa561425,c5c2ca349856d6c1b7c56be739cfa01636930c3f,,False,False,,,,,,,,False
9,refs/heads/master,08aacd95cbc866d93432901d1b0c3641fa561425,2bac0631c922bce4d09f325452ecabefc1b484c7,b57bb0db45c9fe752f45540cc5e4b39effcd366b,,False,False,,,,,,,,False
10,refs/heads/master,2bac0631c922bce4d09f325452ecabefc1b484c7,98e8b9d13148ecb91f044c21bf830cf9c7918eb0,964485abbffb0d88bafc36113e9ac7b966a39a88,,False,False,,,,,,,,False
11,refs/heads/master,98e8b9d13148ecb91f044c21bf830cf9c7918eb0,1660987bc52e3dd80ac14f4530bd169e9dae174d,4245ae382d60a6ff0438a808c43f2e3919458fee,,False,False,,,,,,,,False
12,refs/heads/master,1660987bc52e3dd80ac14f4530bd169e9dae174d,0afe78e16b789dcba2fcb21198de1ed2279b5eef,bf7242c0edb45cb7a54673e28cfd0d592fc374e8,,False,False,,,,,,,,False
