idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
18,refs/heads/master,d1466f924d7dd75c4ff9428f648bf720944cd7b7,b0871add29bb16af8b5c8be7c2b3b29ed867b46c,be96c4dc90ff619ebb5d56ed69bf2b363db7ecb5,,8d8c70c30dd8e885004565dcd26e239ce08d56de04c2db59d583edb6e985fd45,Tests_passed,cea1661839e27c6993f1031d8c543008990be6c7f3a8584a3e89d8a95ed37736,Tests_passed,True,True,True,True,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff,Tests_passed,da5017c5fae56f39772a6c0214a245d91e4a6d548a5bd99aeba16cbe39095eff
32,refs/heads/master,2524ed6f38a579997665fb2e936400acd6f5e3f9,38ac42971d520c770e734d281ecbed172692b92b,38729c5aef940fd99a8f8cd4c060d0b5ef6e36a6,,a3bbbb1b5395326e04e1402e928354939ed0f7e5b6126bb57b076ddc08304ec5,Tests_passed,50cb56bf0970b0eb63e9b768b230c331ef5ca44f7bd6141282e1394d76d604df,Tests_passed,True,True,True,True,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce,Tests_passed,09ad4c3a9c2ceaf698bb3692124a3ebe036a1fbe4d98ddcec06940adb76e18ce
172,refs/remotes/origin/release/2020.1,acce9c725d54fbeab94d01010904e23c0a3c4a59,9d6744e63cb55fb51e1d6d0e9ba772619f3cd83b,663e76460f3eaf938bf573c3d951a4ac25e59ada,,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,True,True,True,True,Merge_failed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Tests_passed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Merge_failed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Tests_passed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Tests_passed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Merge_failed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Merge_failed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Merge_failed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Merge_failed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Merge_failed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Merge_failed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Merge_failed,538c08566bd543423d2f6a35723f5b9a67f45df36e67e5f7554fbd095a7a25c9,Merge_failed,569bf8e496d31fb856645821d8575b8db748e1baf968d61cd282b001a2dc65ed,Merge_failed,9215ff7c64bcfcf69cf8a1ba690604ca0e0287f06889e1a0a2047152dc5ac177
173,refs/remotes/origin/release/2020.1,94d82460196bd0aa4409a1eb2db0bbfe9553fa2b,10ead5e4765dc50c06c31aeb6443edb46d3fb1b3,e50db4b08f42e68f3f50e348872a0c335ced4fe8,,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Tests_passed,9db3e8142c7b0385bad58279e1c3243f341861e8d8284822df2e6820fc09d8f5,Tests_passed,True,True,True,True,Merge_failed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Tests_passed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Merge_failed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Tests_passed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Tests_passed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Merge_failed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Merge_failed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Merge_failed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Merge_failed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Merge_failed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Merge_failed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Merge_failed,6542dfd5161d1c66de04387d6fa377bb9e4adf7bd7ff929afc8c89ba20f7f028,Merge_failed,4838c355b54d222ef1c7e56209be2ad71c849169d7de76798132fc6b59d00ad3,Merge_failed,0122990fd8b78ac4411c2b608279b174cb7db9f7c97f71d61c54b455c553ad01
177,refs/remotes/origin/release/2020.3,b6d18f00c0e1a96905904b88cb30326733d8f2e2,ec8d1f6792a844602527db87a1efe05ee53ae39c,e50db4b08f42e68f3f50e348872a0c335ced4fe8,,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Tests_passed,9db3e8142c7b0385bad58279e1c3243f341861e8d8284822df2e6820fc09d8f5,Tests_passed,True,True,True,True,Merge_failed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Tests_passed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Merge_failed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Tests_passed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Tests_passed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Merge_failed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Merge_failed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Merge_failed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Merge_failed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Merge_failed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Merge_failed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Merge_failed,5162d7e7f2ae33fa97a6d06fca2321f6b22e94d98366d64a52d39c9989a42257,Merge_failed,5738d7be01b8a76142bb307c6f41d84a7d2b84c5348890cd93cc7c5531892fcc,Merge_failed,6255d05809fc3b85e4f390d2e72235eaad70c109736ad2e1dbd22f6fcb2fdc0f
179,refs/remotes/origin/release/2021.2,01dc92dd7114d69a1f7cd3ca5befb9e62e7356f5,fccddc4c356f7c53ac23b4bc3ebd4813e73f2508,251bfddb8a173895554909bd0f956ecb0cfecc8f,,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Tests_passed,f9749b70ccc6b27fc4ce035e0370e10ed3980e7258d645ef4a1b733002f0a2f5,Tests_passed,True,True,True,True,Merge_failed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Tests_passed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Merge_failed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Tests_passed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Tests_passed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Merge_failed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Merge_failed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Merge_failed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Merge_failed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Merge_failed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Merge_failed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Merge_failed,2f731cc14056c54649b52601ec01a0357f87f7dece28b1ba0ea1ee8d6317871e,Merge_failed,24d54076302ea0115ef7a8a11b758829a0150ef91e3f52b6bfc38b808cbc9bee,Merge_failed,1b900e3836d96754f251fee52170425f7e49a898a77affb466b01fcf1b3885bd
180,refs/remotes/origin/release/2021.2,f49ec35c3869faf4d713293ff58041005243ca26,4ebe633db3b28d1c468d3b91deed64b5105c9757,ef62d945bb6fd044d03fc504998b5785b7622280,,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Tests_passed,83b51f9263b3c3c5add543772653f201061b5449b6423a66040db5a2d4e9a28e,Tests_passed,True,True,True,True,Merge_failed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Tests_passed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Merge_failed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Tests_passed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Tests_passed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Merge_failed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Merge_failed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Merge_failed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Merge_failed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Merge_failed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Merge_failed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Merge_failed,8005513c7dc6795a1b93af8af481db104548393f3261b4ab2c451c67ed700311,Merge_failed,f5d1e6b0425b40347b3a2dcedb403136c67da2aa9359a279f3f223141dc8e375,Merge_failed,c7558e35431534fd4fee2189c951e4d9bc3a4905be9c97ac93607f1b00b8dd9e
184,refs/remotes/origin/release/2021.2,2808e258c45e0cb4ae2f69dfd3704fa673ea1055,e50db4b08f42e68f3f50e348872a0c335ced4fe8,663e76460f3eaf938bf573c3d951a4ac25e59ada,,9db3e8142c7b0385bad58279e1c3243f341861e8d8284822df2e6820fc09d8f5,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,True,True,True,True,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0,Tests_passed,1380a28d8061a958747f5fb2d00d1177f39cc866e8121439f52814feac9f31e0
185,refs/remotes/origin/release/2022.2,cbb0e5b6dd200c30ddeef3fbf037c345ef04ee3f,60f6caf3ff36506926c8c7ce0fcb78effb69203f,251bfddb8a173895554909bd0f956ecb0cfecc8f,,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Tests_passed,f9749b70ccc6b27fc4ce035e0370e10ed3980e7258d645ef4a1b733002f0a2f5,Tests_passed,True,True,True,True,Merge_failed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Tests_passed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Merge_failed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Tests_passed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Tests_passed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Merge_failed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Merge_failed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Merge_failed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Merge_failed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Merge_failed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Merge_failed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Merge_failed,5c00e27d2605ae143a3efd7a4970cf58d19b46c7de8ff3637431e5de1c187af8,Merge_failed,4450959f910576f6a0bac70ed473b8d3d6965295ba216ed2890dfb20fe446a06,Merge_failed,0fb7f136fdd28c711c32dd424d854f7c148b2951af76ca6a66804f06bb0adeb5
186,refs/remotes/origin/release/2022.2,0ec20321499bca96358b7af5bec3a47276c26411,2206df0184937de7a51b7c742ebadc0841738c82,ef62d945bb6fd044d03fc504998b5785b7622280,,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Tests_passed,83b51f9263b3c3c5add543772653f201061b5449b6423a66040db5a2d4e9a28e,Tests_passed,True,True,True,True,Merge_failed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Tests_passed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Merge_failed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Tests_passed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Tests_passed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Merge_failed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Merge_failed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Merge_failed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Merge_failed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Merge_failed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Merge_failed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Merge_failed,3522649abf55df7578b20e1b916b36688419e9a6d21840e4f89c01e50e78ce28,Merge_failed,83b51f9263b3c3c5add543772653f201061b5449b6423a66040db5a2d4e9a28e,Merge_failed,83b51f9263b3c3c5add543772653f201061b5449b6423a66040db5a2d4e9a28e
