idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
3,refs/heads/master,957d978135279c122dcfaf9d72ed5a89f487b0ae,2fbb7e4f756f0288d11b2cf4bf2ca6e25cbafc07,c14176511dd6db04b8b175f5c3cb30abd9929449,,True,True,True,14,50,333,4,True,14,Tests_passed,33de56f17f9a862cf5be309b20f7dac23da7a8121ac3bd88510a53417b0391d7,True,Tests_passed,506a90dc93cd6f4f00ce7df0c39bee07cb8eb9a14f493a3c3e0a1036a900fb56,True,Merge_failed,5fd8e57e6b52323a0048be8aa6392d7bfb00fad99d7d4d747ea96a15eef7acb2,Merge_failed,5fd8e57e6b52323a0048be8aa6392d7bfb00fad99d7d4d747ea96a15eef7acb2,Merge_failed,5fd8e57e6b52323a0048be8aa6392d7bfb00fad99d7d4d747ea96a15eef7acb2,Merge_failed,5fd8e57e6b52323a0048be8aa6392d7bfb00fad99d7d4d747ea96a15eef7acb2,Merge_failed,47f5fc76f9c1f75adf341f474ddae4e49eaa4d95d6bc395ae1018c435ffdf2ba,Merge_failed,47f5fc76f9c1f75adf341f474ddae4e49eaa4d95d6bc395ae1018c435ffdf2ba,Merge_failed,47f5fc76f9c1f75adf341f474ddae4e49eaa4d95d6bc395ae1018c435ffdf2ba,Merge_failed,9851f5b1e8a39aa126a579557b022b04931ddd9d4f7a859002a56f0f2ccf913d,Merge_failed,b253f395f8d734ee19571433b7e50539a5228e53929eb623bf1df90577a3693b,Tests_failed,adeca2670c041011dd9497b46fa66331b258a047acaede7123e70deeb2753425,Merge_failed,673377ed588ca1778189c5e347c0cd48242902be5aa73156c70fcc23060f3f6e,Merge_failed,f0b5a896429ffd1eb160deb1d392fdfe9cdfc4b2e9060921bec8d1d63dfaade8,Merge_failed,be474e91f490d974d72d8368653c141a98e415235bb5d2b3746d5289361e675e,Merge_failed,be474e91f490d974d72d8368653c141a98e415235bb5d2b3746d5289361e675e,Merge_failed,be474e91f490d974d72d8368653c141a98e415235bb5d2b3746d5289361e675e,Merge_failed,b3a28e4505cddbc3a2ef53c52f9122ff9caba30db0453949db9ef7374bfb7d0b,Merge_failed,b3a28e4505cddbc3a2ef53c52f9122ff9caba30db0453949db9ef7374bfb7d0b,Merge_failed,b3a28e4505cddbc3a2ef53c52f9122ff9caba30db0453949db9ef7374bfb7d0b,Tests_failed,831d4c60a99e752881dd11adfab966ab8f817acf5d993fb7a42629833c6e6540,Merge_failed,be474e91f490d974d72d8368653c141a98e415235bb5d2b3746d5289361e675e,Merge_failed,be474e91f490d974d72d8368653c141a98e415235bb5d2b3746d5289361e675e,Tests_failed,36ad5012e153106ac756927f6c485cf596988b2cb3f888c67be5d01ddbfc86ea,Merge_failed,be474e91f490d974d72d8368653c141a98e415235bb5d2b3746d5289361e675e,Merge_failed,5fd8e57e6b52323a0048be8aa6392d7bfb00fad99d7d4d747ea96a15eef7acb2
