idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
3,refs/heads/master,3db94840bbe03f0531fcce947518d9ad56ed0318,93e2290f45dd75a9d04886cb2b86fa80b62954ba,4745f44c8c852c9d90d469bbf0687e03c0d6bf9f,,False,False,,,True,2,1,2.0,0,,,,False,2,False
6,refs/heads/master,c86f902735495376b859be63a90203832b4d92b6,65229dd370b0898ec9eeabf030302ed889ca1886,6ead916aa215b4efaff44fe4aeb365f9cc50fdd5,,True,True,Tests_passed,db84a3f637c33d10c51bdba3688c9c3d8ac79052296b6c2e37137c77bd137559,True,33,440,4426.0,3,True,Tests_passed,682d9db5eb6f06af921f1ce3c94cfe360fb9f058a09c58bc0d89c4764367933b,True,33,True
7,refs/heads/master,65229dd370b0898ec9eeabf030302ed889ca1886,998b5e546d0ce0ec2cf4d950d325f180f2502056,1f31dca7c8d9bf0819849b888c542432a00b60a6,,False,False,,,True,3,5,24.0,1,,,,False,3,False
10,refs/heads/master,cd3d0c99adbf21a59448f52e367964e6da79318f,f00fa83bd6622b3e9a9920eac600f8d0fe930559,b24b3c91b706b7782add5cdc27b43bd3630a2743,,False,,,,True,48,380,,1,,,,False,48,False
11,refs/heads/master,e08bbb412a2d70ab175ee2167592961e19a49e05,146297a2c2524723182c90ac505b2ad8a930e8b6,85b5894470390af6d84e488b5f1c6576081d359e,,False,True,,,True,14,69,412.0,1,,,,False,14,False
12,refs/heads/master,bc915563531680843f2e4a0768057f3a41153666,6239c0dc07dc0d45ccf92b81ad4ba91d70137136,b8f2d5af798f8207de64beb77902b7f9b21f0a62,,True,,Tests_failed,acb9b56e823de0c94699892bc057b0b001f701bb56189790885f1c9222136477,True,24,114,,4,False,Tests_passed,b8321a24713f5fcfb914e353f3ba2d82f042333953c87398ce0695c7906800fc,False,24,False
13,refs/heads/master,6239c0dc07dc0d45ccf92b81ad4ba91d70137136,acee7209f0ba8e8ff196132182a77c7b620d8bb1,b7033b00afeca37605535cc7495bf9f6b112e5cc,,True,,Tests_passed,3338119461b87ef064f62bd8e152002ba2a6f4093b8628973c67ad671e23bd58,True,21,246,,4,True,Tests_passed,4889f248db533de82d6259abffd91a3da155dd7e5b7c2886f2c7812a6a83de69,True,21,True
14,refs/heads/master,4e4896a60196f8bcd3e64d2d5319406e4bb21d2b,289cbf342f2d11555927fe8031b0bb63d475522d,931b16435c066bde3593fe73688393c988808e6a,,False,True,,,True,12,21,511.0,1,,,,False,12,False
15,refs/heads/master,a8f118ef0568a5475c7db35c1073e4f1c92107b6,ea92be88dde636ec95b2a45e9311362a19fdf76e,c91bfaa4ab5afec19a5737fcc9f030f53df41794,,False,True,,,True,16,66,309.0,1,,,,False,16,False
16,refs/heads/master,257eed3ce47acd972efd360d4f129b3ac85f4a50,5f2809e914c2c230f9a015a8f590503aecb81168,9c38316b9327765bc8389214a1912f4283d687a6,,True,True,Tests_failed,1d713d7699f8cf7f417991a56fac585104dda6d59aaff82facb28e050b1984dc,True,20,33,198.0,4,False,Tests_failed,fde85508fb748d2890642376f5768bc9e334bc1f10e88469be10b7de7dfc18ac,False,20,False
