idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
1,refs/heads/master,6b5f63ffa0b0290878ff6a7481e236b9d8a8aab1,d055a7504e3448e5fa68a955e38826a4f19ad49e,5eee4dec7b2c60fd32db2e32a0d997dedb1bad46,,True,True,7637f5d2274e13025f79034a7d236a810c7b8abf9f7cf0db1cf7830546ef5164,Tests_passed,0.7559012143539364,bd9822ecb5872bc99ccda71f4e47fced2c772f05a92ae647c59339f7d281d404,Tests_passed,0.7614888470841171,True,True,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Tests_passed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf,Merge_failed,a2af6777e78e6d09eb6b9e19a1b9d68cc4c4ded5541e20c75d7dba7799266acf
49,refs/heads/master,d6eb7b980882895aca3258a130efa5577428d05f,aa358338e00270e81d258f0f07fed115b6ec3c2e,e24b984a7a5a6b958b8b40f78a74c2dbbdd10298,,True,True,c9112fb65aa7daa1f4e7e8721fede0af6db374118ea42a8d7717625f0ef19742,Tests_passed,0.7025796661608498,b66bc3b171b74ab4f3c7fbdd349a2ca50e57a5c2d03592c8685f87f1de1ee590,Tests_passed,0.7025796661608498,True,True,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Tests_passed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c,Merge_failed,4a26d7db2f276456805260f9d75b8a76efe20d3bc7d32655440ea54ef2e79d1c
50,refs/heads/master,f1fa3d327f1acc2dec45863c403f4ddcbd42e5e4,90b578a9f823a8b04d6545eb9a07a0c66d7908af,08f916d6bd9d027d169fa4d4653407b5add39a03,,True,True,fa09ca4726e105e5641175429591feb5dc979f94537da778fd8c4779ab1b4262,Tests_passed,0.7025796661608498,b9f96f5a99b50121075c75b720a69be6122b50a92dc97778f00ba3db2ab19583,Tests_passed,0.7025796661608498,True,True,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Tests_passed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a,Merge_failed,ee177846a5f764bd27107646d709f0c2bd749d0fad922bf6cf78e10f7066097a
428,refs/heads/master,8e5996280fdbea25025d2feb50c63ca0bd375a5e,6d57eb81fa495886953e6fb426aa43dde0ec1d34,4e6861fda5192819e8bea0f85a0f450ddb4d2eb8,,True,True,76c1f6bc1d40e3dad41febd0178379ee6c87ee2c19bc6f126814dcdff80a3f7c,Tests_passed,0.684053651266766,fcd3462cf303a28892e61ca5e645be8a58ee8e3d5284a5f5072f59385bf413c0,Tests_passed,0.6797709923664123,True,True,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Tests_passed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb,Merge_failed,0e0085430247feb4cb90e4f6b5aacfdab22304e63226c671fa6dc20f7aa5f2bb
472,refs/heads/master,d21ba802d0c5f5517158e8a6263e3b2b3accc829,de56c4517c61c2af845f4e7122a4d04e40989f4f,b14cf0e459118fc678bf7a6041b39b812222e823,,True,True,dfd524a455502415da44b4c8f54ae28703cbe0674bfa34a64f6bd54ed85ea817,Tests_passed,0.460025873221216,2b5994c77c357d2b059105a4dfeba252975b0fbdfe7d214b71c5b1d7fa3f913f,Tests_passed,0.4772142121524201,True,True,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Tests_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59,Merge_failed,110ffc96ce097c9bad54317ced27bfb18429a99f3e84dbc79c58e2cdf9866b59
474,refs/heads/master,6956a15f41c7ac803ed22cd397f1afb3c5bafe69,f5abc2215ea1c7f0f0464dff1e9b304bfdb9b38d,1542636a110d3d30b5ced40f957c731cdaa78e84,,True,True,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Tests_passed,0.4504796473943479,fc3015e4b93f6fcb3a52ac8da120419ecc082e6459c7de20820ec1b35b6fd7c5,Tests_passed,0.4606076210092688,True,True,Merge_failed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Tests_passed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Merge_failed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Tests_passed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Tests_passed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Merge_failed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Merge_failed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Merge_failed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Merge_failed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Merge_failed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Merge_failed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Merge_failed,cda262939189d9c3d7bb561120109b1dfd5fea11c8d67ec7c13fa9b38767d15b,Merge_failed,59777d2a1084766a31b48af6f57ad77ba2dda3920116389e33f72d456befc6c3,Merge_failed,59777d2a1084766a31b48af6f57ad77ba2dda3920116389e33f72d456befc6c3
496,refs/heads/master,d0ea037992940d26a0476f2cddaf8cae7f1d72b2,0ab77a87d593c51a5046b23daf213e7477fd2b47,b37c3ca4cbc9f7150bd756597abc032a917510fe,,True,True,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Tests_passed,0.45102536427415,cdf08674a9596fc7d2bb682d686262a2cb5c7ee7112e840d2c5091fd58f02395,Tests_passed,0.4516129032258064,True,True,Merge_failed,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Tests_passed,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Tests_passed,798b653c88463124d2956ada2d57ce637e4ecb45d4f595ac2adbf1f175a9f5eb,Tests_passed,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Tests_passed,798b653c88463124d2956ada2d57ce637e4ecb45d4f595ac2adbf1f175a9f5eb,Merge_failed,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Merge_failed,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Tests_passed,798b653c88463124d2956ada2d57ce637e4ecb45d4f595ac2adbf1f175a9f5eb,Merge_failed,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Merge_failed,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Merge_failed,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Merge_failed,52b4ec47d4115d1675a1c1a6630abcac2d5f6b5dd33d50513a36de44ab10ae96,Merge_failed,139031ea5164d309adaf23b0879ff4598708dfacaedf0c29d977dfb33753330b,Merge_failed,139031ea5164d309adaf23b0879ff4598708dfacaedf0c29d977dfb33753330b
506,refs/heads/master,bab6a8138f1e3a4566be73a60b1356497e5e0662,93a0e121d826eb31c35fb5e9a60543e7c1e01899,1d6ddeaffa9f28338a20d988c4d80ca57db3e55e,,True,True,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,0.4480881752619404,f6c739ea180f0df1b1217e385dee2e299587630b414d9f55b9bbca1cef66bee0,Tests_passed,0.4569637883008356,True,True,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Tests_passed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f,Merge_failed,510eec83514d196327ba156ce2d58bb9993797a00d00765dcf726606e777755f
507,refs/heads/master,93a0e121d826eb31c35fb5e9a60543e7c1e01899,e3ac1a8b1f8f9e1407c47844b4b58ef7b318655c,68f47d6c884130c2515539d2ea05a64268ab2a48,,True,True,eb5db3cd71e0710d6305c67c886cf72c71495e4cb97144ba6f158301447418a9,Tests_passed,0.4471854981600109,a367a77487ef45229462d978f83424b8f0c2d7784a2263c5a13b706dcd7d0c2e,Tests_passed,0.4578698553948832,True,True,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Tests_passed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe,Merge_failed,9304e770eed1d31f24ea2e59e78dbf39533e789e8ff9f5ca2d5b875eb441eafe
508,refs/heads/master,9bd4aa46c6e8c2d88929792b276d34abb3035a14,f31bf917eb4cf0b97ccd0812c99914ab8a931dfb,7b17667a37d7805e42e954e2bc797c02f9bc9458,,True,True,900f6e1e19c9a7d88a988d1099b777f8f2522b21178b7514147efe3e0a10feb4,Tests_passed,0.4569637883008356,a33c21f714c299cf159d9de1fa915e146fda248723538b0d9f2e585d8d61ddbd,Tests_passed,0.4471854981600109,True,True,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Tests_passed,7ade042e3f7b0fa7226ced2a10d2e3b6997d5d086641e0714548d4f724a43e08,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Tests_passed,7ade042e3f7b0fa7226ced2a10d2e3b6997d5d086641e0714548d4f724a43e08,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Tests_passed,7ade042e3f7b0fa7226ced2a10d2e3b6997d5d086641e0714548d4f724a43e08,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Tests_passed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08,Merge_failed,ceb97165dbce63968c5a741a3c0d93cc60322d50a2b6f2b639e6f9f42db8ce08
