idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
1,refs/heads/master,5e1c001b3a00198740644708c48b6e151a46f68b,7fa724ba26416eadaa9706ce6b7f3d991d0ec58a,9b309e38baf2e7594b4040b58b720d0d766b0def,,True,True,b9eae05ea6ddbd5f82ec2499d525a3150217d932e893da9cb8493ce0a8f32e5f,Tests_passed,0.0,fccee8497912a92546777ea2f0db4bb8dfc5890ae90e35fd12f1f9bf16cf4583,Tests_passed,0.0,True,True
2,refs/heads/master,9b309e38baf2e7594b4040b58b720d0d766b0def,d7ee76f036fd35519d67c68d42f1163d5809fb10,d8191c43a8726a7fcc38f66dca7767091e22c8e5,,True,True,498e3bd1827de616289dbd65e7b9ae9d2a8b7f36cf16d016d5c5cf960d61b30b,Tests_passed,0.0,95123c66c14bb423c9dd2cab20c2976bf78f6c2942f7552e1cc738e9547861a4,Tests_passed,0.0,True,True
4,refs/heads/master,c668dfa9e0da6b885a899496ec3cf4767dbde815,7e6b3b732c784e15c2f5976a2c187f4d178064cf,cc79b67cd991346125438933ce77b1f22e3130d0,,True,True,89b96b82cc410bcba33c71e7c619244a0bfb8e2b7b9cae1725b82cd9930b4748,Tests_passed,0.0,c1433e99bb9fd23fb6b7de62138d5d07eb602967f7349ab7973690b2f04167ba,Tests_passed,0.0,True,False
5,refs/heads/master,cc79b67cd991346125438933ce77b1f22e3130d0,a4db25db6154b2d21913523f4f9db3259fa9ed2a,4427908c2342a06a61649e5d31c04f621c897ff3,,True,True,2a33eb487b994b2693ecd12413f8a587d3e0c974e9d127cee7c9e8f2fa727b5a,Tests_passed,0.0,b0a3ade378b73a06e6838b561d5f7d7aa7f1632e9226b8eba2643558915c5696,Tests_passed,0.0,True,True
6,refs/heads/master,a4db25db6154b2d21913523f4f9db3259fa9ed2a,fa2dfc97497fd3a9911dec83c4143f15ba71c362,a466a6cf330167b2d33b8e740e05a534a68d1efd,,True,True,43a5cd285dfbc747857cbce7de05c35ce463a8920f52ad36cb7effef64fc26ff,Tests_passed,0.0,70b2e875b23d928cc2f89ad7f5e9b54a7ebb0f4c7535eb31583ee5627e112324,Tests_passed,0.0,True,True
7,refs/heads/master,a466a6cf330167b2d33b8e740e05a534a68d1efd,fbc02e57195ebfb3bb3240d4b1ba455b06e3f594,d55068a5bf04310558ef093e89257dc1964cd886,,True,True,400da4877b1f5ae9be71021d40b842ca17c7c3cfda5f98e4b9b9add9cb768078,Tests_passed,0.0,5dcfab6fbbf7b60a89a3e954e1b7706e0188f54092ca5db0c5efaa6a54829197,Tests_passed,0.0,True,True
8,refs/heads/master,fbc02e57195ebfb3bb3240d4b1ba455b06e3f594,0931df7153c21204278e4352c536e1896ca1f13a,cc60338e3d2d93014a64bbee33648818acabb92c,,True,True,f03c0404ced9a47d32a6bf309116ea02a5c919b4bdaf30a9631e87ed8a4566f1,Tests_passed,0.0,4e82bdce64266d041a69674d6b2f612824e11d701dbd45c086f5ca82ddeb4d26,Tests_passed,0.0,True,True
9,refs/heads/master,afecb28adbb09cc461b13e874b3d230c8ebdd8d2,43de0dab6529acfd851cf5a57babfb78cc64a4e2,850c689db1ce79436474f2dfa0cf18edafc127f9,,True,True,e6eb2c0959d7c0e4f47971fc2be89a413ce83cd060981518568c2b080a9cbcb2,Tests_passed,0.0,bd25fb43e603effc965f1b0b8b16c5da0350f7c0ec84f4739200452c7800a350,Tests_passed,0.0,True,False
10,refs/heads/master,850c689db1ce79436474f2dfa0cf18edafc127f9,fa6a47ca121c3431f6f9ebc5429c3b05160bda1d,21ee9bf6da2de0779dd556dd7f93214cd4ddb46c,,True,True,c32946a2d94f05030f3ac9f19541cebca9d62735ef2d6fb0172f2d4671a0a5c7,Tests_passed,0.0,d6aedfe5e1a625e0695c05458faaea23d8ff45ced0daf31e22700df5bb14900b,Tests_passed,0.0,True,True
11,refs/heads/master,be0da67c0bf50c48abc4a496fe99329244cd5f2d,f7fa721690cd61b030ab8fedc4c8c2a634b72cea,fa6a47ca121c3431f6f9ebc5429c3b05160bda1d,,True,True,5232416b1622fdb93fb688efd617ef0395ffa6c1c86fd42a9d7a623641aa61d5,Tests_passed,0.0,c32946a2d94f05030f3ac9f19541cebca9d62735ef2d6fb0172f2d4671a0a5c7,Tests_passed,0.0,True,True
12,refs/heads/master,fa6a47ca121c3431f6f9ebc5429c3b05160bda1d,8e102f8c3e6428c3ba1140abbb60486be39e5720,021daa0d76e8886a012a55634675bf8d30d8871d,,False,True,e443fe96e926b25a93d996e3ebc13049f597b643ed926dddfcff1a3d60bfe4f0,Tests_timedout,0.0,55c84950a0ff13a45c607106cff8b0389bdc5f98308fa9d9d490232df4175bc7,Tests_timedout,0.0,False,False
13,refs/heads/master,8e102f8c3e6428c3ba1140abbb60486be39e5720,721ee99b7cae79366c600e463ad08b41952cdbf1,1d31733031e1ff896a804a29f33947340cdc17f2,,True,True,b0a8b8fab0f4291622de51c0fbb7de673a00ca07df1e1a3d258b6b8fd3d6569d,Tests_passed,0.0,50b3f79992a317f4c0034768284484167190527d62fd613dfd22b86d72d3fb1b,Tests_passed,0.0,True,False
14,refs/heads/master,721ee99b7cae79366c600e463ad08b41952cdbf1,725335f4ba8b0470dea37e5b3b763a6b0136bb20,e7545dc9f8eb14f839bf00f239eef0ec02e2eb52,,False,False,,,,,,,,False
16,refs/heads/master,2e4c743bd1ad47942494c58d92766f222ba4e556,71aefd7854f1a623b6a2e6d0583a61730883de43,e7c419a53a6f5a16a77fc912b735db24bcc4b497,,True,True,0699dc8cc247d7e113a8de4cc4d6a75ce8648f2641d3532567b1c0d2d3ae3ced,Tests_passed,0.0,6c52bed14f7cef4db62ebcc77ac127decbb05faf9ff22b96fa4ffd70800299e8,Tests_passed,0.0,True,False
17,refs/heads/master,71aefd7854f1a623b6a2e6d0583a61730883de43,931efac67d80bed62f9b0f779e6df9d7949afb85,2e6aecdbcfe948272792fd913946b84578d38d6a,,True,True,d3a736c91c73e07437a3eaf2307d85839bba2eb594311498f1ed0e067df53791,Tests_passed,0.0,bd2ffa9cfdf454336f9af3c4f65aa17be45620996245a20c7619532686c61e41,Tests_passed,0.0,True,True
18,refs/heads/master,c7b3a70a4b68eb480421bb95ed5702fc329faadb,b7be4ea3d05a7dbbd49860516ba67c5c9657e49a,2adf718d06cb616d0c13f5f57977e3f75e89f0b3,,True,True,38633e6c2a035d267aa130d533e50349a07dd2977e602dac65c06e9eee84616e,Tests_passed,0.0,046f26169bd21f36512f3b26c884c29f54f7a8d861b6ab985c3fb5b524385234,Tests_passed,0.0,True,True
19,refs/heads/master,b7be4ea3d05a7dbbd49860516ba67c5c9657e49a,f2db2810dc4be2148f0fc127f4184dc0c3cbde5d,b7a1a5200dfd9815b1017dc720acc9920583c1c7,,False,False,,,,,,,,False
20,refs/heads/master,0e740511f78804b3169ccc512ec87b4a2f4bfb0c,a68dfbec25ba7ba70f6070c3ef2f88dec066a9cf,3b35342ef95f378049c85b369417a399de1f494c,,True,True,620a5bf3c46f4fc57d3831b4e22c46c9ce596017aaca3b4f426f130ecaa07c7c,Tests_passed,0.0,d8a51dadff2e2c233a6c5913c51eab42356d16cccf59c7478e9e7ea9b52bba29,Tests_passed,0.0,True,True
21,refs/heads/master,a68dfbec25ba7ba70f6070c3ef2f88dec066a9cf,0c5cbcc66a449bc7795c9a5fdd68118fc72433d1,5a1fa6dcca5b5aba4253c96a0b1d36665dd049d7,,False,False,,,,,,,,False
