idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,sampled for testing,test merge
6,refs/heads/master,8c925aa24cc43c4d3415f185d586c0b848732791,879be4843a178cbc529f0b7444535a3b5229a22c,5b96163e49582e574c60beb287f812120d949a4c,,True,16,0.7784873949579832,Tests_passed,62ea6e6652678a4bf85a1a119898ad487bc91062ee60aa35055ac5a45d81ef90,True,0.7745466985973315,Tests_passed,e279c71884657e7dcca83f8b91b1a4bc647c2547d70ad4d392ce296be515e63a,True,True
8,refs/heads/master,7b9ece25a106a0647dc4051b63f4110f575cb473,f6dfc4f3b1c9d489c4c042204f61dbb99ca66c50,268fd4e8af1be99658a3862d879f02fabf6a83b9,,False,8,,,,,,,,False,False
10,refs/heads/master,4c06fc83d780fe5c1616c4082cb1ec67ca7c9ceb,13fdf88eb87f1a457f01bfab4829c25d2c34dea2,64c4be0f6684e99726fa68464e25e6cdc907d7cb,,False,13,,,,,,,,False,False
11,refs/heads/master,d8000d1f512ca3d66ddb0c73e7995841a1bb88e7,14128b390b2021332b2911bde67f7a489e282083,0965189187153111efff79ea6973785ba1a57363,,False,3,,,,,,,,False,False
14,refs/heads/master,8363d0e9119fbafb2670ee1e71bab82584985554,be0a55fa5f7442b7e1e38ef94ceafcea1575647f,57ffabde28b3e0c9a251321409650d1023f5e16f,,False,16,,,,,,,,False,False
19,refs/heads/master,28a50f9236fc6304967c67f8e9d2405b77995401,790b12fcfadd295172ea80bed375822f539efcd8,3753edf5a05f67424a6ef8139f05babb317db476,,False,159,,,,,,,,False,False
21,refs/heads/master,2ee7096648bdcb23eb8efede2a5097c484c480d2,d84f8bdb60016ba26e69ec151db462a23288e928,bf63f66139221b0dfce662e6355c78e92c0f9420,,False,57,,,,,,,,False,False
22,refs/heads/master,806f39263e3c4b6718156a77c59095863a189a17,890e6fef331bbb32c19effbc188537970adc030c,4e7e795ee0088eb6dc0d92cb54e2f522ae151f6b,,True,352,0.4869719200607134,Tests_passed,10818944d8f5392f18fd2bdceb67f339fcb42358bfe97095030f2560d93d2c7c,True,0.3290450272142504,Tests_passed,119abf04f387c483021ea95325cd303bea483f9dca381b0828a4a4a429ea0260,True,True
23,refs/heads/master,302b6d6ce51d83a7f347951c6ca95cf6cc31eeb7,72dabe70d0f6d90c34518f31fe14fc4b7d7a067a,5439f759ce0d0162b87fe0b57352972c03075649,,False,3,,,,,,,,False,False
24,refs/heads/master,4f80aa195e9f7bc763a6dda1a3649f4661bca7ad,d1e79bd49dcfcea91512094a6a3a89436b415cbc,2a6a331d1b663f0295c178e2f5d47e6e0fc12b3f,,False,6,,,,,,,,False,False
25,refs/heads/master,4dfccc590970437a291c8d6a9624b11793c1e280,f2310d6eea46e3c6e57548c3e6924aa8a23f99c0,0e6e3bdd92a23c5c829bd0ab8a81b65b537cf33b,,False,4,,,,,,,,False,False
26,refs/heads/master,2b2930e1f500efd5f9efbd95891a62ab7da3a818,4f03e3415088bf26bbef62b06090b525974a7cd8,25ac055200fb6fc1f762258aee8cf30d166b0cc1,,True,6,0.0,Tests_passed,f8ff744cc3f1436d03a0f83e3199e8eb96e1b55d3191e23453c641baaa17ee35,True,0.0,Tests_passed,f51968e07c00a98b945404ab66db082ac8a53bd51cf50a948c54c1ca803f354a,True,True
