idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,e8224ce2ec0f59a28fe065052945559ab878c30b,b128433f8f131c3197ccb7c5e8ee471c481736d8,624335632626352be14a13952149560f4d2a265e,,6,1,24,12,False,False,True,6,False,,,,,,False
3,refs/heads/master,589137037749f47e451530cb13d43f497726d399,1f09a139f502474a87dc41a432a8f2f8ebd1c53f,b577ad7ed8578f40bfc37ac8ee3b455f36ca8396,,11,2,185,41,True,True,True,11,True,Tests_passed,26b44d8548052cd3e2f56763bb7546c0c1dc3b413f270de1e0d40d6f00568db2,True,Tests_passed,aa635581aae1790110be6498ef088ae7f9bc22c62dd9c4afe13cfa3b5575c11f,True
4,refs/heads/master,b577ad7ed8578f40bfc37ac8ee3b455f36ca8396,fa1111336e72cc146977c4d0e71ed67508ad7200,b9320bbc7f6a3c9855069a5bbda3ece3dfd1a743,,17,2,159,60,True,True,True,17,True,Tests_passed,cfcaf7be1781439a5eb1a74e18f134bbda3998d9e15246bc73933c7655f415b2,True,Tests_passed,e665918514edc4e102e73846dd16bbe0f0c6961fe6979b439ec9da508c94e694,True
5,refs/heads/master,fa1111336e72cc146977c4d0e71ed67508ad7200,cfdb8aa0dde21dc4c72930180df192c0b17e2da2,106f19aa80e07eadd00058408025097f9cf2a049,,3,2,136,59,True,True,True,3,True,Tests_passed,c782e674844ca741d8cd025164a296c7bef12f2e6a380f003bb91835797651d3,True,Tests_passed,df305d0531c633179d0982aac824add0a5a02bfcd880f79ff1eea29a324e3fab,True
7,refs/heads/master,40b65ea9103453653ecf8a7704788bf1eee9b65d,dbece6b01144f7ec8ba4365895666ad0dbf7f53d,236ec5483c17b297a683493c74e55dcacbb6984f,,15,1,441,155,False,True,True,15,False,,,,,,False
9,refs/heads/master,6a86fcb79d07ddc933e8adabd1d16a58298c8835,99b61e839f340f8094376f089cb13e0815092880,9e6ce7196f8fe36bd28ec96ba27d7d8ce7d4924c,,6,2,40,9,True,True,True,6,True,Tests_passed,226c8595284181b4b16d4bad2902daf29e1e38a0db13dd4e2d5b591f6c36056f,True,Tests_passed,aace93588cc4e1336e095452faa17f6b485e5f1e3370f9c39a59174d54e91c1e,True
10,refs/heads/master,99b61e839f340f8094376f089cb13e0815092880,30329879aa4f7d58dd44986ac78ff2c7a7f4dd33,42e821c9948d2759c066fa35ab59ebf7a42ce70d,,6,1,34,9,False,True,True,6,False,,,,,,False
11,refs/heads/master,5985fb7361c4b21cf789a9f5d89276afaa49674a,b06bf14fb8ee64979b66548a330842812c45ba65,a2b382da0a7424c9861da2750b40f332543314eb,,48,3,4018,312,True,True,True,48,True,Tests_passed,35054f1bafd64cf7ff55002132d3c0ab5bfbf1620afa85716041b895943077b7,True,Tests_passed,f367c0abf89cf93befe207d1e2947b099ed3b50d289bca64b2ad14f21633cc5f,True
13,refs/heads/master,21c5ac9cfd807b5575685ea58ea31f243afeb018,83fb48d7c14e86b310a38ae7b59201678db9583a,63c9fea3fce9e42d6c1303ee4cd1e05ea53fe9ba,,47,5,3724,306,True,True,True,47,True,Tests_passed,272cf78fa4a833425a7668420e3a1393a4a21114b99b4b15b8641947d840e296,True,Tests_passed,05e66d8eeae44e91d5493390c40e15d5df73852c230dbbdd2d7a6b59f72eba1e,True
14,refs/heads/master,54f23e64efad1efd65c617054fc0757f8bd10ce9,b34e86afa7ff0337e8ab8e847b18fd754a9e326e,442ee872031c054e68b9f83c6ade500f599edc95,,7,1,92,26,False,False,True,7,False,,,,,,False
15,refs/heads/master,b06bf14fb8ee64979b66548a330842812c45ba65,fabfd4d9774600f67e9e4d4ccf2ca51df98da97a,72ea1fb094cad8609ca6f5b8e95adcf14ff7b01e,,22,2,2173,154,True,True,True,22,False,Tests_passed,75c68483d1c7394a4f518d2737e251f3a15f345cd3c293297db931550190267e,False,Tests_failed,990315be840f7ddb2f5a4817efa3bfd4c0547e98f07da83160b83dac5c7fd672,False
16,refs/heads/master,dd89fecbe5c194290ce499a0e5c2be64b9ac57e6,509715102baf26e1299dc28dc1ac61a16c3624ac,edec5774a7e0f9a5eb032f48ffa27b478c0fcc83,,13,2,1511,114,False,True,True,13,False,,,,,,False
17,refs/heads/master,ae74dd0e69af25d822b5f3f2b6d658aff07f6118,2194422e5c360d083a48b7529ee4ca04a5d990f7,dc44ea19eb9c326cfeba4f13b298b83016520547,,25,3,1483,132,True,True,True,25,True,Tests_passed,f6123d0e8396b0204eacbe4f6d7152c878295addf8cab5d4785496fe593a6a70,True,Tests_passed,ac9f8c1f3400d1176a1417195a595ded1c2d186f80f8ed3935435f7a942b918f,True
21,refs/heads/master,6cb53555f5934e68e3fc6dae09cd273e995bab2e,00dabff91212e91dde8e288bb2bd409c8e1842ba,ff8faa0120d208f589b460c0b2a5b3e7567c17a8,,8,0,45,14,False,True,True,8,False,,,,,,False
23,refs/heads/master,3b5061b5b1ea50e930a282c871b5c05a1b38989a,914aef88472d541dbd81b498faae03b2ec452e89,7755d87e12ce2de92ab290189deebfb5574353e4,,9,0,60,19,False,True,True,9,False,,,,,,False
26,refs/heads/master,b13f15db62a158f207e70f30a244e7bae9a9d8f3,44480a2761baab13ba24899ebbb3bce30342a3fd,059635c4357281bf830975367ed040f36a9ca9bb,,28,5,3509,47,True,True,True,28,True,Tests_passed,ae4bb844129176132686752cc2bb58ed422ecb87edb25c56a4770a6a11aebace,True,Tests_passed,0f2409b3dd08506c05e98041ac9a451008e346c780a9065ea0318991983f95b1,True
27,refs/heads/master,44480a2761baab13ba24899ebbb3bce30342a3fd,a29b34fbf489779d5623d85faa58d9a2c56f28bb,3449cc4bdabdaac851089f33b21c58c8e9583ac9,,5,1,45,9,False,True,True,5,False,,,,,,False
31,refs/heads/master,43f89c3b945d6025f047f80c8c4597c8af355d5b,bd81c7817afb515aa36c930d0a84ab3e8bc604b8,22d7394b7d9d12887eefc372419f1a1f6bc4a457,,3,1,165,3,False,False,True,3,False,,,,,,False
32,refs/heads/master,f9d8c2848617ed8a4ffc377242d2fd54dfbd44a8,42a07d63873d25201cdde7cbc50605be5718e7c2,810702bd7cba0bc9f58fe345890dca3a5eca8dbe,,5,1,54,4,False,True,True,5,False,,,,,,False
33,refs/heads/master,13517efb606246802aff8fd26c5f86030e460114,a37beaa50f316b01558aa25ac23da205fd613102,fa9e94adf7ececffc23fdb099fe10f8e03dccf46,,5,1,59,6,False,True,True,5,False,,,,,,False
