idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
148,refs/remotes/origin/pull/2217,214e03697a5ae301bb33f1117c2476a0acabcddb,8d152de6a6eb9d450b47f59e7e81af0d7cca01a0,017f3a2424e0a210d5bdfbf45720aa1ef073a223,,89109765826854e68d7c6b4ec8981dbf85359d6874bd308a63822511f8bd145a,Tests_passed,8aadf8e204d9ebea1c376b31b146dc3eb08e83bca58e1640eb90ccb32887da2d,Tests_passed,True,True,True,True,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,29f4f7bc94a0ade2657173f2d6d1b6cce158dcbcd911786ef7fffeaa793d27f5,Tests_passed,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78
158,refs/remotes/origin/pull/2241,06deaf18867ba169efbe23ccd20c831f1ffe370f,414b1281a2e4181d73553c03314dbb03a9a1376b,bd5a7e5b26b698c57e6f99933452bfc0659269f9,,4316bf3bd51785c873e07bac786e82c07f0921d88eff0d46d778ffa5d1c2a7c2,Tests_passed,bd4fbd92783b16f5da08da678d5b98cc85f6e5a4595153c52344711816933e57,Tests_passed,True,True,True,True,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61,Tests_passed,9b3839425dfa845caeeee743b6a45fe0927d100d792b4b24c1e5b58a1f2da125,Tests_passed,672d5cf527dec2e3b959d2c0d8de1bf5b0636eaf9026ac75d843fc182f24be61
161,refs/remotes/origin/pull/2241,7c146a9b0553145ce14a78957402b027d4c57da2,214e03697a5ae301bb33f1117c2476a0acabcddb,a1f9c2e7d4ab917ed8d12ae3303a3f4357055564,,b7f3e301234c313b24b6b9f0f3e9e33f715448d4f9457fce429e91ab889e3e78,Tests_passed,28354365f4db5f70e875b139c96f3717167105e3c3e77d12d19dc02557647212,Tests_passed,True,True,True,True,Merge_failed,90aefdab07df49f17b4459ff88810c4bbd193c82e43df3d1315a045f10b2ebe8,Merge_failed,4c017c65b310d49a80888c90cbc7dde7ee8f544b36ee4f4b3351166946239bcd,Merge_failed,90aefdab07df49f17b4459ff88810c4bbd193c82e43df3d1315a045f10b2ebe8,Merge_failed,4c017c65b310d49a80888c90cbc7dde7ee8f544b36ee4f4b3351166946239bcd,Merge_failed,79c2290263387a34e28b5260a79c33348074e8e1579d3ed78dccce7110995156,Merge_failed,79c2290263387a34e28b5260a79c33348074e8e1579d3ed78dccce7110995156,Merge_failed,90aefdab07df49f17b4459ff88810c4bbd193c82e43df3d1315a045f10b2ebe8,Merge_failed,067707184844a7a4207719066dcd0d6c19878d2486ef520af0006936f779f81d,Merge_failed,90aefdab07df49f17b4459ff88810c4bbd193c82e43df3d1315a045f10b2ebe8,Merge_failed,b1d4f4d893c4ffe9a84c1ab4a7e487ee2134bc04d33fd3491838744e72f899ff,Merge_failed,5ccac8bffdd629454aed4e7e7e099ee3c87ecadd02486e2ddd295e6109acd3fa,Merge_failed,ba40594379f227f0cab11fac55015aed9cae547f046775d937b17fa0813b4e18,Tests_failed,a2b9c207c284c665e80c614ed532135524ae6083e3d1600c9a645ff29d5a1c55,Merge_failed,6bfc6ca5709280236f8da7e96ee11cc1d5fb6a7f608ebb3703a2a2bcf8c96f0f
165,refs/remotes/origin/pull/2373,590713abee8bd87f7f3300a79bc6a906d8bc6c94,d5d204c80cbb9f7282a385cd84b7ce3636a22bbf,3ec223ec94d02b1578be251cedc600689e43035f,,c4878266c6fdeaa2e201f00c1099bf80a207efb05446a9bb8d980797f4bc6404,Tests_passed,4e852effb8971b23955433293afe9fdb59500855fef77ed98de1b851ea3d6aa7,Tests_passed,True,True,True,True,Merge_failed,bb0266e6ab521a3f46dd2b2dab48904325bb3a6bdc7cb9595ba4d9c32f5c1948,Merge_failed,5996dc1fd1bc3a9d09d20308c96913bc0f1f70dc04adf90445e831521fe0b42e,Merge_failed,bb0266e6ab521a3f46dd2b2dab48904325bb3a6bdc7cb9595ba4d9c32f5c1948,Merge_failed,e89fe726306e69aa134cbb6977954f579e0b4917d7eb8c0f2f1ca29558a0ae2a,Merge_failed,bb0266e6ab521a3f46dd2b2dab48904325bb3a6bdc7cb9595ba4d9c32f5c1948,Merge_failed,bb0266e6ab521a3f46dd2b2dab48904325bb3a6bdc7cb9595ba4d9c32f5c1948,Merge_failed,bb0266e6ab521a3f46dd2b2dab48904325bb3a6bdc7cb9595ba4d9c32f5c1948,Merge_failed,f3c68582cd4d8b9bf5110bdae758ef7218c70b7fec1409797e10181009014774,Merge_failed,bb0266e6ab521a3f46dd2b2dab48904325bb3a6bdc7cb9595ba4d9c32f5c1948,Merge_failed,7975834ce46cd2bab984d2422fb736f6a408257c229a6650b7b9b43912fb7e73,Merge_failed,a3ddbe90090eb03128f4f951506ae3826c46292bb6458f6b43f4c0272d0a216e,Merge_failed,11ba279381d480782908ae8b9fefddf88506189f79e71723fb6b893fbe4c6c2a,Merge_failed,40a8972e957e57218c678428ca8ed2aade683a5cd66489bb2c25c45f399e41cf,Merge_failed,027d34575b2b12e6d6e03a5c7199d8eb45a2a3de246b771da0de9f009965afb7
166,refs/remotes/origin/pull/2373,d5d204c80cbb9f7282a385cd84b7ce3636a22bbf,3f6996dbe8debe0d3d8ae92b67c10273306ff984,dce4ea193ad461832094f4368829e927db578265,,ae40e595b4ea2aa3b407df62dc876bdf63a1e7cc1b9e5c15a77b9ef3a09c9353,Tests_passed,196b34a0885770102c9b7fa80ba773e14386f57aafe22536363e2caa09a1638e,Tests_passed,True,True,True,True,Merge_failed,891414717eda419416cdcfb1d119f5b5d4d0e1bfc57bf35f8a376320b93a95cf,Merge_failed,891414717eda419416cdcfb1d119f5b5d4d0e1bfc57bf35f8a376320b93a95cf,Merge_failed,891414717eda419416cdcfb1d119f5b5d4d0e1bfc57bf35f8a376320b93a95cf,Merge_failed,891414717eda419416cdcfb1d119f5b5d4d0e1bfc57bf35f8a376320b93a95cf,Merge_failed,891414717eda419416cdcfb1d119f5b5d4d0e1bfc57bf35f8a376320b93a95cf,Merge_failed,891414717eda419416cdcfb1d119f5b5d4d0e1bfc57bf35f8a376320b93a95cf,Merge_failed,891414717eda419416cdcfb1d119f5b5d4d0e1bfc57bf35f8a376320b93a95cf,Merge_failed,b6dd211b9167328921f0d535b2e615feca2d0f77cb67e546f50222e26f67afbb,Merge_failed,891414717eda419416cdcfb1d119f5b5d4d0e1bfc57bf35f8a376320b93a95cf,Tests_passed,c4878266c6fdeaa2e201f00c1099bf80a207efb05446a9bb8d980797f4bc6404,Tests_passed,c4878266c6fdeaa2e201f00c1099bf80a207efb05446a9bb8d980797f4bc6404,Merge_failed,8e5bd1bdde2964007e3693ca5511fa905716da5419e773d66187726dccc659e0,Tests_passed,bdeb3f37399b5772bf3d81edc8905eb19f63d9ae4cf80331bb491bc3b92e6ca9,Merge_failed,93a6eef94d8c802c53b01f6fd0e326711ea8c05885c4780a83afdc920d372b1b
167,refs/remotes/origin/pull/2383,dca035f8dec28badbef9bb252fe15048fc7397ec,833c00ac933db56c809486e9804d98545e104176,dce4ea193ad461832094f4368829e927db578265,,1a0e74785cbfaed385a0cfb96c59ea6c3a7caaa511592f63f3e9b639f2fb3e5a,Tests_passed,196b34a0885770102c9b7fa80ba773e14386f57aafe22536363e2caa09a1638e,Tests_passed,True,True,True,True,Merge_failed,50d3240e189adbd979a4c100a3d97613fc343282bf074465a5363e6d1cb9ea16,Merge_failed,24b2cbd3d23934399adaf3b17a07e61a22bf7184124af9e299d7c114603b9898,Merge_failed,50d3240e189adbd979a4c100a3d97613fc343282bf074465a5363e6d1cb9ea16,Merge_failed,50d3240e189adbd979a4c100a3d97613fc343282bf074465a5363e6d1cb9ea16,Merge_failed,50d3240e189adbd979a4c100a3d97613fc343282bf074465a5363e6d1cb9ea16,Merge_failed,50d3240e189adbd979a4c100a3d97613fc343282bf074465a5363e6d1cb9ea16,Merge_failed,50d3240e189adbd979a4c100a3d97613fc343282bf074465a5363e6d1cb9ea16,Merge_failed,8ec80c3d7ea14b775b09a91d1a1bd537aad70e850ed490db76cb143fd12a4cab,Merge_failed,50d3240e189adbd979a4c100a3d97613fc343282bf074465a5363e6d1cb9ea16,Merge_failed,50d3240e189adbd979a4c100a3d97613fc343282bf074465a5363e6d1cb9ea16,Merge_failed,24b2cbd3d23934399adaf3b17a07e61a22bf7184124af9e299d7c114603b9898,Tests_passed,912dec561514e45f008e4199894a8ce52dd0a5bacb32647657517695b7d0e951,Tests_passed,bb38fcc343ae74fd990b24c5e14878ca5144da795d40619d555b48318fc436f1,Merge_failed,1a300c4e0f5a9e2b1638e2f6abb05f3f6e27d4008cbd48a7138807c5721bb914
168,refs/remotes/origin/pull/2460,7838c02a6bb70dc404e03eec1526e030fce52d56,075648a86fbe657e87c0b92220ee89e71cc95d80,fa542c70df4c797be510bfd36327181348f0f2bf,,a007d74bd3c974ef9d05170616977428e49aa0acde2db5e9df0b3980fa60e415,Tests_passed,7b09fc2df9c7ec572f83cbee189ded7ded4a4930886dd618b468def45c6d4188,Tests_passed,True,True,True,True,Merge_failed,8e4f11866eec9f3341220eab19de3c1cfca45d2590c99a3b95dba228c4a42e77,Tests_passed,8a6fcb7df03a576868b9aaf34bbd4d2062fc6b787261c24a579d511b34529e88,Merge_failed,8e4f11866eec9f3341220eab19de3c1cfca45d2590c99a3b95dba228c4a42e77,Tests_passed,8a6fcb7df03a576868b9aaf34bbd4d2062fc6b787261c24a579d511b34529e88,Merge_failed,3ec174e921e89b699f146d14908d9dcf454e8456dcb86f6d6bfc0dfc67d9e543,Merge_failed,3ec174e921e89b699f146d14908d9dcf454e8456dcb86f6d6bfc0dfc67d9e543,Merge_failed,8e4f11866eec9f3341220eab19de3c1cfca45d2590c99a3b95dba228c4a42e77,Merge_failed,f900d30bb691d70457adce66f5c0261d98c67224231d480383196f0e35794423,Merge_failed,8e4f11866eec9f3341220eab19de3c1cfca45d2590c99a3b95dba228c4a42e77,Merge_failed,8e4f11866eec9f3341220eab19de3c1cfca45d2590c99a3b95dba228c4a42e77,Tests_passed,8a6fcb7df03a576868b9aaf34bbd4d2062fc6b787261c24a579d511b34529e88,Merge_failed,a99e018a97375e94bdcf2345ccc12b8802e9b3471c09b5fedd2e1db336406665,Tests_passed,ae9c35b5f0446d51a55abbcfcf42af83bc505d7189696ac74752e8adedbd58bd,Merge_failed,1e79df2f95b7d1c3c0dafdc664845178b9cabbceee99a802ff2ac0e6ee58d2eb
170,refs/remotes/origin/pull/2683,ad1ef316a3eaae9cd23b93cc171ea5975c674347,82fcd36ed5beef630ea8d551dd6acc16bd19224a,198004da86eb4d569e10cc10db33797672cf1860,,f22b8b134d242a9201a737a67b92f0323627274ef7e402ba17fd27b1567d0fde,Tests_passed,0c7c56a46f8b78c487351343592e67efb6e51d355091b54e6a4d50090d3cd305,Tests_passed,True,True,True,True,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f,Tests_failed,d51f73b60e5ce4c0c0370deebe4321e2a9c751989fc699089079be5c6916a85d,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f,Tests_failed,cfc70ff3afd7371783ee792ab516c1d04f1afe79feaa5e319734670a9418e56d,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f,Tests_failed,d51f73b60e5ce4c0c0370deebe4321e2a9c751989fc699089079be5c6916a85d,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f,Merge_failed,42740834ff014bffcb932c8d799274bba11d5e42b5e0725f79829037499a0c3f,Tests_passed,0ea1f4e051e491ee7b0e5efda33e71b39925d0b10d25fa8fb358f13f6cc6f63f
172,refs/remotes/origin/pull/2719,5087d0ad3d2f5f5171ae557f3d8fdb2596500907,d2044ba686f429a6a1bf312b7c7dc245f84c31bb,855d1525038369950db427b8ea7299fb6227f0f3,,acb76c2c9979032ad700b4021357a1853b98c7cb9dbf407f2cb913bc8734d2b6,Tests_passed,6def28b71b6e4cd47006f975ca0d4b7715881c71f1c65f6c76ef3e1c756555e0,Tests_passed,True,True,True,True,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8,Tests_failed,d0d64fdd3b97708476b8d6a26fcfd956b78709eafe7f19fa005d4e0e11b7eb46,Tests_passed,04188ab9f1bc136a79ac412a1d32db6c6bac9a086cc82898504135e2f19b31f8
179,refs/remotes/origin/pull/2751,9fa5e74c10df23fb291fd5e047e606830a1ce46d,1dbf0a6eee338907df7b6d7d0603559d75b0b3fc,15b514130eb861cb44ddc787aa152f73e259dbb1,,ad2cff2a2ef2548d92f0e477a61ad0461d9e1fc4fa875c695a0926875f182994,Tests_passed,de870c341b8a0af7eda69633fae0b4be31d2d433b41a0710d7e637d7bd5a1b90,Tests_passed,True,True,True,True,Merge_failed,561d500df14897ecbf56beb4641906b84b44cdfa94a55bc81b15e0ce8ece16b5,Merge_failed,222325a94e7fa2407f1b56b2e5ebeb84dc0b716260fb4aab56196e9d5d80d6fa,Merge_failed,561d500df14897ecbf56beb4641906b84b44cdfa94a55bc81b15e0ce8ece16b5,Merge_failed,222325a94e7fa2407f1b56b2e5ebeb84dc0b716260fb4aab56196e9d5d80d6fa,Merge_failed,561d500df14897ecbf56beb4641906b84b44cdfa94a55bc81b15e0ce8ece16b5,Merge_failed,561d500df14897ecbf56beb4641906b84b44cdfa94a55bc81b15e0ce8ece16b5,Merge_failed,561d500df14897ecbf56beb4641906b84b44cdfa94a55bc81b15e0ce8ece16b5,Merge_failed,194ef0aff09ad467f769337b3d1a49a07820744da6c5d4a50e3917e56e1e1f51,Merge_failed,561d500df14897ecbf56beb4641906b84b44cdfa94a55bc81b15e0ce8ece16b5,Tests_failed,e1a3421ffe803333e5069e05521d53252ccf146aaa704d68f1c7fb9d3155d0d4,Tests_failed,932e540a636ceac9a9271c196ad544e74d6e45cab3e19d0521f6a1173c1cc0aa,Merge_failed,774908b376c0a8f848e2a333dee4c44af148f1e0d5c233fde36a9f21f3c606af,Tests_failed,df58f7047986be7744f5abb4870d65c6e1d8d89a35cf2912914f8b6227d7240c,Merge_failed,6f78e45d41f3539a89028e80b604e73c13982fec532f559d23456f76fca0ca7b
