idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
6,refs/heads/main,bf4de20006b5405bf4c84c50a037ef0b28a060ab,c94ae5639d1dfae52b406160ca217b9e00e8035b,eac0d64b2eb9496967334f635cdb270cffb2197b,,True,"{'base_left': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/c94ae5639d1dfae52b406160ca217b9e00e8035b_eac0d64b2eb9496967334f635cdb270cffb2197b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/c94ae5639d1dfae52b406160ca217b9e00e8035b_eac0d64b2eb9496967334f635cdb270cffb2197b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/c94ae5639d1dfae52b406160ca217b9e00e8035b_eac0d64b2eb9496967334f635cdb270cffb2197b_left_right.log'}",True,True,279,2437,True,b3361709aea94502c808d6ebc34bebc1adae2d3b789bd1a3dd60ad2e6ff42c1a,Tests_passed,6f6231f63afcdab19d520927e0e145e67f3bb7d78d4c143de51b2203c3060f81,Tests_passed,True,True,Merge_failed,ca5738823aa7a36dee77eda4cff8533ab4609d12dd08b68268fdf0fbcba8c89a,Merge_failed,afb2665f8919f07710e634bd72739f88cdd8df64ca6a71c8040d741911aeb714,Merge_failed,ca5738823aa7a36dee77eda4cff8533ab4609d12dd08b68268fdf0fbcba8c89a,Merge_failed,d704521e13b60e4b25c8931ca39d60f0b50e1d42e5c467ae4ae69c8eb6b08547,Merge_failed,043817af079507718d5ebfe937bfb1fb33513d0e7b896cfe05f3020246ef19a2,Merge_failed,043817af079507718d5ebfe937bfb1fb33513d0e7b896cfe05f3020246ef19a2,Merge_failed,2ee8270f5b182c860280c43a90fd2c8f5b3077228b96c62ace711101c100bd89,Merge_failed,46c3531e949fa5c64cab7513d22d21627781e1a3bc662e40a7fdd075131ae6fc,Merge_failed,feca951a6fe94165b4baf39086b77f2c753e6deeb7936c5fd0260081053fd2a1,Merge_failed,9cefd2b7754f29b8cc4e6674af86fc0af5343d8aae6bbdf6f7b1a5d895212b10,Merge_failed,8702767e23e3966c16bdce819bab859f7caf7e2146c1329981d5685fb582a2f3,Merge_failed,662afca39de17cefbeb468b6de525a86eacd43fbb53f731d97597f38b207e4bc,Merge_failed,a522d227ab76e455effcd461e5da98209742ab82b12bb3428e786046ae8c5dfe,Merge_failed,86b9f0195580f9065539f7958ebd4890ea5b0fb241618109d9bd011d6460f277,Merge_failed,662afca39de17cefbeb468b6de525a86eacd43fbb53f731d97597f38b207e4bc,Merge_failed,a1bb8e74da1453fa192b0771827b968c68428c1072facb1faab246ac6a5c94fa
10,refs/heads/main,6244c5c7af67fe2de6cd4e29b383bf25ffd623af,de5a30ec5f888ceca9893d2d79b8312c20c7645b,6b90238ab238a893c094f7c2a01a8ee9db0db058,,True,"{'base_left': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/de5a30ec5f888ceca9893d2d79b8312c20c7645b_6b90238ab238a893c094f7c2a01a8ee9db0db058_base_left.log', 'base_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/de5a30ec5f888ceca9893d2d79b8312c20c7645b_6b90238ab238a893c094f7c2a01a8ee9db0db058_base_right.log', 'left_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/de5a30ec5f888ceca9893d2d79b8312c20c7645b_6b90238ab238a893c094f7c2a01a8ee9db0db058_left_right.log'}",True,True,50,3418,True,a8889e5ef497004555b9a61ca759fd48806200f4d886c022f06109148a1eaee6,Tests_passed,a147b9381cae45a6bc8186814735c2d136291ecb56cdacb886f6b739858accc1,Tests_passed,True,True,Merge_failed,afa0e50de496cf914a9a4163bed5f87f613d687148022b691de2e6d9a30f9354,Merge_failed,0c785ffa137f3e8eceb856d8352806f02a8f7c943c6b4e6fc74ba5332d9aeb41,Merge_failed,afa0e50de496cf914a9a4163bed5f87f613d687148022b691de2e6d9a30f9354,Merge_failed,0c785ffa137f3e8eceb856d8352806f02a8f7c943c6b4e6fc74ba5332d9aeb41,Merge_failed,afa0e50de496cf914a9a4163bed5f87f613d687148022b691de2e6d9a30f9354,Merge_failed,afa0e50de496cf914a9a4163bed5f87f613d687148022b691de2e6d9a30f9354,Merge_failed,afa0e50de496cf914a9a4163bed5f87f613d687148022b691de2e6d9a30f9354,Merge_failed,664938212d500c1f5fb5e4b2c5d65bdfed867c0b3c2f4e5605852d33a11c83dc,Merge_failed,689e97a92982d9db0600dc6cce174c4d55e2504aec105a76e744b751bf2fd5a9,Merge_failed,1b0215ebe916dada18bf241f4cb4c5811ff44f0656e404ea69628f12310003ce,Merge_failed,446e88d0665b5b3edf0ca440b686134f0869c146f7f09ef04a7c1fa261dda92a,Merge_failed,afa0e50de496cf914a9a4163bed5f87f613d687148022b691de2e6d9a30f9354,Merge_failed,0c785ffa137f3e8eceb856d8352806f02a8f7c943c6b4e6fc74ba5332d9aeb41,Merge_failed,19a3e6c06b67b53aa736d8bf01d7a2d1aac8f0218d4dd29761087a3ce3a148ed,Merge_failed,afa0e50de496cf914a9a4163bed5f87f613d687148022b691de2e6d9a30f9354,Merge_failed,afa0e50de496cf914a9a4163bed5f87f613d687148022b691de2e6d9a30f9354
13,refs/heads/main,4ddc1a633e1da26cd56fbd4a20936283cc0ac731,2e76297a322a0736fea62aed0a0c0684d2b6035f,37b3c6fede124aa6d2d672c136562a6fea231837,,True,"{'base_left': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/2e76297a322a0736fea62aed0a0c0684d2b6035f_37b3c6fede124aa6d2d672c136562a6fea231837_base_left.log', 'base_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/2e76297a322a0736fea62aed0a0c0684d2b6035f_37b3c6fede124aa6d2d672c136562a6fea231837_base_right.log', 'left_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/2e76297a322a0736fea62aed0a0c0684d2b6035f_37b3c6fede124aa6d2d672c136562a6fea231837_left_right.log'}",True,True,101,6664,True,9555f7d749d34d31d3e05a8b53cc75204bbd8650b5a0d571b46e1557c0d07423,Tests_passed,0f460be226a3d0f59ee8d9e947e3bc981254f6027b027f41cb29cec8a713a8c4,Tests_passed,True,True,Merge_failed,eb68f24886ade87596848e6244fc328cbf43c8a0e3d913530f7b040bef17e8f3,Merge_failed,1406cb5f604519ab18d0f3c127d54fc201e3938c854af386e6ebf3d3f26d6f5d,Merge_failed,eb68f24886ade87596848e6244fc328cbf43c8a0e3d913530f7b040bef17e8f3,Merge_failed,562fdf0815cf84a669108d55c1ca1523c4eb3ef6e10dd018797d3bd38c47a72b,Merge_failed,1b74af0af5d31b7665a28ca85acc476508886f2f4fc64990ea9dbf1e6d379548,Merge_failed,1b74af0af5d31b7665a28ca85acc476508886f2f4fc64990ea9dbf1e6d379548,Merge_failed,eb68f24886ade87596848e6244fc328cbf43c8a0e3d913530f7b040bef17e8f3,Merge_failed,6816106c8768a52a90b8236a0e54dea8cc1ab3027a39e691cf290500f3338ad1,Merge_failed,fe501fd2a29d118a10ec017453dcf1b15222782f3615a0401bb3277c472ba886,Merge_failed,7bb4dc3612443020d97109901daaed259e331fa123f2f1d8910bc0851856f042,Merge_failed,6933963a2a93f448cb60003deac8234a5cd13a8b8eae2e6fc01b62b34ff6c19b,Merge_failed,86f40f0772d6b229b453efc42fe1855f3f64a0bb031cd993ac14af49e32de63b,Merge_failed,caa79832365172aaac2e80cb28364512a56445563ad016765e36c3cd0b5f8b3d,Merge_failed,77e33e026490b6675b751ecfa198cb259bdc5d67773d946452d7a04af41df1f5,Merge_failed,86f40f0772d6b229b453efc42fe1855f3f64a0bb031cd993ac14af49e32de63b,Merge_failed,77e33e026490b6675b751ecfa198cb259bdc5d67773d946452d7a04af41df1f5
27,refs/heads/main,8ad8d6f00eb8a9a2da591c5d4f9a2c71f7470d59,365585d31f8d35a8cbf437368b2fa8db3661a60c,65f7875a3c3269594036bfd3e1197c7f84a185e1,,True,"{'base_left': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/365585d31f8d35a8cbf437368b2fa8db3661a60c_65f7875a3c3269594036bfd3e1197c7f84a185e1_base_left.log', 'base_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/365585d31f8d35a8cbf437368b2fa8db3661a60c_65f7875a3c3269594036bfd3e1197c7f84a185e1_base_right.log', 'left_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/365585d31f8d35a8cbf437368b2fa8db3661a60c_65f7875a3c3269594036bfd3e1197c7f84a185e1_left_right.log'}",True,True,10,167,True,464de47c156f4ff80a3cd585b3ead91a5a5c26a22c21943bed98b1eded6c1ffd,Tests_passed,1caddb141df3e34e5fb3504930fdbab960f91b8d46b52a866acd4eebaae6ef4f,Tests_passed,True,True,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,7be42b3f2f818736625a5bbcf3baef3201b1fd43f358a848b22ef7d85154a250,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,1809a16306d079000fbe0aa42e334183ab334c859978003f680f0a12d95cc38c,Tests_passed,1809a16306d079000fbe0aa42e334183ab334c859978003f680f0a12d95cc38c,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea,Tests_passed,1809a16306d079000fbe0aa42e334183ab334c859978003f680f0a12d95cc38c,Tests_passed,e03649946c210a5281266dbe161d439a5b881fab0bec1607ad12dada749e43ea
29,refs/heads/main,5e22f4be3ec0b3915db2bfc84fcb1b583ae76f02,3a778efad681936f00163b21d4792341c5391b8e,f5497942fed9bc0a864bc9712f442275d5458bbc,,True,"{'base_left': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/3a778efad681936f00163b21d4792341c5391b8e_f5497942fed9bc0a864bc9712f442275d5458bbc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/3a778efad681936f00163b21d4792341c5391b8e_f5497942fed9bc0a864bc9712f442275d5458bbc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/3a778efad681936f00163b21d4792341c5391b8e_f5497942fed9bc0a864bc9712f442275d5458bbc_left_right.log'}",True,True,30,733,True,b6d30e29228e309074fe198c0a5a138207724544d81aeb47050fa08e42d30e52,Tests_passed,5eb2e5306cb9b6215c3ad8f6fdaa3baaa55a84700d6a457fe4e0a192680272d3,Tests_passed,True,True,Merge_failed,26f173a2c505421145d69bcd2fd42edf46e8820030945a0465b69e1220defea9,Merge_failed,9eb615d2eef14d836bd76a9bd6cad7f50d57182e001959c56d175112e8143b82,Merge_failed,26f173a2c505421145d69bcd2fd42edf46e8820030945a0465b69e1220defea9,Merge_failed,9eb615d2eef14d836bd76a9bd6cad7f50d57182e001959c56d175112e8143b82,Merge_failed,26f173a2c505421145d69bcd2fd42edf46e8820030945a0465b69e1220defea9,Merge_failed,26f173a2c505421145d69bcd2fd42edf46e8820030945a0465b69e1220defea9,Merge_failed,26f173a2c505421145d69bcd2fd42edf46e8820030945a0465b69e1220defea9,Merge_failed,479ecbb923db787c1cccbc064759b68514ac2d0ac8e8c30b72168ba03c3406a1,Merge_failed,014170998b858274d6fd80fcd2477782f45f94cd3c1492dd900bcf2829ed1134,Merge_failed,9889da5f98c901a99bdde9bcfb1bcad48fabadf5a6da82ec8eaa16772404fa5f,Merge_failed,2a0a32c67c9e3c560a754e5bc36c451819ef1845fdeaab2ab1cdab23295d8a28,Merge_failed,782c4f4d6735d9cbd0410163c9a9b4a7f8f489c65c5fda10ea8e854ee8d46845,Merge_failed,1654ae52b107bd30cead2a90cdfcc404b2a1f624f50eba62c99f2c163433ba5f,Merge_failed,26f173a2c505421145d69bcd2fd42edf46e8820030945a0465b69e1220defea9,Merge_failed,782c4f4d6735d9cbd0410163c9a9b4a7f8f489c65c5fda10ea8e854ee8d46845,Merge_failed,26f173a2c505421145d69bcd2fd42edf46e8820030945a0465b69e1220defea9
35,refs/remotes/origin/2017-09-17_Kotlin,67784349d593674e2e988080afc0723ae6b5b5d4,06c976c83aaec4a3f49c18d7006d9e8ee2952df4,3d35fef6562fa901df32a601ef76756e7f0de9d8,,True,"{'base_left': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/06c976c83aaec4a3f49c18d7006d9e8ee2952df4_3d35fef6562fa901df32a601ef76756e7f0de9d8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/06c976c83aaec4a3f49c18d7006d9e8ee2952df4_3d35fef6562fa901df32a601ef76756e7f0de9d8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/GlenKPeterson/J-cicle/06c976c83aaec4a3f49c18d7006d9e8ee2952df4_3d35fef6562fa901df32a601ef76756e7f0de9d8_left_right.log'}",True,True,140,10134,True,e35021963320f12df9b4f46c396dd7203f867164b6057edcda7396d03a291798,Tests_passed,a69b5d6c346471d8d5373bf2ff57d2b689d0bf7c7c5389deb036a289fc1d55a9,Tests_passed,True,True,Merge_failed,df5bbf1613ae8428511aa9e747f071eebf1d8db92967320809bd2845c6fa77ed,Merge_failed,df5bbf1613ae8428511aa9e747f071eebf1d8db92967320809bd2845c6fa77ed,Merge_failed,df5bbf1613ae8428511aa9e747f071eebf1d8db92967320809bd2845c6fa77ed,Merge_failed,df5bbf1613ae8428511aa9e747f071eebf1d8db92967320809bd2845c6fa77ed,Merge_failed,df5bbf1613ae8428511aa9e747f071eebf1d8db92967320809bd2845c6fa77ed,Merge_failed,df5bbf1613ae8428511aa9e747f071eebf1d8db92967320809bd2845c6fa77ed,Merge_failed,df5bbf1613ae8428511aa9e747f071eebf1d8db92967320809bd2845c6fa77ed,Merge_failed,dbea573f87ff21e212c7761c2a8b78e01f70be69b797b554d79e7cd02c085109,Merge_failed,6498f7858c275e78df84a4e8501ff941ea1ea356c756840efb8eed821954ecf2,Merge_failed,b425a21d3cf5a2572d081cb89488ee42163e7ef123175a92df86d2eef5d122c5,Merge_failed,673fd85c8c10c8bcf47a5d1b666c49eb957a792ce6bf292e1981579ba5ea9ebc,Merge_failed,e04dc0ab536a62e087f6c07e42c6f772b8f2cdd95cc513fdf0773341c97e5e19,Merge_failed,e04dc0ab536a62e087f6c07e42c6f772b8f2cdd95cc513fdf0773341c97e5e19,Merge_failed,4afb45b32d3fd56ac769114b09113c18cb0d6774c04c03c71c27d62471a3c74a,Merge_failed,e04dc0ab536a62e087f6c07e42c6f772b8f2cdd95cc513fdf0773341c97e5e19,Merge_failed,df5bbf1613ae8428511aa9e747f071eebf1d8db92967320809bd2845c6fa77ed
