idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
3,refs/heads/master,5f407217d06387fc4f892742de272f0612b17523,654b9537ad9742a8a347369017931953afef48e0,5a69bc39f9989e376f5e6e104f319bbc0c482c34,,False,False,,,True,17,31,167,0,,,,False,17,False
11,refs/heads/master,e6e0cb45af781ffd7a717e5d34fb77e1594dd35b,427c395038c794ccc43e330e263641bd500fbe91,5c597f53246c5183e16fd85b065d1358bdb1beb8,,True,True,Git_checkout_failed,,True,11,18,70,2,False,Git_checkout_failed,,False,11,False
