idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
8,refs/heads/master,2495503e688486eb2c9e56c57bbed14bf9821c45,d52707f7f365b3d838337b0af63b23ce61c65da9,0b9aab879a38adae1faa3e6e3bacd0ad1f2b60ab,,True,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/d52707f7f365b3d838337b0af63b23ce61c65da9_0b9aab879a38adae1faa3e6e3bacd0ad1f2b60ab_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/d52707f7f365b3d838337b0af63b23ce61c65da9_0b9aab879a38adae1faa3e6e3bacd0ad1f2b60ab_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/d52707f7f365b3d838337b0af63b23ce61c65da9_0b9aab879a38adae1faa3e6e3bacd0ad1f2b60ab_left_right.log'}",True,True,10,100,True,Tests_passed,97fde93754d0edb9bf6104a23c887de5e5518a5620073d43e882f010066c38fd,True,Tests_passed,5d931b96ade64599778526a9c561084342e642bf7b70274d201f999330e83cdd,True
14,refs/heads/master,f9825c7ee4caf68e0372899880e885a427796059,caef949e80000f752f0a32534f2735b1b0de2b04,175a2ff608677cea25cdc20a231b57b2b6630e35,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/caef949e80000f752f0a32534f2735b1b0de2b04_175a2ff608677cea25cdc20a231b57b2b6630e35_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/caef949e80000f752f0a32534f2735b1b0de2b04_175a2ff608677cea25cdc20a231b57b2b6630e35_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/caef949e80000f752f0a32534f2735b1b0de2b04_175a2ff608677cea25cdc20a231b57b2b6630e35_left_right.log'}",True,True,31,268,False,,,,,,False
18,refs/heads/master,8228d43f350fefb303e3d5eecd2ae1c1f3d609b7,95720d8eefc4bb0eee4f13e79ee570988ed16599,0db2fa1d766eb6b67b91b3def666d21821b6ce27,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/95720d8eefc4bb0eee4f13e79ee570988ed16599_0db2fa1d766eb6b67b91b3def666d21821b6ce27_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/95720d8eefc4bb0eee4f13e79ee570988ed16599_0db2fa1d766eb6b67b91b3def666d21821b6ce27_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/95720d8eefc4bb0eee4f13e79ee570988ed16599_0db2fa1d766eb6b67b91b3def666d21821b6ce27_left_right.log'}",True,True,1039,15977,False,,,,,,False
19,refs/heads/master,25261b77cd4a7dfd7505afb9be1b3e34cd35569d,fffabf55f36c42737befcc90f4779c10356d36a1,d213fbafddd8e27171ce601f3ec6f8f2a5cc1ac7,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/fffabf55f36c42737befcc90f4779c10356d36a1_d213fbafddd8e27171ce601f3ec6f8f2a5cc1ac7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/fffabf55f36c42737befcc90f4779c10356d36a1_d213fbafddd8e27171ce601f3ec6f8f2a5cc1ac7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/fffabf55f36c42737befcc90f4779c10356d36a1_d213fbafddd8e27171ce601f3ec6f8f2a5cc1ac7_left_right.log'}",False,True,16,214,False,,,,,,False
21,refs/heads/master,05d982976fa1313ed7d4dc14c67af03d68f638c8,6b501fbdda6ec4077f2932ead2b986bdbdc961f0,cbb59f5d475dbf24c11f7c6a7dfc04b9b883c868,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/6b501fbdda6ec4077f2932ead2b986bdbdc961f0_cbb59f5d475dbf24c11f7c6a7dfc04b9b883c868_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/6b501fbdda6ec4077f2932ead2b986bdbdc961f0_cbb59f5d475dbf24c11f7c6a7dfc04b9b883c868_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/6b501fbdda6ec4077f2932ead2b986bdbdc961f0_cbb59f5d475dbf24c11f7c6a7dfc04b9b883c868_left_right.log'}",True,True,183,28,False,,,,,,False
25,refs/heads/master,ce0483288bab7c38d6939074be0d5e8b16a066b0,c56ab166f5bf79fb796571fbcd1e2a326f8f79b0,cf9552aed67f9e2265ee8c75661d88d98cac74f4,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/c56ab166f5bf79fb796571fbcd1e2a326f8f79b0_cf9552aed67f9e2265ee8c75661d88d98cac74f4_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/c56ab166f5bf79fb796571fbcd1e2a326f8f79b0_cf9552aed67f9e2265ee8c75661d88d98cac74f4_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/c56ab166f5bf79fb796571fbcd1e2a326f8f79b0_cf9552aed67f9e2265ee8c75661d88d98cac74f4_left_right.log'}",False,True,9,78,False,,,,,,False
33,refs/heads/master,92038d2171c62ecd273472dc2dcdaa9be9852b0e,5297e2f65c70bbf9ae3545d3142ed69bb34e14d4,229f5a23bbfdb0422fbee7409328a9ecf489562b,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/5297e2f65c70bbf9ae3545d3142ed69bb34e14d4_229f5a23bbfdb0422fbee7409328a9ecf489562b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/5297e2f65c70bbf9ae3545d3142ed69bb34e14d4_229f5a23bbfdb0422fbee7409328a9ecf489562b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/5297e2f65c70bbf9ae3545d3142ed69bb34e14d4_229f5a23bbfdb0422fbee7409328a9ecf489562b_left_right.log'}",True,True,8,71,False,,,,,,False
35,refs/heads/master,42509a0cc5524d5c752db5c491ad875e0145da2e,d25ed6407df58f3b97f717f8b5e80a578dedaf2d,1ec6591d89ffa6235d70c2a78b42dd11b6e4f295,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/d25ed6407df58f3b97f717f8b5e80a578dedaf2d_1ec6591d89ffa6235d70c2a78b42dd11b6e4f295_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/d25ed6407df58f3b97f717f8b5e80a578dedaf2d_1ec6591d89ffa6235d70c2a78b42dd11b6e4f295_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/d25ed6407df58f3b97f717f8b5e80a578dedaf2d_1ec6591d89ffa6235d70c2a78b42dd11b6e4f295_left_right.log'}",False,True,49,109,False,,,,,,False
37,refs/heads/master,ae0249fa5aaa9ee48dd9a6836650d8a885e4ee15,d46529e31724f87eb4f1055dbf384ead5a9522d8,ff6d7ddfde87b796a044002f92761474005597d8,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/d46529e31724f87eb4f1055dbf384ead5a9522d8_ff6d7ddfde87b796a044002f92761474005597d8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/d46529e31724f87eb4f1055dbf384ead5a9522d8_ff6d7ddfde87b796a044002f92761474005597d8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/d46529e31724f87eb4f1055dbf384ead5a9522d8_ff6d7ddfde87b796a044002f92761474005597d8_left_right.log'}",True,True,13,122,False,,,,,,False
40,refs/heads/master,8b131efa8f27fa4a160a95dfedaa88ddbde525d6,fde64e9f4084c316ce7677c00698a0956ea2d86e,ac9af439f03c56f3b149a3e2deb34c604e2b6dd5,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/fde64e9f4084c316ce7677c00698a0956ea2d86e_ac9af439f03c56f3b149a3e2deb34c604e2b6dd5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/fde64e9f4084c316ce7677c00698a0956ea2d86e_ac9af439f03c56f3b149a3e2deb34c604e2b6dd5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/fde64e9f4084c316ce7677c00698a0956ea2d86e_ac9af439f03c56f3b149a3e2deb34c604e2b6dd5_left_right.log'}",False,True,48,78,False,,,,,,False
42,refs/heads/master,0b174d92d360f42b1b84379e0a2d61572fa42b2d,127f74aa2c2cec738b05504ba67f7e5931650b7d,8e16542ea87db82b891f7ba7435c7cfdac8b9a3b,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/127f74aa2c2cec738b05504ba67f7e5931650b7d_8e16542ea87db82b891f7ba7435c7cfdac8b9a3b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/127f74aa2c2cec738b05504ba67f7e5931650b7d_8e16542ea87db82b891f7ba7435c7cfdac8b9a3b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/127f74aa2c2cec738b05504ba67f7e5931650b7d_8e16542ea87db82b891f7ba7435c7cfdac8b9a3b_left_right.log'}",False,True,42,121,False,,,,,,False
43,refs/heads/master,af9a35aed4c0531f3f8a0a5f9d9e451bf78ec0ae,2004f6509bbe53b0638996cbeffb2a3bd69f826f,f1cc353fe2697bbdd54c31afac636dbb01caca3b,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/2004f6509bbe53b0638996cbeffb2a3bd69f826f_f1cc353fe2697bbdd54c31afac636dbb01caca3b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/2004f6509bbe53b0638996cbeffb2a3bd69f826f_f1cc353fe2697bbdd54c31afac636dbb01caca3b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/2004f6509bbe53b0638996cbeffb2a3bd69f826f_f1cc353fe2697bbdd54c31afac636dbb01caca3b_left_right.log'}",False,True,41,114,False,,,,,,False
46,refs/heads/master,65971cd3a4c43ee005908ad1777f478554dc3b2e,22d6394f3a0d053f97c0209f12533c859186bab6,327685b3e34046f983c232deca519ba34a7f571a,,False,"{'base_left': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/22d6394f3a0d053f97c0209f12533c859186bab6_327685b3e34046f983c232deca519ba34a7f571a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/22d6394f3a0d053f97c0209f12533c859186bab6_327685b3e34046f983c232deca519ba34a7f571a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/elasticjob/elastic-job-lite/22d6394f3a0d053f97c0209f12533c859186bab6_327685b3e34046f983c232deca519ba34a7f571a_left_right.log'}",False,True,8,2,False,,,,,,False
