idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
2,refs/heads/master,e9a21e4d92f57111d5fd7fc5411c922bb54a69a0,0a32b54a6f5a5e81e4ad389c36f613e10cbf6d1f,09f56d4356d1d071bb4a6acc65092481a6958539,,False,True,,,True,5,14,85,1,,,,False,5,False
4,refs/heads/master,984cfde4313651624e9e0ac9f0dada9592d5fdab,abfc11c90dd9501a981a7692c44aaa60501a7bbb,207168cc1943d1633eeae1744d2136f9a2a86969,,False,True,,,True,43,320,1046,1,,,,False,43,False
5,refs/heads/master,1958e28b4bca647d306cada85dc003faef6a59e8,5ec9c60ed1f9e5ea582ca388dfb1e7e2efde462d,5d425c924bb94fe4e21e6f37788f5bd3134129ab,,False,True,,,True,26,154,1044,2,,,,False,26,False
6,refs/heads/master,ea4e5ecb5aba6cbd2117ec9203a51b7eb99b85dc,c3aacce96579e9092520ba395b87e5356b66f30e,2fee5ed62be96d09ae344c69e577ff0091a740d9,,False,True,,,True,5,11,56,1,,,,False,5,False
7,refs/heads/master,3dcdce06c1b2031010ab3ee92eec110e5f266aa4,616db4c814458feafbb1f22cc0f3bbb88da5cb39,20abdd06da98190cca8464b8484918a2c6b4dd3e,,True,True,Tests_failed,a71bc4f1c5505b9046a72fdce8c6df401826e95215e4576c6fc95c1966e91bc7,True,69,617,3922,7,False,Tests_failed,38a674fdd66c75de7736ac339cabc5f5b1a58f07f7312dfc2d41c3319492c992,False,69,False
8,refs/heads/master,a50a778b3f8e54f31b04ee3a8eb085b584297738,bc51f6b011cccbc3782a11507c4b591276ec37ac,e55066eaf9ddf036156e58fc2f3c34b9c84184ce,,True,True,Tests_failed,af767637976688c27510f45d467e42f71b2d4ed3b743344debb9dc0a5593f582,True,80,554,3259,3,False,Tests_failed,03369a0192e1e104c96dfec8a6964bd6a4ce7a3f0f606c3f53f2106114e43214,False,80,False
9,refs/heads/master,bc51f6b011cccbc3782a11507c4b591276ec37ac,e0c0b3b5a0bb51903b9764838896e18b13386289,6737dd71440baa1832fc859460f30d814d12f479,,True,True,Tests_failed,96c90aa872f073613750e61d4c41db619109f23939ee1111e5fd94ba40aa2036,True,50,429,2623,5,False,Tests_failed,5699e58e52627b2d52b9e6abbbd12b1372880da972bc7da14a85035c23521389,False,50,False
10,refs/heads/master,c8c5e04f281edc62b39cf024644860a1296476aa,3bc5c10cf301a51d8a664438089da10123df9092,3f7d3ef38efb05e845ab98e322486c6d712e4545,,False,True,,,True,37,398,2696,1,,,,False,37,False
11,refs/heads/master,defce31b2999d7bc36d9b41b1578623879541e14,851fe593e3c16125d9c8012396ff32ec17933046,47c7cc29933ef4f2dc07bbf0af721fe7a99f01d7,,False,True,,,True,123,308,1859,1,,,,False,123,False
12,refs/heads/master,e6d630b7b188beff6476768baa17f46a7d081756,df83391c2657fa1517138cda53fcc09edfcdc9bb,3af0045dc55f53bccf0a60679fbc931da887864a,,True,True,Tests_failed,8a9036e94ae7a003fb9170aa2ff98f29aa81f390ebada61cbc128e8427f23c93,True,108,310,1655,2,False,Tests_failed,8b1034c60b43980ffb0d055d7efa97cf8d3d62ddb836589201bf1e98706c1966,False,108,False
13,refs/heads/master,c3ec9a8e9904c3c9f3888d0d08e2353a39b17028,eec1157ec9da03944525ab6d752d0fca910d37a7,dfddb95b4a27eaed6a9843bfcc9758e96eb1e045,,False,True,,,True,21,52,376,1,,,,False,21,False
14,refs/heads/master,d19ef19f59b14d0699076f523838e3480d62cba2,6324a19103178cc099c84252815c0c924958097d,ab3051ec2660c709bacff0d92d712d6c4705a60c,,True,True,Tests_failed,5f1824f2986e1f8de208856fd6a1fb96cf03a5ca8e41178db4a99f51a8d9fe5f,True,567,3788,57436,20,False,Tests_failed,d7181a6b4cba37891126eabbb3d3ed2ef2bd95d920ac78c5c461cc7fe5c81f53,False,570,False
15,refs/heads/master,465fcde13fd67d8548d96d7ba817959b201df7c2,8973acbbf29724360a6c6f71b9463e62434f28da,6689b9d7cf594d60ac712f97ac5e6790037e3631,,False,True,,,True,21,65,235,1,,,,False,21,False
16,refs/heads/master,acfbfc2e24682ca00765b738f656eb187f02768b,e134639e11eaa01c049addcc6cd0573cefa6a6fd,f62d0e2da88ab7356eddaed9abf9d142759ba093,,False,True,,,True,82,417,4256,1,,,,False,82,False
17,refs/heads/master,adc5d088d31401e5809986d4cb66c69d62b54105,b239562368760d4168d9c0144b9ee718f6cee997,ea1fef5b4b878a49f0892093e14d2d4f813551f1,,False,True,,,True,41,151,1994,1,,,,False,41,False
18,refs/heads/master,b239562368760d4168d9c0144b9ee718f6cee997,a6b59794110c6e7c0ef347e7bc60a37a66af8646,db1b96f5b753b36918326650453a5f171be26e7f,,True,True,Tests_failed,852d6446d1bf58470bbdf19bc70ae5bee77151e5f6628b0855ad38fd881eecbb,True,198,991,10887,12,False,Tests_failed,b2ac612ac3ed5290bb5cd46ab07f7d9740e10ff8bef187707ffd8adc50be5f1d,False,201,False
19,refs/heads/master,1f466b4fb1adb1eb2ccb6d9df8e27aae6bf9e5bd,ecf6fb2599433e12dcd6cbd911be5ecfd4870a10,b3e2cb18138a185f7e11dbf8e9e6d0db1973e4e5,,True,True,Tests_failed,a33baecad3c798824f6cf013416d5a72e3fc4884617eb14fbb10d7c7b96fad74,True,108,494,5606,6,False,Tests_failed,0d46764c4a1c28ba21a1342c6047bb3470e126927d26f19688280fd5919f21e2,False,108,False
20,refs/heads/master,a4fbad90f609b847f0d409b2f7adaf344d0be2bc,4575fc6708ca4a89f0f57d557dce89d4d8d51e99,89ddf58da79dc2e331c29f1697f911f8d32766ba,,False,True,,,True,30,126,1423,2,,,,False,30,False
