idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,gitmerge_resolve_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time,plumelib_ort_run_time,plumelib_ort_ignorespace_run_time,plumelib_ort_adjacent_run_time,plumelib_ort_imports_run_time,plumelib_ort_version_number_run_time
1,refs/heads/master,c42a266c8aca381fb541ecf5cabf1ad9594f7026,933d69d97a75b7e2b5e6f8eabd004a6bcf789e86,9cda7b949bf4e8acfb7afba7dc17e83307b83b50,,13,336,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/taotaotheripper/Sault/933d69d97a75b7e2b5e6f8eabd004a6bcf789e86_9cda7b949bf4e8acfb7afba7dc17e83307b83b50_base_left.log', 'base_right': 'cache/diff_analyzer/logs/taotaotheripper/Sault/933d69d97a75b7e2b5e6f8eabd004a6bcf789e86_9cda7b949bf4e8acfb7afba7dc17e83307b83b50_base_right.log', 'left_right': 'cache/diff_analyzer/logs/taotaotheripper/Sault/933d69d97a75b7e2b5e6f8eabd004a6bcf789e86_9cda7b949bf4e8acfb7afba7dc17e83307b83b50_left_right.log'}",a916198305d4b0c58d332060d3084a179fa14278dc36ebf80d30d62fe86cde03,Tests_passed,0863541900daa4d3cad7f5d42ce2a82a639377ad1192b6b490b0b778e8ae51a1,Tests_passed,True,True,True,Merge_failed,7c2f150bde73c026716025bbcd539a8a97c85cc486485b0f81ce253381b06eed,Merge_failed,7c2f150bde73c026716025bbcd539a8a97c85cc486485b0f81ce253381b06eed,Merge_failed,7c2f150bde73c026716025bbcd539a8a97c85cc486485b0f81ce253381b06eed,Merge_failed,1da4328ea7ebaae33cc1619a562893edddfc6cd829ee9dea5f15da0526ba5db6,Merge_failed,1da4328ea7ebaae33cc1619a562893edddfc6cd829ee9dea5f15da0526ba5db6,Merge_failed,1da4328ea7ebaae33cc1619a562893edddfc6cd829ee9dea5f15da0526ba5db6,Merge_failed,7c2f150bde73c026716025bbcd539a8a97c85cc486485b0f81ce253381b06eed,Merge_failed,fa71d4138307c1b58f28d072ea01f438c8994ab5e2961aa3899678796e05b221,Merge_failed,006107fea90dbbf6f2940dd14e27ed1be7dff95d025ff8bfc5764fd2e06bfbd4,Merge_failed,be1c4d78fbaae13794a4adadeb966a5a1aef8a16ebc185db1a330a35abede5a6,Tests_failed,32b8b708a7176f441b13e0eaf4fd1c3b942bb774df46c37275e5b4e6f09e800a,Merge_failed,7c2f150bde73c026716025bbcd539a8a97c85cc486485b0f81ce253381b06eed,Merge_failed,7c2f150bde73c026716025bbcd539a8a97c85cc486485b0f81ce253381b06eed,Merge_failed,7c2f150bde73c026716025bbcd539a8a97c85cc486485b0f81ce253381b06eed,Merge_failed,7c2f150bde73c026716025bbcd539a8a97c85cc486485b0f81ce253381b06eed,Merge_failed,7c2f150bde73c026716025bbcd539a8a97c85cc486485b0f81ce253381b06eed,0.008306741714477539,0.008397817611694336,0.008479595184326172,0.008207559585571289,0.00822901725769043,0.008214235305786133,0.008481025695800781,0.04323387145996094,0.12239646911621094,1.458219051361084,0.6100649833679199,0.1939067840576172,0.19292974472045898,0.15410542488098145,0.16996073722839355,0.16644072532653809
