idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing
4,refs/heads/master,8c9cb72ac650168b3420a27d5b7f728890371e63,2cfc36f4881e8fb86118024e67a17932d9d65a5b,43ccbd1ee44a929786512820cf67d34a75212faa,,59462e39cad6c69b71725b0a3bac50cb18e176b44ded2d0e7c7f438d7b051983,Tests_failed,4ae09477bb0d379514fa4c4ceef5cfaeb5c7fca75c2e123694a85939bd360552,Tests_passed,False,True,False,False
5,refs/heads/master,8bb5605f046c59f01ec521c2133ec86521c7caad,fd2a981130d3c95e645eaba0fed658947211a94e,a59e10562e11c4e868e6f81de07ce71e7d05a360,,b7f351de23611db30ecc84c3d1f15fdd63cf0edef1f3f716e8fe51dc44548e6f,Tests_passed,e8832dbbf30fd3f9f99322e6dce19f275e981f262348a7538393324e7caa3859,Tests_failed,False,True,False,False
