idx,branch_name,merge,left,right,notes,test merge,diff contains java file,sampled for testing
1,refs/heads/master,333e423a7361649ed8e7ace8bfc9e1896a25cb4f,61167f3f84c7acc82ccf31e5fa75593636589f17,79b148f827b890802a7c76668a0874b9eb6c5056,,False,False,False
