idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
3,refs/heads/master,0a94ec57c6fa5c2d8cc10c80aabd2a8d987a6f93,8873de30c04394b05d79714febc3d4d363e429c3,47c779124f0a6376615096e06f34e4e5560eef5a,,False,False,,,True,3,4,40.0,1,,,,False,3,False
9,refs/heads/master,a40091351afb7d21343b08d4b43c65e5fbc385f0,d31fc293eb6eff27d3c940a89bd30a15e6aad279,9f80541f04dd898ec554b3607ee3e17e1e80bed0,,False,False,,,True,2,8,42.0,2,,,,False,2,False
19,refs/heads/master,dff92e501e8c07ffa5da64c6e94913309e0ae8b1,daf60f6a3826fda1bb9f340d7495b84a88f623ce,af55f45a466f81eb361b36e296a7d4d9ca9dd2cf,,False,True,,,True,14,64,303.0,2,,,,False,14,False
20,refs/heads/master,daf60f6a3826fda1bb9f340d7495b84a88f623ce,00d3a7bbff50feb5bc56db4ea1160b58dcb39af0,b47cf52ce00c634a0259d9d8580ec0146db449cd,,False,True,,,True,13,50,181.0,1,,,,False,13,False
21,refs/heads/master,00d3a7bbff50feb5bc56db4ea1160b58dcb39af0,c3361f79b73d6b3366bc66f9882a05792402f3c5,2633bd942947f365384d093a848750fcf973a860,,True,True,Tests_passed,7a087ff73e4bd078425f5aa63d3631ee4dc43c58c2f9ce8d81557506044c8643,True,12,49,164.0,3,True,Tests_passed,ef5f065bb77b54df5889b2c0fd419494db8c57c744a02a6884c3f55d5fcc5c8d,True,12,True
24,refs/heads/master,d51178be1cd90cf9173edd1705a7bf0dc75ab16d,c3fa7ef50c3724eba371ad179782c43631ee0626,068600c260f97abc7e4cfde959dbaba889711ad2,,True,,Tests_passed,88788e49f20f9d8b7c1095cfa56964912c4720856dff7686da859ed9a0d90554,True,46,208,,9,True,Tests_passed,967801baf73c9ca89062858b0c1545f899bac0a413184c49ed7a47377940ef0c,True,46,True
25,refs/heads/master,c3fa7ef50c3724eba371ad179782c43631ee0626,7a3dd320ad18a523f4b6c50cf34f8b64cad6d9ce,0c161d7ac3d57e2698c7c8e9c8983e3314bc0f96,,False,,,,True,33,59,,1,,,,False,33,False
26,refs/heads/master,7a3dd320ad18a523f4b6c50cf34f8b64cad6d9ce,ee7f872a138d66dd51aadd1bd037b49a40357daa,df27607970a4a65b095d9b148215807dca41cb71,,False,,,,True,24,29,,1,,,,False,24,False
30,refs/heads/master,843832fa01d66a75362e6b137e3bf6307b7c0de6,c3910e798b7a5a2a3953ae703758e8e9708e2303,0fda1bfc7fa4bc44dd93ec7bda6f31d7ea403d56,,False,False,,,True,3,2,7.0,1,,,,False,3,False
36,refs/heads/master,5dd0508fa17c5ffbb9d7fd1c215c00ec808c2185,246216187fd2d55cc5be301abdbe3468a5422871,affac8ecc5629c6cf5c78e3d0bc99d0fd0bd47ad,,True,,Tests_failed,2dff200e9826e00abcad9f96c948cd7474d08de116b814b4fff95e77dbd91d46,True,26,112,,2,False,Tests_failed,688a48c71eb2bfba0f3d241e3145cec8b66897f00106090575bd18562f6c044b,False,26,False
37,refs/heads/master,246216187fd2d55cc5be301abdbe3468a5422871,535d4061b17ad1f5471e0916496a0180ccdab30f,a7d54fa1e7e49687a30232500267b522e044866b,,False,True,,,True,17,92,286.0,1,,,,False,17,False
41,refs/heads/master,78d614f4221b876d2f3e8bc2a8ddba85e8157c10,3aaee9f73d656b11871209e908c2ddead974fda0,138846aa1fb36ca602e10e14e19b3bd887d05868,,False,True,,,True,9,10,363.0,2,,,,False,9,False
42,refs/heads/master,3aaee9f73d656b11871209e908c2ddead974fda0,58d2038d8d41eb1d17f139eb0666722ff5d21b2d,deff746432353712a8b962e19d6cc0ecae71220b,,False,True,,,True,9,10,364.0,2,,,,False,9,False
43,refs/heads/master,58d2038d8d41eb1d17f139eb0666722ff5d21b2d,116563d0ebbea77d3011e8668c99a2281431e776,32052f02af60c7267c4543f85f7dae9e28b6b4e6,,False,True,,,True,14,21,417.0,2,,,,False,14,False
45,refs/heads/master,fe9dcd5359b30e08f220b3b3e84cd913ff73e212,6741567ef4471affd6c40c3770d6a0f272f83ebb,faa78fedbf3763a64d0744766a0d34cedc371527,,False,,,,True,8,20,,1,,,,False,8,False
46,refs/heads/master,519bd35c6c16d58cf7ce48050b9184444e65ebf1,375fd1f19463d8bb98ba3cc6254b0750e49d9e8d,c40f002f1f10820d241a273b630673a7aab3fe8b,,False,,,,True,6,18,,1,,,,False,6,False
47,refs/heads/master,375fd1f19463d8bb98ba3cc6254b0750e49d9e8d,a46cf2686962685caa57adbf04d5ddfe22700747,a6e4c063043531fa3cd0fcba3eb19d2777f6ab41,,True,True,Tests_failed,220636cfc2c5e13933509749affec60f213feb71bf5b003cc18ec4cf922b0072,True,5,17,135.0,2,False,Tests_failed,16f07f4c76038d96736393ec9a8466fea84611768c0b7b789fd5117f5f355413,False,5,False
48,refs/heads/master,a46cf2686962685caa57adbf04d5ddfe22700747,8c0c930f5ba5fe4f28585589a1696503ad67ed9d,2c055aa4b244287f6a80e134654867e70c550f09,,False,True,,,True,6,16,103.0,1,,,,False,6,False
50,refs/heads/master,a8cbf70939af442dfc48531a317a0e5b8459543b,16ac54923fc1e313ccb301a6330777dc2bb168ad,7edc85f9d140c139c3faaeb289ad69f6fbaa9e3b,,False,,,,True,47,48,,1,,,,False,48,False
52,refs/heads/master,86b154b965448e28d70864a0bfa984dc73ab2d88,b3c47580e7885cfefcef37efccb016cee1e259d0,b71bad42b3475062d660b236d7429929c007baa9,,False,,,,True,12,14,,1,,,,False,12,False
56,refs/heads/master,4b827f5a1c6000a737841b072e326444d93b1f20,db17163973b6a71ba5b4f13059b823569c53039d,2436b8a0c5adbc5a54044d3b57ccce1249fd8373,,False,True,,,True,4,7,20.0,1,,,,False,4,False
59,refs/heads/master,8dda4e75df506c0ffdf396813c70fbfec8b9e8dd,53b7025304be9949898412ed3856441b8b27daae,b75d88014cb5f5a4528cde7099a81d265dae1eb0,,True,True,Tests_failed,948f66ee7b027863599e59fb47cc021c010e9e25156fcb89f8ed5a519efbb914,True,29,74,758.0,2,False,Tests_failed,e6eb3c7a6c7b044427c326f262390035f7b2f9df14b7d82cacf9e651aae5dc6e,False,29,False
60,refs/heads/master,53b7025304be9949898412ed3856441b8b27daae,f4e7f6622fb0d551f9c1c210688b7274772726c0,6678b3ac3aafcc003c90b61d9d67f6b05738d0e4,,True,True,Tests_failed,772eeba4547b5652fb08f4076a158a4f11e33c3dd0ea3fa100cf73907031e4d3,True,23,94,493.0,5,False,Tests_failed,9da8cd5e6360d860414fe34ba003865885bb01318784bc148436fcee8e583de4,False,23,False
61,refs/heads/master,f4e7f6622fb0d551f9c1c210688b7274772726c0,630633b1833d3bd427c457ca9a1e0dc864c14ee9,b2da6188d92f6e0b528c4c2eb97a20622ba9380c,,True,True,Tests_failed,33bec32775f9d52824c92eba06ad20a1df3a6c71fa7bb616ab9ddda885e248ce,True,19,43,341.0,3,False,Tests_failed,22dce3dedf55c00d135655f2c8c49024a43258aad82c27dc4cbc9f6798c3597e,False,19,False
62,refs/heads/master,630633b1833d3bd427c457ca9a1e0dc864c14ee9,0c2051bb9ca333521706dd87fa4a729041bc5c5a,4bc884681ba0d338423ff8bf2b7277c0186f9d4b,,False,True,,,True,12,15,180.0,1,,,,False,12,False
63,refs/heads/master,0c2051bb9ca333521706dd87fa4a729041bc5c5a,3a0984b42932286d21acc36f19dd96e315655fbb,8af1eee7cbb4c47d7200ab3d1f080cd819a80d09,,False,True,,,True,11,13,175.0,1,,,,False,11,False
64,refs/heads/master,3a0984b42932286d21acc36f19dd96e315655fbb,f71585212231b2f305bf6cf3f37cf880afc45207,e26ce053ef23921d164f46515d7d0ebb7e30c398,,False,True,,,True,4,6,42.0,1,,,,False,4,False
65,refs/heads/master,94d7707b5207d2dad4800e29f0fbde32bca62f24,3ebeaa3639e90e44f451baccc9cc978baf503980,2d4135a9c25380e916e042ecf688000ac51fe761,,True,True,Tests_failed,9d2064211523d7bad9452861be1088d2cd0e791d174da10d05c6dc3ea5af08d4,True,23,45,1069.0,3,False,Tests_failed,adbaee338ff9240e1337ae4927b0598bc250d9f1586a262a312db263043d23bb,False,23,False
66,refs/heads/master,3ebeaa3639e90e44f451baccc9cc978baf503980,2cb47e3b0140a9c445c0a6b0956b684516d9563b,d5e4b7af6eba68f371e16575d5c0c4ad7a698a99,,False,True,,,True,6,16,78.0,1,,,,False,6,False
73,refs/heads/master,337e56d8a8d7fff3b19c000148938543d665fb9f,aae7821b0e92d83198a834f3e03fc1fa39bd3b4d,3949e20ca62dc51c86fde77dc8ed84e3a2030a47,,True,True,Tests_failed,18f7dd406fab742cb229673a58993902ebf472ba428cf2433afb06fb3b4f91e0,True,15,43,396.0,4,False,Tests_failed,89a585278f631658fdc607317ac60277510b33a6461b7ad17a0a01b8184bde16,False,15,False
74,refs/heads/master,aae7821b0e92d83198a834f3e03fc1fa39bd3b4d,6797e4b45c0bc8ade9f1409d322f67fd48c6b1be,030c95c647af0c876ab5bce3d3ecc847b5e585e8,,True,True,Tests_failed,77e07197b7f151303e03b05bb3c9dbc19ad34ead4b4dafbd0a2c39f048a62859,True,11,31,294.0,3,False,Tests_failed,d411b913240deec383a53b20c1479e9ee2d389bbac0024f567038c46d89ed508,False,11,False
76,refs/heads/master,030c95c647af0c876ab5bce3d3ecc847b5e585e8,7f49deac42f6dfc0206406beb17bba9f44ed23e8,c12567c065a3cce142381b0561fb43c63f6e08d1,two initial commits,False,True,,,True,13,32,363.0,Error while retrieving base sha,,,,False,Error while retrieving base sha,False
77,refs/remotes/origin/pull/39,7a489063b7ea977e3b05186194c3f3d6903cffd7,c04fab08ab89313e594eae8950939ec3cfc94fc0,fda436d4a667f174045a03ab1045e33ef94ff535,,False,True,,,True,2,5,15.0,0,,,,False,2,False
78,refs/remotes/origin/pull/39,c04fab08ab89313e594eae8950939ec3cfc94fc0,2b1d9188439a0f818a6ab86cc70405a2aa8bc83f,876ac29d757be07be3b19739c44c12951bca16f7,,False,True,,,True,2,15,56.0,0,,,,False,2,False
81,refs/remotes/origin/pull/39,876ac29d757be07be3b19739c44c12951bca16f7,e29990f588d7d07f71eb55d33a1e5ff15428ddd3,c7a08de8f0feb4a049099f8506319896a961a926,,False,False,,,False,0,Error,0.0,6,,,,False,6,False
82,refs/remotes/origin/pull/45,5617570ac994eb2f7ffe5ac7eca8d50930402878,fcb8fe44e407251bca4ab4adbae994db49f11749,fe9dcd5359b30e08f220b3b3e84cd913ff73e212,,True,True,Tests_failed,ee87a99866cd67b196999facf676ec2db831f26a904cf661e4490ab0f3615438,True,14,31,430.0,3,False,Tests_failed,13ebd8296ecfdd5c18f607bbda3d93ae2409f4f18203a66034680c5f7432b32d,False,14,False
87,refs/remotes/origin/pull/83,daeab4a1ee26e434bcc2358529b78b852819068b,6cfaaf002fd87f994de9e1b8a0e9e9e03848e209,00987e30a260e5e7028c0e1dde986578daf4cc10,,True,,Tests_passed,201490f737e12c6d21673801f80aff48b24aeab0b35932d1a0cfe59ea147f2c2,True,86,411,,5,True,Tests_passed,e22de3d42df99b660955e16dc7991af623467a711c33857e473729ec78b24b90,True,86,True
