idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
8,refs/heads/master,1edf4317085695ba3dfd870c308e3a905edbded5,8803388f7702afffe311e42f3fe25782b15e3588,3363aec9c60b36a1ef57be64ce3b2cd49d0ad585,,False,False,True,3,316,False,,,,,,False
12,refs/heads/master,f4aac81baff4329bd88a016abf60f74956342bd0,c0058f46d76fa62f58eda375abfd1babdf443665,8ee26e27ec4ac5703bf3885f5502a5e8a6d8dfe3,,False,False,True,2,6,False,,,,,,False
17,refs/heads/master,e72cebfa594356c94f0c40d310c956058439e576,dbc889dd2b9a55044be9235fbd56ec2b154c9175,faf200ccb9b050b0c3c8a65b317dc70321ebc0a6,,False,True,True,11,117,False,,,,,,False
18,refs/heads/master,dbc889dd2b9a55044be9235fbd56ec2b154c9175,47c08ca5bf62faf76c582efe6d117ce8c7b130a4,72d8553b2fe89466a550a7835dda6fbe235467b8,,False,True,True,11,115,False,,,,,,False
20,refs/heads/master,ded5e5ff9022ac803081d8efec181c9d10750531,d85321ea80296ac4e51545e61e0d938181ae4a9d,c29d9a16e84504f394762ae659d5a032195beaa8,,False,True,True,10,113,False,,,,,,False
25,refs/heads/master,d70acbcc660d271fe3c0a2b08fa3d28caefc3cd2,556237fd6a3dc2bfea42e706f59ad79d4503d949,e82fe699364ad139083e9b3d55c18f08b52bff1c,,False,True,True,24,3811,False,,,,,,False
27,refs/heads/master,2221d09c1928bf40e25912b87bf5546736e63e95,f9dbdbe83fe6617dc6ddf185f63b6c48cffea7d3,8a5a224fbf6fcc4fb5510166e02854e0d8da043d,,False,False,True,4,0,False,,,,,,False
30,refs/heads/master,f4c61ca17f8c4e2537f98f6df197f930777c04b7,a6a758529abc3108029f863cb4988df8fafe98eb,02e41973574d1ba735d65d86e220915e8d1ef2ac,,False,True,True,18,1110,False,,,,,,False
32,refs/heads/master,6353a3076ae3439e4cae87d5fd29cbe8c96f8653,acb8af98e089a7d6c0f2c93d290b5982ba09072c,b942bfcced6848cd8c65f86d971c4c76f81a3b9f,,False,False,True,4,4,False,,,,,,False
33,refs/heads/master,acb8af98e089a7d6c0f2c93d290b5982ba09072c,a538dddd72d214fe4af97ffaa71cd5cd2ac8f18c,f615183c067e6acc6ed9e6e239c0f430beca7dd5,,False,False,True,6,176,False,,,,,,False
34,refs/heads/master,a538dddd72d214fe4af97ffaa71cd5cd2ac8f18c,4d4cbf64df905a021c82684a0528753c374ea3da,6735cb31a620955fdc5bdbec1d44eaa086824e38,,False,False,True,4,16,False,,,,,,False
35,refs/heads/master,4d4cbf64df905a021c82684a0528753c374ea3da,f534a08b0196195ec6d48a2e035abde744eb652c,a1c1a71a1961f417317018dca8988e728484bc76,,False,False,True,2,16,False,,,,,,False
37,refs/heads/master,5020342d291f157028aeab98e622af8ccab7a426,7d594dbca7d1a2980e10f9c220b10f7894e89919,edc92bb302e3692176934783a9fa54759f3303fe,,False,False,True,5,162,False,,,,,,False
38,refs/heads/master,7d594dbca7d1a2980e10f9c220b10f7894e89919,1987d8bccb98be5e8fe852713acd16ffa6714e71,1c983adc718d557eeaf8b1b3551fd04be1a4209b,,False,True,True,32,1138,False,,,,,,False
40,refs/heads/master,05627039b068fbaf446981071f074323e250688b,ffc2dd2507926ec2cc9d4df13d9d1ae505f21067,343514bb8833beccb2595a1607da22f27cdd6b07,,False,True,True,44,2064,False,,,,,,False
44,refs/heads/master,b2f70f5d148909acb9dd11578a969a16601b74a7,b2656a900162df91ae8763e2375db360a2c33f3e,1bd2a6bba27fb266dbd069c9b4227c948776df52,,False,False,True,3,0,False,,,,,,False
46,refs/heads/master,cb1987ad59e3ce69d7063313cc49fe15ab13eff5,792467aa1d85f9635cb99911f064e7ea176ff644,fd9b0ae7b699fdc5c24230e3b2640a04cef89996,,False,True,True,9,471,False,,,,,,False
48,refs/heads/master,cdfa3a9c4203821dc9826654096d43620c03d4fc,3c93c6d7b543e908f48763eeae9f2396632a793f,5cdf66a48098cae6c019717ed1041fea5825054e,,False,False,True,5,331,False,,,,,,False
51,refs/heads/master,aa6a696a30684b8db2bea594533c1b05c2f3c281,a3c8c64934d7052136c6b3401f0caab7748ff6b4,92be71a579f564200045d6872a549045bbc05dca,,False,True,True,28,595,False,,,,,,False
52,refs/heads/master,a3c8c64934d7052136c6b3401f0caab7748ff6b4,da200981874dba24260f393201b1608b4e62fc2b,fbb1e8bccaad2261d219b6e3e0c732a47391bf67,,False,True,True,5,19,False,,,,,,False
53,refs/heads/master,b0e41ef0b74f39e62c6eddbd93094fb407035cbb,3f49cbca8e76d9fe30091c6825d25668b24acc91,e924c0344e6bb6a443c8f3ea3c055948e588b217,,False,True,True,3,13,False,,,,,,False
57,refs/heads/master,4a421f2d797c8bfaafbec9caee70b38c4f604cc0,669ab60ff09f6a624e12fdd40285aa343991c6d3,41bac5793dfe49e286a6a70cdad071038487a94f,,False,True,True,20,157,False,,,,,,False
60,refs/heads/master,405335f820556e26104a0beb37273fbfe7b88c29,96a9e72d1aa68789a139913f6fa80bfc9a6f6741,33e4bd84ce127477b87142a024c362f7ea12e146,,False,False,True,6,4,False,,,,,,False
61,refs/heads/master,de9303c7ace7eea649e0266adb6922c1249760ff,0c8a4a2df0d030b8c9bc63378f85de4ac6680ba2,30f6dfd7b1afda87ff8031cbe9f70a7438bbc0b8,,False,False,True,3,2,False,,,,,,False
66,refs/heads/master,ae25f1aed256da162b1467663c6ae1554f517aec,adb188ec4707b7c0b6d5cbd552dfc7b870aab27b,de84ac36dc19b8870c8b3754c48a50a6a5c80542,,False,False,True,7,2,False,,,,,,False
