idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,sampled for testing
3,refs/heads/develop,223473b0324368675a30492ffa08561b40131972,ba0d4361b99cc7e5b65d58381470858c1fc48cce,c9dfe8be2072bc22075cc7f19b511e2a5cbc8ce7,,False,False,True,3,3,5,0,False,3,False
26,refs/heads/develop,70b30aad682d9cb395c256152019b6e126422c2f,6656fd19f5e83752af0ead421c5f6f0068528bfc,02b7beefec0d6cee60b37cc07252b92af09f9192,,False,True,True,10,15,832,1,False,10,False
