idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,4c9c334867e0c2bc64eaa7c2826c55a0dd0c25ff,5eb66de329e7e6f8206b3e1eca3ad2612711eda1,2021cf0973d5f22e3d6eb0c55b245f6f10dbbf9b,,False,False,True,3,2,4,1,False,3,,,,,,False
4,refs/heads/master,fe5829fba6e95dc2a64931c317e8b885eed5059c,9d724776a4a42857b1fc53f703b56e09961c208d,5c5d6d4376a312881b7a76319334ee69ec3400f2,,False,True,True,28,131,1215,1,False,28,,,,,,False
5,refs/heads/master,9d724776a4a42857b1fc53f703b56e09961c208d,52941a526b7b6fdb75b24213262f47851ed61ad1,8708967f701c2dbddb7dc7903cc46e0054f7d22a,,False,True,True,22,53,762,3,False,22,,,,,,False
8,refs/heads/master,6a45019dcff3126f65c121929d5acb7d4392318b,f7609ee837e0758fc8a65ec716a9e22ec9666b72,5b962977ee6017cf50f6ea365bcfb273fc76295e,,False,False,True,11,15,33,43,False,44,,,,,,False
13,refs/heads/master,e5dad553177d31ab9b6b42c2e1f902d371579a19,4e3faf3bbd6953a6ea64deaa550504b457bad3be,1e26fe1e428fee96f8af076f0f7d982ae2328f70,,False,True,True,47,220,4079,1,False,47,,,,,,False
15,refs/heads/master,10b13e03f9a0f788f7e7cd4ec265fd7bf9f61231,e20d6d804840a01b53615b1634c1c4631a83dd78,048940d1f0498042d276cfdedfd345c406fa1cb7,,False,True,True,4,10,24,1,False,4,,,,,,False
16,refs/heads/master,048940d1f0498042d276cfdedfd345c406fa1cb7,bece2e1b28e3dde76ff3982ef32f2109e48ddfb5,f8025430e95e3c571ab8faf0f37796d0f9798715,,False,True,True,4,6,29,1,False,4,,,,,,False
18,refs/heads/master,9996a82a6370494a0e1592e9b3ee9cb5f7ea4611,46bb60049b5375799afcac8d5113f33e0e8328a9,af0c0ff1d3216595c8e13677ca56676d7d2ca5a1,,False,True,True,23,70,1341,3,False,23,,,,,,False
19,refs/heads/master,6fe894871fffcc84585ff1daad078c41fb3e7098,b593cc3622e8e3b24a2dca0a60a12f2d2f8c1fda,00a1c99d856934b7c9c991f94dc996df65257a21,,False,True,True,13,48,167,1,False,13,,,,,,False
20,refs/heads/master,00a1c99d856934b7c9c991f94dc996df65257a21,67e8881e8790f5829e7e3f279b44395422bbb74c,d7e634f2984779121b42a9f1124c89f5cb05d7c9,,False,True,True,32,130,2545,1,False,32,,,,,,False
21,refs/heads/master,75797c5c45d7fe75e6c58cff3b5b781f27e2ab1a,dd3bff90a84c178803438180dc23a5515b88c9e5,02e1a348e689d258b53eda10bd5ff2cc2eb85f82,,False,True,True,7,26,171,1,False,7,,,,,,False
22,refs/heads/master,02e1a348e689d258b53eda10bd5ff2cc2eb85f82,df6e60351ddae97f36ad0ff3b9cd1edb0a71b49a,4e2692c26f722a699275bb383f5b3eed6543280b,,False,True,True,25,110,2328,2,False,25,,,,,,False
23,refs/heads/master,ca4f28f0e58cc0982fd7d0c1e7d3ee256ab05899,f28f79484118da9e0e108800800ab7496bb99ff3,8353e4ff44d6baf630acdad74b47e7c73e5a4a40,,True,True,True,142,876,9499,15,False,143,Tests_failed,122fe833f87d8c8f6aaa4ea5fd9c8fbc0d4d87572f7bef74aff417058a0c4e1c,False,Tests_failed,dfd118481e223e6e7d6e598de1726b7e4c0b3ca8e1e2d0b3e7bcd7ce8aa67339,False
24,refs/heads/master,d4b06c1deb960193ee63447e003ec4ceca2c1243,e2ca23e93c60d75b6968aaa6a9320d1066dee562,0cb1f982ab54cfd23094c4698665cffd5c916343,,False,True,True,12,37,7105,2,False,13,,,,,,False
25,refs/heads/master,33e507ad69d0f1f1d952af733f162c3f701c3b60,6c2e83be53191ea6a8f9f824d78a7350dd72ae9c,0fa897db26a2ee6b7d715cf85fef66d6bf8b591c,,False,True,True,5,26,220,1,False,5,,,,,,False
