idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,0189fd71e900608fc0f722f5a556017974768fb9,6aedfdba7b484d282cc4ca47de05d3afc0cf1c1a,1abd48a050e6608a2c630044031efa75a31695aa,,False,False,True,3,2,4,1,False,3,,,,,,False
4,refs/heads/master,05f5705e2399a150840793ab670df56ce04d3afb,cc4097f72f515d3d3303f879972f83af8e5c167d,04d7cce8f30f3fc96c3a9454b860047852754e1f,,True,True,True,31,68,1255,4,False,31,Git_checkout_failed,,False,Git_checkout_failed,,False
