idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/main,f527f8b3f5fbc0f9e708cb3f6ea2429efb88d3d5,9a2213bb30bcbce2e36f719d57192919a143a8dc,bf000ccf36bae2f632795f5c1461b3afc5fbe407,,True,True,3436984e49e4bd1657c96b621e513caf37789afc05e0471d40748d737598151b,Tests_passed,45b641ec17d1407a4e15462bc7ffa4d57ffced2733418c48713c82d7884bb555,Tests_passed,True,True
6,refs/heads/main,0c3507d7e066e3eb6b4945cdc6e93e5b738d4253,8d7e0590294a5f4f9924cae80299d30efa9a6638,868a464ed91bd8599ad55cf83053b7cd1d470706,,True,True,6b06b8d084e75572e6f756ab3e77fee3e3c985faf3949092ba1122ee0c778898,Tests_passed,03b56dc080e55a35d951fbd6cb4bc10d3b906555fa6ad1baec4e0c5a31343c26,Tests_passed,True,True
9,refs/heads/main,4210d4664491be55decb7f50f223ebf9c4079a52,7d6ca6f4877623d4b0c0bf48dc2a681fae03933a,27afe831bc3612951c2ac3a4d6bebca7ed088782,,True,True,90cc335767e3fe0d001c0a2c2c0aa247dad65dfd0d7a80f7d5a5265e35e25a11,Tests_passed,3df039f960da31a9013763294bb8387036cc26bc94f243346747abe8edfeca4a,Tests_passed,True,True
10,refs/heads/main,1cac1475971c1f6615a006becfd86736f7fcd317,b2a7d8b6593b5363b7c2fc340fafe7fab638fc11,8066d58741ad12e0b9197347c18c618aa1bca08e,,True,True,9c7bca091647681b1ebef15f7798173037a80e12d3de76d8ed0f149ff471ed6a,Tests_passed,00adf9db9239ca88fda7b597e43e4131f217bcb22f195c8d711408283df1a9df,Tests_passed,True,True
14,refs/heads/main,6762cfb93a4a8840a0ded6afc1aefa683fe137a4,2229477bf5edef3c0e607dcbfa98c7c8309c53b7,d1de9abfdc00cf313e7d96233d853f3cc7af416c,,True,True,5ec929cf8a7317fb9485b234edee112657f23e2cf4b7a081cdbd3d9ee2fa3905,Tests_passed,85b242a4a1e4c12dfa41795f49d518fa038123ac2c6407d4b3483421bcf753b3,Tests_passed,True,True
16,refs/heads/main,010f0e0439add7d2b80ae777443d18b01e705ec7,b2808e1d5f3d3ec3273a9156ec7c2bf57b52c82f,021fc2e2687f7df5a17e0aa9b801d876f9129771,,False,False,,,,,,False
17,refs/heads/main,c7916e680c54559c1fd9702af7b3ed231e845433,ca68d3d9663c3794ed26fbebb4f256aa04825e25,fb522959999baa1a14dc7790744852c9e90ca1c8,,True,True,f52d8df0b06794c0401fee7ba93ae2a5bf9dc2d74a9eef01b55028c255773927,Tests_passed,123d7c1b9aa7c75149d7c676700e81ef1390ba936649ff699d9fa2eeaab431a2,Tests_passed,True,True
18,refs/heads/main,efc1712ae3cf864ff9e552c855f79ec5617dba34,bf8b0b908c2115a4e6a89172df35ba44e9e78703,8d2d280c9edccd06633c5a08af53a5a02b3695b2,,True,True,852319d1cc6497dabf78b628d68ee3987d280c672c12647b717fe17c3cf02766,Tests_passed,2e75242bb607218708415c75eee0ecefb0af740899a29fdead2c8287d6939e75,Tests_passed,True,True
20,refs/heads/main,544177ac9cdfe20a1323349e2af3987aee2bbf75,a338511e98d2422a7456667f4b5c358c1777f1af,998e41429d2f25a24d91e981ee706ab280ec0a5d,,False,False,,,,,,False
21,refs/heads/main,b6059818e642c42705e9cb95bbdd6d440383445a,36250c35d915dbc5a7400ef59a7f14899730aee1,025d34fcaceea17ac49d675cbe6b36fc4067b5f5,,False,True,afc0cbf7ec54b9df28f5814917e622f6fe8bb65485984b35403a251c463ac523,Tests_passed,91595af510133d878b1b395871a816622d05ebb60e58cecf5345a253ae7d57fe,Tests_failed,False,False
