idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing
1,refs/heads/master,27c40929ec9164a70cc7b42721fb5f1b523e5c25,c5a4853a49fd9ad885108e75efdd70dcc3925679,98549ca74e43158f14574d84e7073e0b938815dd,,False,True,849357c05d983814fb36f86f9ed126b2ca70278ef036b2c87817673536a720ff,Tests_passed,7acfdc79dccce57abc2149fc5ccc5a6686537e784273092f4d93d1e3386b9128,Tests_failed,False,False
2,refs/heads/master,f064964de62c53923e3e2c79681ae5d46917b89a,30dd894b4b3aaf281e870db4dd5934fc5ca61c7e,fcf228b5b54b9f383c44bbcf0f5041195f1446ae,,False,False,,,,,,False
3,refs/heads/master,6acecdea53b24062a9fbc84cc9248b11659ee287,36c96aee5f6e8e42b9470ae16894f4d57e28cae6,9a715e067b4e1d8a943ed9a4c351a5380c2488fb,,False,True,2d33b68d58a044c71b18617907d66b68509146f4a33ca8b19b2ad622e21094c4,Tests_failed,1827d9a49405920c0e228a5b12443da79efb24a83c7190028b91c494d9f56d0e,Tests_failed,False,False
4,refs/heads/master,74029de47ad980ff85bf83861b9687532103c746,38462a97c557d312bf73a43c41b68e3558e4c1d5,9cf918665c8ed098bc2b4b6d7d7e7410886efbff,two initial commits,False,True,89809f619e8c433143fcbe2fecc7b19de4cf91d9d5dacec8821c2a721d6a3003,Tests_failed,12ffc84116fc510fc101635c0f6b974d77f275784ac72c62d9b81874e10d2c7c,Tests_failed,False,False
5,refs/remotes/origin/pull/10,537a43271e51d52f043fc92bd0589f0ab0b60f02,355ff0dbd6991c1953f1bc0d9f5d452af7e8ac09,8faaa6163367b2581ad4e8694d372850584ad79a,,False,False,,,,,,False
6,refs/remotes/origin/pull/10,355ff0dbd6991c1953f1bc0d9f5d452af7e8ac09,d90bfe030d533e7a941f183633157539b34a937a,616aa6bb633a46f835930463e839a91de4338472,,False,False,,,,,,False
7,refs/remotes/origin/pull/10,d90bfe030d533e7a941f183633157539b34a937a,aef77dd3601b0f4d1500e5094ad8be3517a8a64e,7fb15d2f0aa985de79c7bea28ba66b345b77b199,,False,False,,,,,,False
8,refs/remotes/origin/pull/13,9c8b0d65fcdf09d09c3fbaa6e4c911e361229066,175b675a61390049efa3066dba552f42b3397ba0,c2ac2612ea9d5a96b9a18cafdf00d78faac6292c,,False,False,,,,,,False
9,refs/remotes/origin/pull/13,175b675a61390049efa3066dba552f42b3397ba0,967c7bc4b648f5536b224c5f0a6940cffbb18141,292e562b8503da5d74f18046b1bac772342518b5,,False,False,,,,,,False
10,refs/remotes/origin/pull/13,967c7bc4b648f5536b224c5f0a6940cffbb18141,02196c8f4b9d8b06aab57c1eee8987ce49e96510,66542216bef38b2e00149578f87b3983e9599188,,False,False,,,,,,False
12,refs/remotes/origin/pull/19,79498e98ffec49c7c68e7f628282b8f9bd386f7a,58d7f0ef0af67bdbb08ef05767b99782406d4d1e,94e6015e4d995980254415cfefcb4d704f680966,,False,False,,,,,,False
13,refs/remotes/origin/pull/19,58d7f0ef0af67bdbb08ef05767b99782406d4d1e,3f484c48a9db451ba7134cac519ece761cd04d88,989eb3e1029e4784fb4691d81fb67808a02fa4de,,False,False,,,,,,False
14,refs/remotes/origin/pull/19,3f484c48a9db451ba7134cac519ece761cd04d88,0b1f6b4654e6d9bd8591ae7f931eb0cce152d8ec,702f78087088bbca0f3094473196cc44c8a363da,,False,False,,,,,,False
15,refs/remotes/origin/pull/19,0b1f6b4654e6d9bd8591ae7f931eb0cce152d8ec,4dd5be86a913857c08a0031650067a1406beb5c1,2138929fc1c3b13f9d515d61d94cdaa31341c743,,False,False,,,,,,False
16,refs/remotes/origin/pull/19,4dd5be86a913857c08a0031650067a1406beb5c1,f7b9e6777880abf40d3a86f40dd8677ab0181ffd,7a7900054e2fc886a9404fb3e5ddc783257d7a03,,False,False,,,,,,False
17,refs/remotes/origin/pull/19,f7b9e6777880abf40d3a86f40dd8677ab0181ffd,5e503f276db53ef4a489aa19e21666ac747eaa21,f112513a9ab07986ac388f095ef652f04e69a31a,,False,False,,,,,,False
18,refs/remotes/origin/pull/19,5e503f276db53ef4a489aa19e21666ac747eaa21,6e5be0bcf222736adc901302037363a22043b7aa,46311df253ff50cc061cab72e279e1c420ee497a,,False,False,,,,,,False
20,refs/remotes/origin/pull/19,3e6b0b034cb04b99c97febc348855edf8d58dafd,435eb88f0921c751a8d242d438be474f239d592c,9c8b0d65fcdf09d09c3fbaa6e4c911e361229066,,False,False,,,,,,False
