idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,gitmerge_ort_run_time,gitmerge_ort_adjacent_run_time,gitmerge_ort_ignorespace_run_time,gitmerge_ort_imports_run_time,gitmerge_ort_imports_ignorespace_run_time,gitmerge_resolve_run_time,gitmerge_recursive_histogram_run_time,gitmerge_recursive_ignorespace_run_time,gitmerge_recursive_minimal_run_time,gitmerge_recursive_myers_run_time,gitmerge_recursive_patience_run_time,git_hires_merge_run_time,spork_run_time,intellimerge_run_time
65,refs/heads/master,885c602ab8bec597ccbb5a67a32ec97746ac4ba5,8262e8fc98a6a8a52cad43196e8e1d384aa58c22,c627fabebd0b89d897653f5ddfc85c2d691e56dc,,9307f7bc76e5fa8fd42bb8f63d46329c113187d3db814818a87b4b77e2a6cffa,Tests_passed,66c4c653c5ce3e49243f2a3bc02dfd00631a1f05b9de3f3b5ce91807efb82b72,Tests_passed,True,True,True,True,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,Tests_passed,613137f922db0fa91b5ccab48f632a44223f2f59ef65ced6c3c82d070756342c,Tests_passed,757c0eff7fb89547da4afb392f15f24d66e585ef562311c5c38d4c327f1fbb8d,0.03398585319519043,0.027030229568481445,0.04500937461853027,0.04311084747314453,0.03116893768310547,0.09492897987365723,0.022773027420043945,0.02129960060119629,0.036452293395996094,0.0565943717956543,0.0499725341796875,0.1125788688659668,0.7738118171691895,0.37814927101135254
