idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
4,refs/heads/master,8e8679419471975da9e72814ce0ee0a0a975b177,aa9b4bacf42bd7d8e758d8d08050005f6f808c75,66b87494f50cb5c677ec5909d54a3bc01b136dfb,,3,1,419,8,False,True,True,3,False,,,,,,False
5,refs/heads/master,66b87494f50cb5c677ec5909d54a3bc01b136dfb,99112cb3d088640f26ed623211ad59b190e57515,ae6911658ca14099d3e3445354088b349ce7caf7,,8,1,1026,65,False,True,True,8,False,,,,,,False
11,refs/heads/master,cc50e68c40e2199d6012153ef92f8c7c5d2e1cea,738fb519edb12e071e995da869de28d9afa324a7,59a40b18c76d91725be4c9c365f16866849ac149,,10,1,114,20,False,True,True,10,False,,,,,,False
15,refs/heads/master,c93d2b58d118633117321e148537a70c30c1e3f3,c9f8771636f7d0f1330be254d2c31cdde7e6651a,7c8edb3179a9fade86ecd1f9215b2ba811f2fad0,,12,1,108,43,False,True,True,12,False,,,,,,False
17,refs/heads/master,eded177040b531492eeca9de1157b22909a7784a,b52c194fd1380ba4ebab67b343d899df9f7c62d5,35359d1c705f465ae346996ad7e6a058f89fb665,,74,5,18639,1453,True,True,True,74,False,Git_checkout_failed,,False,Git_checkout_failed,,False
20,refs/heads/master,f1350ed14a7ba5ba7201032b2e0ea48b070a4113,820d867a2f36a38a8d08e1ac35216943cf90ac63,6e7db39e66e6e04337ffd26e53947d6b5adb1850,,12,1,95,25,False,True,True,12,False,,,,,,False
21,refs/heads/master,2848d1d4cdc17fa9e3a5aeb0c3310e0342091e7d,b5664b2949e22c6d3e89918645dab8407766ca4f,5ac7b2651a5b3180e81c1dc5b24c3dc1899f96b7,,10,0,90,22,False,True,True,10,False,,,,,,False
23,refs/heads/master,80a3e8b7f0705d0215bda992b480bbceae5b9e49,86dadfa8c43a8b9009fd741e6d52b1f7dad09078,8b61fa2e7b4f581692a7c8f26b2ea4465bc27784,,44,1,1275,92,False,True,True,44,False,,,,,,False
24,refs/heads/master,8b61fa2e7b4f581692a7c8f26b2ea4465bc27784,7b195970147848dbbad625aa7e78e470854611e5,daf870572ccd0efc593a6da2eaece73cbc10a12c,,11,1,826,59,False,True,True,11,False,,,,,,False
29,refs/heads/master,5c40cfa957c6b951118325c266ae1b9d29a6d4d3,5c9302855860b249fd7f40100c533eebe4dd1eab,0e83cf46f480dbf52adda11ba6ac5bd3253d40db,,6,1,46,12,False,True,True,6,False,,,,,,False
31,refs/heads/master,ece284c95b8dca0f2858edde60a4a15f45f13ebd,5bbe04befe4b6ce7d9539f71a3c9981b3268a5a2,48804b5e0413e9d4edf542ff1f39f9be56adf335,,22,1,534,79,False,True,True,22,False,,,,,,False
38,refs/heads/master,36515d09d50c722f23de920fc07ff37a51e74d3c,24ec59bac6ee00bc5a8eeda6d950966be28f4f4f,67fd114fa6c2d268058621cd1b957b6db961daa9,,3,1,11,5,False,True,True,3,False,,,,,,False
41,refs/heads/master,033098d93c462e5931f6d096c80846fa66c97b40,6c610e204c68e2edc416414453b896a792963b42,38565f6bff44683ce18b156c3949b13b1fa6c1fa,,39,1,1000,61,False,True,True,39,False,,,,,,False
42,refs/heads/master,6c610e204c68e2edc416414453b896a792963b42,a2490f99d7cf7efc50b66540ea47289323a74962,f8f0aea158e12347e8ab22534e9fdcef2da2385a,,38,1,998,60,False,True,True,38,False,,,,,,False
44,refs/heads/master,f8f0aea158e12347e8ab22534e9fdcef2da2385a,af78e3cde1ab475a9203d685d94252a5f23ad689,47a99c4e90ad65797b14ee334a4aea5c9ea7903b,,8,1,927,26,False,True,True,8,False,,,,,,False
45,refs/heads/master,47a99c4e90ad65797b14ee334a4aea5c9ea7903b,68e828aacce73c15ae82ae606472e9c0cf4bd3b7,63a683c9e9cb1d0ef6318edf98e2e9d68d081236,,10,1,87,32,False,True,True,10,False,,,,,,False
47,refs/heads/master,55bfc32185991a76fac1c475ab6475f47c8f8eea,da616f82d0b816ee4136702ed4a415d2f10948bb,3e918607aba77bf4d3033bbf1571bec777254cd1,,14,2,2893,20,False,True,True,14,False,,,,,,False
53,refs/heads/master,8e4582417dc0de3082f5038e70588e5686f60d41,c7cbd60e3d8238d9014ac0156bcdcd4477624e79,7d6a945b255040e908d3dbf0082370f650061d37,,20,1,127,37,False,True,True,20,False,,,,,,False
54,refs/heads/master,7d6a945b255040e908d3dbf0082370f650061d37,bc19b3b716e6f17a432b3721286e62b6e7347e3e,758d6b7dcd480a3b37cd07806d31bd56a6b40ec4,,19,1,123,36,False,True,True,19,False,,,,,,False
56,refs/heads/master,d4652f1d1e88fc59aaa525c45af8cf8ea03f557c,f5a3d41f71cbb7acaa79ff07a2dd9f464806b47e,9af5b247779a53f413480b2ffdbf40f5e3edf224,,27,1,1168,121,False,True,True,27,False,,,,,,False
58,refs/heads/master,9b61352c016e50fb6704feb70a84611f0712e70f,6448d786c4a271bebdc5016543c46805cd6344b0,308f1675535c4b472bccbee8bedaed32983f281a,,39,1,1372,298,False,True,True,39,False,,,,,,False
61,refs/heads/master,da06975535b22a37aeb65d7b845fec8e33bec51b,b72d47bef918fe0ab6c7de7c1d3973dff7451e91,b42f555cfd29ac0fd852794209114cf64b93bf26,,25,2,965,105,False,True,True,25,False,,,,,,False
62,refs/heads/master,6ef91b49b9dc5c9462b732d8789c355c1a3674c3,612f89cd1cea6648e1351965a50161c5765f623e,67f8d3b819fa9715886041831cb5ed933f201680,,40,3,1180,77,True,True,True,40,False,Tests_failed,3a0c58b8c63175a47c32daf4f9092069f05acbe7f3b86a41fd686cc18f0d1990,False,Tests_failed,9f92dd09c70d26a2fdf02e7110fd30db2182b2b2c961e76ebedaff7b70f2e2a3,False
