idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,parents pass,right parent test result,right_tree_fingerprint,test merge,union_diff_files,sampled for testing
1,refs/heads/master,d21035d79a0504be931a96c90b4d705c339833c5,1a4d9f31427377cf109e4c312bb32a6a1664c43b,1ed56ba82f6c41be2ee49f97210c49f838eca01b,,False,False,,,True,2,1,6,15,,,,False,15,False
2,refs/heads/master,e93ee6faab711e7696608608df147cbb30a67cb5,ccc67d7ff08c939ddaa48dce90907765b1e664ea,169b84b59424b7e041a21d09b333182252133412,,True,True,Tests_failed,0194aca51e55b5d1f90dc95ab5da13dfd1ec3f715557ac9a7504b122a7c840de,True,3,6,26,5,False,Tests_failed,f95c68ca50b9305ecbad48e93a3409a4cf03b1b67e88b3da6b9f78929dec36f2,False,6,False
