idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
3,refs/heads/master,0a92ed05a5a6144443755ec9080c70651c08dba8,576b350d91bf31f679fc3461faf25bdd13f44859,93c047392d13536a67faa2f48bb6ffd80d89b5b1,,40,1,3172,153,False,True,True,40,False,,,,,,False
4,refs/heads/master,a5877d01e8f8eff3bd8c61858623821f66fd7646,91a29e4a32c173393cd0d0933c4a284194829bb1,9b8078ba0f019fd8b1f1f5c7a36e2b9e81268fe8,,7,1,1031,52,False,True,True,7,False,,,,,,False
11,refs/heads/master,dd044dc5d9b0969c4e6b6be853d35c02c10df487,04d73516cb7c31f070d2dd51ebb6333a96d5b6fa,c1542505ba6dec5d30768eee726256c54fb9e5ad,,386,13,36167,2682,True,True,True,380,True,Tests_passed,48db079634314b266fc84ad28103e88c76c7d893ac415fea28ea35343a5a8237,True,Tests_passed,b756e1a78c5cbda01016d20f8b5f633a929ef3760159b2ab690fdb43af936337,True
12,refs/heads/master,11c8b3f6955f298ade7583d2fa0d000b282e597f,cc87e520a8fb31791ef6f69c87ee6aba8247ccbd,7c93589357fcbf3c1e8dbfb7fd6ffc0158e94c04,,296,6,38766,2906,True,True,True,293,True,Tests_passed,c0289db9626674ba122dc0f9c353412e50329ef520fd84ea9f400c3a0b7dfbfc,True,Tests_passed,c08160c1250a318b3a848595a32f8b0c4fdd8309513fc7c40d815013d7ff920b,True
13,refs/heads/master,e87e7a358e98fdcabd00ef97fd93fe527bf736f4,1d6174af8f4c3ffb33e0d30ee1378cc5867f8e05,fef029ae63aee4ce0c84df787016bb3be9c2d663,,2,2,0,Error,False,False,False,0,False,,,,,,False
14,refs/heads/master,eed06911d9435d6e5e00ef5cf3346a8ea64e8721,9a01e3a39a34ee91718fc14ac5a9136a06bf8795,8692c19b96ceec529670c15c432af0db3f72ab17,,26,1,393,46,False,True,True,26,False,,,,,,False
15,refs/heads/master,9a01e3a39a34ee91718fc14ac5a9136a06bf8795,162c2313a948f4bdff04629e031e59bce8b79a8c,1f96d69b7438337c6f9eb54dcb2ad24296e54e73,,19,2,370,39,True,True,True,19,True,Tests_passed,9722a6e19319f1211cb3efdf92392d45aa1a1ff4f2f969118b385a468a008ce0,True,Tests_passed,872b12da90e7acc2df6f11500cdaaf734c934f7674a020e1b3d7721f3d412b4b,True
17,refs/heads/master,09da0f728d32ae358b5f8820029e963208c8474f,27b842a005ad7a16b35c61adb8e3b4ee0484e376,aef8ed0d0f4e9330ce33297c0aa80c523413b219,,11,1,117,20,False,True,True,11,False,,,,,,False
19,refs/heads/master,875c3967995c61534932fb3290b0ecb049ba8a8d,ef778d6bb6797abcde1014733e48b20769501f4a,9950693b15923dd06a84d852cac290ef3d5fe3b9,,3,1,4,2,False,False,True,3,False,,,,,,False
21,refs/heads/master,7725529f330ae5780a8e1bccf7fcb09cf710f80f,c7650147d8f610dd9460f49d008d085d0e5bb670,c960c42b5a10603b491c24df39297e7571596152,,7,4,209,16,False,True,True,7,False,,,,,,False
23,refs/heads/master,d71674269f26c0b714ce6286431311e84697846d,cea2cdbd95068c6253cf95814c0fe7fe498c7b62,d7acada148579019333de89435fca7672be4d3ff,,3,1,7,2,False,False,True,3,False,,,,,,False
24,refs/heads/master,d7acada148579019333de89435fca7672be4d3ff,11782ed608a72171e2f792d12c0111452c54e6ae,d6339cf6de38851ecb6db12fd618991f9cb8c9b6,,3,1,9,2,False,False,True,3,False,,,,,,False
25,refs/heads/master,11782ed608a72171e2f792d12c0111452c54e6ae,ca0926d6a01a13320d2c2c091ffe5cbcf13caafd,fc5bb5f541e9f4f6f8eb7c7bc6838a2d55ec31d0,,179,1,214,11,False,True,True,179,False,,,,,,False
26,refs/heads/master,4926af5f205971b4cecfe994b7804b2b118a11d3,544eede565e9a225f00b62054f7ea71e0d451c86,027062876c605192066ea111ba58eb42e8e27a14,,11,9,140,8,True,True,True,8,False,Tests_failed,5999e7a3e58a0d29bfe2e9cd820ec4008ec989223fb0bbf19be7548e8379a458,False,Tests_failed,a52d5ad1fb0cf921699e3a035660057028edb3a6b91833dd903ea92fa1905f4a,False
27,refs/heads/master,1d834bc13936d79be729f5e56b16449682298b72,78de81c6a2ccd17710607adaf1b68498296a78c7,5eb95a0b79929a8371d9ab3f4ff59c54e8e525b9,,8,3,229,4,False,True,True,6,False,,,,,,False
29,refs/heads/master,8ad568ced60eb07e67a2229af84a316289ba3e2c,74b220d7516cbd34db5e7c47c40827085e512e3a,3a11dd343748b01b2e679f4895c30e4aaac29cce,,32,1,2893,98,False,True,True,32,False,,,,,,False
30,refs/heads/master,a592aa1d29d89dce9574f551b1a1de6e8c313122,8fd3bc2a2c3e95c30d152b715c0ada669fd4f290,fe8a888ac8ece5c622eec4ae698303ccc2a04e06,,4,3,4,1,False,False,True,2,False,,,,,,False
31,refs/heads/master,04065e7f02cc414d6717e5270d584fc64ecf3dec,669738536799e550977e05d1fbcbf83065bc3e9a,9e1e891f981309f4aca04f6274320ba6ee368fe8,,127,127,191,25,True,True,True,6,False,Tests_failed,1a96ba202d7ba22445bcf44734babfb96cc1fe2db7ec25dd0c87105ced39bad2,False,Tests_failed,ec7fd1ea6deda54caa1c3dc5c1e35b9dbd71c953b34cdfbea0c54453752531ad,False
33,refs/heads/master,9e1e891f981309f4aca04f6274320ba6ee368fe8,50f7c42cadaf301edaa021b300e7149369221546,383c88863440371e83f14099aedd9fc1e2e6bc05,,127,2,19212,288,False,True,True,127,False,,,,,,False
34,refs/heads/master,33c365c1e8b752893072e6fd89b8141aecc6e384,d633dcc6d09ac16bb577a28df72e69729e79a696,df011074b88cfc96b3ac0d38d09ad38b7d47b423,,16,16,0,Error,False,False,False,0,False,,,,,,False
35,refs/heads/master,0b281de44bf67150268483bb744769a5f3ec06e3,2160cd3e9da82713283c24c69f680c600582cdd8,4749e844e708489c051b32675bbbbb3fba978efd,,3,2,17,6,False,False,True,3,False,,,,,,False
37,refs/heads/master,87b6e6bf463272f473199b6d9167ecdd14063f24,eb071a4449b03920bdc5c72f8a09fed7f92c6ffc,c036ccac2eb5fae7be30845d44e775da064e7419,,54,53,70,1,False,True,True,2,False,,,,,,False
