idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
2,refs/heads/master,776be432dd128d2a937f3793b26840225ab01a30,82a8165a4eb16ed90fbc89ccd4f07109921382ae,58f36c0fbf441b4cd60c1130d1697e52dd8fe208,,33,716,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/82a8165a4eb16ed90fbc89ccd4f07109921382ae_58f36c0fbf441b4cd60c1130d1697e52dd8fe208_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/82a8165a4eb16ed90fbc89ccd4f07109921382ae_58f36c0fbf441b4cd60c1130d1697e52dd8fe208_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/82a8165a4eb16ed90fbc89ccd4f07109921382ae_58f36c0fbf441b4cd60c1130d1697e52dd8fe208_left_right.log'}",False,False
3,refs/heads/master,e542c5e34992ad863924c39c368e3aa6d41f0308,ab665687cac693394d4effb8594943fa4b196bec,9607369a55bfa4ec005967294819bd3596d9f303,,5,32,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/ab665687cac693394d4effb8594943fa4b196bec_9607369a55bfa4ec005967294819bd3596d9f303_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/ab665687cac693394d4effb8594943fa4b196bec_9607369a55bfa4ec005967294819bd3596d9f303_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/ab665687cac693394d4effb8594943fa4b196bec_9607369a55bfa4ec005967294819bd3596d9f303_left_right.log'}",False,False
4,refs/heads/master,3cf60e2909877a28bd3cde5a56462d5fd7723f14,6ede0a46abdc2493dc1d5c35ab0605528a1429c9,56c363cb9fd99db179f3ab89ae86b1b3ce3ca51a,,7,39,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/6ede0a46abdc2493dc1d5c35ab0605528a1429c9_56c363cb9fd99db179f3ab89ae86b1b3ce3ca51a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/6ede0a46abdc2493dc1d5c35ab0605528a1429c9_56c363cb9fd99db179f3ab89ae86b1b3ce3ca51a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/6ede0a46abdc2493dc1d5c35ab0605528a1429c9_56c363cb9fd99db179f3ab89ae86b1b3ce3ca51a_left_right.log'}",False,False
8,refs/remotes/origin/pull/7,a72fe43855dc7c239b4e7fa037e9ba1e3f104918,0e839cc6b4d10d938a2e7b2c85cb8da326281bfb,a0cf154ee5c307eb6698fdf2fab9700a8e5e55c7,,2,6,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/0e839cc6b4d10d938a2e7b2c85cb8da326281bfb_a0cf154ee5c307eb6698fdf2fab9700a8e5e55c7_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/0e839cc6b4d10d938a2e7b2c85cb8da326281bfb_a0cf154ee5c307eb6698fdf2fab9700a8e5e55c7_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/0e839cc6b4d10d938a2e7b2c85cb8da326281bfb_a0cf154ee5c307eb6698fdf2fab9700a8e5e55c7_left_right.log'}",False,False
9,refs/remotes/origin/pull/7,0e839cc6b4d10d938a2e7b2c85cb8da326281bfb,e9fb3e468c705e66306b502219d569569052fba0,be22c1268389aa24e5edb57010d0efe019d69e7e,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/e9fb3e468c705e66306b502219d569569052fba0_be22c1268389aa24e5edb57010d0efe019d69e7e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/e9fb3e468c705e66306b502219d569569052fba0_be22c1268389aa24e5edb57010d0efe019d69e7e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/e9fb3e468c705e66306b502219d569569052fba0_be22c1268389aa24e5edb57010d0efe019d69e7e_left_right.log'}",False,False
12,refs/remotes/origin/pull/7,adb74aada80e153ab0014bd545449a6f06480664,1c50889568b97784e77b536ca7192b4d85cde4c4,c89556caf43d8b3c3a95e900ff651ecbba7fad59,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/1c50889568b97784e77b536ca7192b4d85cde4c4_c89556caf43d8b3c3a95e900ff651ecbba7fad59_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/1c50889568b97784e77b536ca7192b4d85cde4c4_c89556caf43d8b3c3a95e900ff651ecbba7fad59_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/1c50889568b97784e77b536ca7192b4d85cde4c4_c89556caf43d8b3c3a95e900ff651ecbba7fad59_left_right.log'}",False,False
14,refs/remotes/origin/pull/7,8aa574a5948c20dd433ca3658213dc6cf6256d69,5a5d0fce99ff371cb8f08b93e91286df198ab466,760563e817701537647d40ac94a552a59cf12675,,6,156,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/5a5d0fce99ff371cb8f08b93e91286df198ab466_760563e817701537647d40ac94a552a59cf12675_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/5a5d0fce99ff371cb8f08b93e91286df198ab466_760563e817701537647d40ac94a552a59cf12675_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/5a5d0fce99ff371cb8f08b93e91286df198ab466_760563e817701537647d40ac94a552a59cf12675_left_right.log'}",False,False
15,refs/remotes/origin/pull/7,5a5d0fce99ff371cb8f08b93e91286df198ab466,d59b0db775c28290e99723049f9744348d2718eb,1b080915a6d92c5207e8e8933759829b4140956c,,2,4,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/d59b0db775c28290e99723049f9744348d2718eb_1b080915a6d92c5207e8e8933759829b4140956c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/d59b0db775c28290e99723049f9744348d2718eb_1b080915a6d92c5207e8e8933759829b4140956c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/d59b0db775c28290e99723049f9744348d2718eb_1b080915a6d92c5207e8e8933759829b4140956c_left_right.log'}",False,False
19,refs/remotes/origin/pull/7,57dad03c59534efd03273481f4de8bd82c53f58e,52bb6b31150f7233a15f3fc13ddcd5fa92c78bce,5783d7c512899189387314bcea9b0eda7c01c4a6,,58,4294,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/52bb6b31150f7233a15f3fc13ddcd5fa92c78bce_5783d7c512899189387314bcea9b0eda7c01c4a6_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/52bb6b31150f7233a15f3fc13ddcd5fa92c78bce_5783d7c512899189387314bcea9b0eda7c01c4a6_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/52bb6b31150f7233a15f3fc13ddcd5fa92c78bce_5783d7c512899189387314bcea9b0eda7c01c4a6_left_right.log'}",False,False
20,refs/remotes/origin/pull/7,52bb6b31150f7233a15f3fc13ddcd5fa92c78bce,c0a6c209ce9cb2a32f27677ab3a5ef2897153491,f684e67e74fb5b328044fa6cc87aea213a5e47cc,,58,4292,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/c0a6c209ce9cb2a32f27677ab3a5ef2897153491_f684e67e74fb5b328044fa6cc87aea213a5e47cc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/c0a6c209ce9cb2a32f27677ab3a5ef2897153491_f684e67e74fb5b328044fa6cc87aea213a5e47cc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/NitorCreations/DomainReverseMapper/c0a6c209ce9cb2a32f27677ab3a5ef2897153491_f684e67e74fb5b328044fa6cc87aea213a5e47cc_left_right.log'}",False,False
