idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_resolve,plumelib_resolve_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
22,refs/heads/develop,f4a6f0e81a16add0005c7da1bc9ccc3188b974d5,b17cf26ca146d4d8eacaadc21b3f314ab1bbf488,ad14308fa5ce7ae64e07a37e30d973da77999c40,,True,True,True,31,165,850,10,True,31,Tests_passed,03679928af45d3cf429d0873a6c95e2f4e51195d4b0cac1ddae51a1e97581b66,True,Tests_passed,1c8f1af1715d3c95e0720e8dc3c09fd3f28985c6d6b378d2be39be54d32244a0,True,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,8ab25731a8399c9c8f39d672ac14761cfd3d2bb87e3b524d0a26de3d8f9d21c4,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,8ab25731a8399c9c8f39d672ac14761cfd3d2bb87e3b524d0a26de3d8f9d21c4,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,eb13a08a0ab6630fb2c7162e5679207c07418196228acdab5bfc1c6c1b61a25f,Merge_failed,afaf89a2e36aa97d6faf150f04d130e184ef5bfca8c42cd34592f67e6ee060d3,Merge_failed,213c7d6609b3925ae62a5f20196367e1aa13415a1134949143c95b0f528e236c,Merge_failed,3353c85dfd422601c5fbb94dc3cd1e3a20aa5858a937ebfe7f416238ea1fa314,Merge_failed,afaf89a2e36aa97d6faf150f04d130e184ef5bfca8c42cd34592f67e6ee060d3,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,8ab25731a8399c9c8f39d672ac14761cfd3d2bb87e3b524d0a26de3d8f9d21c4,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,bcfa2773197488f7c86c493139bf8cb796ccba4ec5ebfe9b224173fd0496d9d4,Merge_failed,0c1f2d6657041e54d08d60e0985b557717dc694bdda1b22289892b31209a770b,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,8ab25731a8399c9c8f39d672ac14761cfd3d2bb87e3b524d0a26de3d8f9d21c4,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b,Merge_failed,db2926b567655f6dc4ef611cd2931fda69ed10c4fa70564bdcf864da89f01f8b
