idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
1,refs/heads/master,9f175a83112c2fb0933bb467f1bc5c535105dd59,d609b5c9b1305b1e5ebd24203fab1169e83c6259,16c286a3480e4ef6a58f61e6d4c24f75b47606f5,,True,True,8e187093041fda729b81c3e2646a64d116546e35bde20b263a35f0a93a7081d6,Tests_passed,0.9769062474677903,dc14e6c98b239801e4256c1c590dcc8c67e0c0a738ebde8de4cb7833aaef1e30,Tests_passed,0.9768603093411278,True,True
2,refs/heads/master,e1c70b2373ccc523004c9a50acd554424988259a,c3ba2b90b55663071899ea1d9250fbc85315cc69,ce5a41c2cfba7dc44d62ff606b27012d61aedc15,,False,True,9cea5618cfd3eff8e2d5ea2ab8104ed2d57da90d31051f0bc1c8f60a8ef6185d,Tests_failed,0.0,daab583964cff78c76826c0a2a5eea51e0daa328af0fc0431eb40f1f1150a46b,Tests_failed,0.0,False,False
3,refs/heads/master,c933715876bef3dfe955501147cf34bbb0133413,2bf42c3a786a37e336ae56f9c0d1775b81ec06e3,c036495316ce1f12c1fffb9f7ec53c0eb7d0dd4e,,False,True,70da67acbdbe7d0357dbb0b99c621150f596d439ae1183d0d1e80a7fb5c2143a,Tests_failed,0.0,b7e4c62794b6fb3dd9b47c31d134913242d3cd849efb96226a64a24f49cd7e06,Tests_failed,0.0,False,False
4,refs/heads/master,1e33e39941a76253d241fb2e10b90825d6441511,821d5c8b7c84d78d3f5d3493966ca5d16928ab93,e0d4e5b0169b585ae7d0c5b87e1cd33defe55c42,,False,False,,,,,,,,False
5,refs/heads/master,ac3b4575410f3f37db3bdadc27857fdb1e430a8b,9cc47ce2b902a0c03dea05e43b88298fd5499ae1,fe1c57cf7baadc7261cf9a4e78ca221d5167e004,,False,True,da3dd9682839259cad8f76fdf8c3deefa56789fb7be8480d2a854f645cb351d7,Tests_failed,0.0,09f98b55c58d08bfc0f53b98f4a80d8c0e4f1538dd7e9026a2639e8a29bc6aa4,Tests_failed,0.0,False,False
6,refs/remotes/origin/pull/11,6bf0bc47fcc61f76742ce24bdd96597345845f5a,4fb04b74eabb96bfc2558904cc70846bd7f31841,ce5a41c2cfba7dc44d62ff606b27012d61aedc15,,False,True,a2a59e94076340cb95c383d17bb0fdb31aa14236581c595ebf39b51a52b2734f,Tests_failed,0.0,daab583964cff78c76826c0a2a5eea51e0daa328af0fc0431eb40f1f1150a46b,Tests_failed,0.0,False,False
