idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
1,refs/heads/master,82d097d6d8bae43d3f02e0d0c1d50339e217037d,6919b2a4d9d2f1702b22ad566665cff6e4d0030b,af4bf2a35015e7d87e8778be30d50d8d62b48670,,False,True,,,True,9,722,,,,False,False
4,refs/heads/master,2bd73115a12669a1dfdef83309ed8e14b80c8cdd,b0cf1c37a1c22655350f0e9d17838453c77e27a3,645430bbbd1207eaa08035dbbd4092c74d119948,,False,True,,,True,5,17,,,,False,False
8,refs/heads/master,97ef86cc034dcc3f27439b7a356a3561caa33a14,dde76bbd2f69dcbc131a1d3d400f945e49288e05,d428fc7c40727144d78790129fb0e44e0c810985,,False,True,,,True,8,66,,,,False,False
9,refs/heads/master,d4367f77bdc6f6e717cbe9ee155ca1c7bf837967,6c1c5c4ed62383afeed4f36f4a26993838d06311,25c3fdd5dc74cd95f590f8a49ae76758f5a0f458,,False,True,,,True,11,95,,,,False,False
13,refs/heads/master,b5d5c19de37775c79a5f0fe7db97c487fdd40eed,a506bb5a16cd218475042cb9e1cadc9e74d809df,4e5a691c5f27abd91678d7a8007975943135c43d,,False,True,,,True,9,53,,,,False,False
14,refs/heads/master,c5130b2c869d299a7e7c81baf5d0abf292dc93a1,a15b9099b354d8d074290215378f8bb9377a17bf,ed3687fa9fe9bf68aaffcb7a1c4262e709183323,,True,True,Tests_passed,6774172c367b09125757cb1bc264136f30b152d55dc9acf8388a9376921c1ac6,True,28,598,True,Tests_passed,bf6c2f47c931f623d865d2caa99650716f332e64d1f35faa2653bc5f7ef0aa50,True,True
15,refs/heads/master,ec71f69f167e3172bb68bce970de8cae4566587f,d059ab35f8fd8bf52bc1548d2dc5bd44ffda8b62,56209d5b0b6b71b7deb2b454bdb4610a9f8b26dc,,False,True,,,True,17,418,,,,False,False
16,refs/heads/master,5a1e9a738e94f252c559c679bab2b0d599f562b2,2a3b37750e8e529300412f9e863adf6a7df56993,218743160ce3f87f4f73f2e7c2ec3d690dcc6644,,False,False,,,True,3,17,,,,False,False
17,refs/heads/master,b5950fbda975cd6890c469895abbbcb974b79227,c3b5a95e30c81e207ceda01b84818a90295fd455,60118d5eb020e14d74c69157f811361db684ef7f,,False,True,,,True,12,113,,,,False,False
18,refs/heads/master,f2d36924c5aac051ecee774f1d90cf9beb885fa7,af08ad3cdf0bfb8e281abc557c9acb495fb39847,1e6a45d4aefd5db0a8fd51eb164bf0c113a2ef48,,True,True,Tests_passed,af277ecaa094572086413ef9d2cd9c7277dea3262b12ce35dabfad6d75ff52b3,True,42,907,True,Tests_passed,19cada8a18d97ff2b210c63268e1eb07159e8ccf5f2c9d2af36bc74248f3632d,True,True
20,refs/heads/master,a3bc1103837793624c27cd603df5ba20a6d91229,4cd9e4ee384e2d5d732f8bbc4c34bd4885afc126,4d4dbe69e31da082d776494f3b58895ad49a17e6,,False,True,,,True,769,28704,,,,False,False
21,refs/heads/master,4cd9e4ee384e2d5d732f8bbc4c34bd4885afc126,74ad003a42604cc9673ad0c31d112061fbcf3b20,be64ad76176c2cf06118242cda8ecbf9dc52ecbf,,False,True,,,True,769,28701,,,,False,False
22,refs/heads/master,6227095b02e7a8eecccfd9811e4ff4af180649f9,21c1c51ff14d1ec94e08827fcb5adbacbf420c10,b71616cb7ea32fbbe68009c2bf9c0cda430768f2,,True,True,Tests_passed,b1b39465f7a433c77fe9a61f3109cde6aecd2d9540d5a900fa4fb5d253d25e06,True,12,133,True,Tests_passed,626c4dc1d13e9f0f8925a7dcd242096f72776b65dbd3e44c34a4effa5ea9c7df,True,True
23,refs/heads/master,3171a0dca2d21cca8f69e8f7fe56e959c16db3c7,e05e837092f85c7766b6aceb3d5fdbc0878557e0,ab7ccf21c2263699b76f4845add57cfa3af32286,,False,True,,,True,25,170,,,,False,False
25,refs/heads/master,ff5279640556201a85248725bad7af8c5c8c5ddb,e54d2769dc7d07ff1b9c9151cd96f35e81464c28,bf4a985c55e2b21a1305a135125994fc01b3d030,,False,True,,,True,4,9,,,,False,False
26,refs/heads/master,bb8bcadad884e859b6ea52ab74fac664166acf6c,8ad512b15fcc2c1ad2a37fc5ee2a08f4a19d2581,c80d40beec6cbe458dd14d0261e2f1d89694df24,,True,True,Tests_passed,22ce303213467b465bd15279208abf6aeae49261a6474ddde0d3241635a576a4,True,425,18978,True,Tests_passed,d9dc4754f6c63c3124877961e1ee8b4e0bd5e123ed2b855e84c74b6cdfecaa53,True,True
27,refs/heads/master,8ad512b15fcc2c1ad2a37fc5ee2a08f4a19d2581,83086259964cc8d9313ebccdf6956e772f2a2af0,c833e941d3bdd939be7998845984c903ffc2ac43,,False,True,,,True,428,19409,,,,False,False
33,refs/heads/master,3801cab89ade8b3c6e7a845c85e9d2a97ca2523b,f1ddfa1cc6e67f7e29dd3e21538b84c03c6687ef,ca0c08f5376de3fd9092c4919da941952a5ffd76,,False,False,,,True,13,199,,,,False,False
34,refs/heads/master,f1ddfa1cc6e67f7e29dd3e21538b84c03c6687ef,7f53ab653a41904811b0ebdab621275d20f3878d,7153be55792419ba3361812fd3c38726e7328e63,,False,True,,,True,14,212,,,,False,False
35,refs/heads/master,e5efbdf40e45e4511827aabdd2fe8a3809a43bbf,e87f66200c87ed90d0ee1ae47ec0769be5ce24e6,1f1a7455216dd7438f91ddf71341c9e4fcfaab55,,False,True,,,True,39,328,,,,False,False
36,refs/heads/master,7f53ab653a41904811b0ebdab621275d20f3878d,c17cb00f9a3590b776945e73b5112e27f642bf88,e87f66200c87ed90d0ee1ae47ec0769be5ce24e6,,True,True,Tests_passed,061a5a655f1e49b0f84c53974ca86718ba4c1d4926d384b8817b9cc3e7db943c,True,327,16978,True,Tests_passed,934491852c81f8e38fc5bfa03df79f48e61191899a63c9c1218ff78b72832983,True,True
37,refs/heads/master,f202e65f8096f77fe48afe4a48f8fa25aca5bbb2,a8f5e7be2c3de1aa92db3393a7562ce267f63bce,2ddafc8d582e986c5b1a188a18b5b07624518e7e,,False,True,,,True,325,16425,,,,False,False
38,refs/heads/master,8bf681f474a1fc68086276d5417eb1b6a6b88028,3faea1d23aa1bb81622cc82ef6c56844650a5d64,bfe0f83e39825b3a2170ce1fd0bf8a4275407206,,False,True,,,True,304,15799,,,,False,False
39,refs/heads/master,bfe0f83e39825b3a2170ce1fd0bf8a4275407206,08f9d3bc8abbac9b2bb0375574940a184b930cfa,50fa1ee9830a4ee6c57491d8b7f48f8fca16ad21,,False,False,,,True,2,13,,,,False,False
40,refs/heads/master,2025aa667bb7df8d79dbfc804b7754e5dda86744,567feb39db51ecb486ec69423b8bed281e8c77b4,0d5efc0bf65a52d7a4d5bc798e814f5644598e33,,False,True,,,True,5,45,,,,False,False
41,refs/heads/master,71e63fbbba34b4f2eea5367e07a9b09328ac5ac4,e10836ed35e957249e957143fd8b39c5a70d30fe,08f9d3bc8abbac9b2bb0375574940a184b930cfa,,False,True,,,True,298,15595,,,,False,False
42,refs/heads/master,e10836ed35e957249e957143fd8b39c5a70d30fe,66a0198f490be13cd22e6fc58f34cf7321cf78be,461f13245ce60e99582da122b844fac0a63e3e33,,False,True,,,True,293,15449,,,,False,False
43,refs/heads/master,08f9d3bc8abbac9b2bb0375574940a184b930cfa,461f13245ce60e99582da122b844fac0a63e3e33,0d5efc0bf65a52d7a4d5bc798e814f5644598e33,,False,True,,,True,9,152,,,,False,False
45,refs/heads/master,3ed7502335505c9f2b18aede8db60dc6803cd145,0c4865eb07726ef63b20594e30096997468941ab,a7374c7c910518d03be3a5b024954cbd2254ecf2,,False,True,,,True,274,13572,,,,False,False
46,refs/heads/master,27c780aeccc423799ead1df1a0c48e2701eef350,5e37d788a3b0475d314402d089252a147010e77e,419964022b8d2f5761d6d2e9334284679f7d79af,,True,True,Tests_passed,f49fdbdf95699e4bb8eaa612a39cd3abbf9c895fc66c0c0ec530d7a84b006623,True,272,13347,True,Tests_passed,deee73b37ae402eb8a018c9bb9f207e3ee54c953886d78724cf52fd6fec23f32,True,True
47,refs/heads/master,117efbac7cb9fbc45d046ce708d03439a2f89b3e,3fac08f118f9db3de5edd5fa65dcca71ba11ff57,741ff16bba008a2af54f33946f80219ff56d6302,,True,True,Tests_passed,69794e34aa2b3cd4df49efbdb22ddd9e528a7be22fba362b4b15d9a4bb064c44,True,283,13480,True,Tests_passed,54669b476c69353666ca92b2604e4bee5ecd88e8a281e5875bbc0c409ff559ce,True,True
48,refs/heads/master,712ab523651e00844f4a03d6e8fef113782ca6d7,471f3699ccc87c5cffb900d697c122b3a44428f7,e67145e675afd382bc586d825abf516fb7d50397,,False,True,,,True,92,2705,,,,False,False
49,refs/heads/master,3e4e49bea7ff3e54b4c48bbf49af3dac6aee3185,6a26e410b8f5de9bada6272472539c98db452431,e69200846763547ff0727a01666fdf77a272e365,,True,True,Tests_passed,271135f869182e9c60cb196f707917fd178d63e828bf7e3a7a823b8159a7dc91,True,89,2670,True,Tests_passed,c48aa2d53eda0e986b712accc370a893ee7d2767aa11f093d9b722e75a3025ef,True,True
51,refs/heads/master,6306aeb72a1f014cef434e10028b807dfcf51780,e849dfd62231358df05274ac2ea81d25616f88a9,21520a4bffaf38ed60af2d97651230e96ad9d902,,False,True,,,True,34,438,,,,False,False
52,refs/heads/master,1f6c86d34851de65b2b1eb98981995f064fbfb8d,703eadca66aabc826e0222ffc55f853d4e6eb521,f3c54dce9591a66190e042f083c9de9d03e4d0ef,,False,True,,,True,166,7948,,,,False,False
53,refs/heads/master,4f9194ad2a4da597b97db48c908af75fe553a954,f7b9ec5e5539abf34840af0123d2f9d478eaa4bb,911eeb683b5ba34041db4bdb5e3ccf685baf9973,,False,True,,,True,12,102,,,,False,False
54,refs/heads/master,f7b9ec5e5539abf34840af0123d2f9d478eaa4bb,39fc748cc38c5058dc5ee9fb6bb5eb52eb535fea,d87d72e025b50e5712ac73cb2299344b436c0cad,,False,True,,,True,11,115,,,,False,False
55,refs/heads/master,39fc748cc38c5058dc5ee9fb6bb5eb52eb535fea,3816628376016157e10c35853f2f9f56c25c26de,6eaca4a33cd07f21e11631ec799a9d0c9dc3cde6,,False,True,,,True,22,394,,,,False,False
56,refs/heads/master,3fab3076e21de08c55ea5cf48c3f91de2cb0d68d,157026162c777471cfe3aed61288f5ce36503262,2d3f9f0e5a5f8a8ba64efcce7551dbae51ee26b3,,False,True,,,True,69,1237,,,,False,False
57,refs/heads/master,d755807a304a5a9297ac702a0b4f224a6b8f1dd3,4614196b0a35d13abd1c9119e7629a6eea3a8b68,52891f5340bc90a790c350d935d63f731a4cda76,,False,True,,,True,119,3615,,,,False,False
58,refs/heads/master,456ea29f418a3f11a9c8f395ba55d64976fc1ed3,001d9ce9f1cfcc516731e8fc929e7713247f1485,80a55ff4d31ce4a52ab71663d8620af7b962956c,,False,True,,,True,49,1360,,,,False,False
59,refs/heads/master,c97ae7553bb082e0bb75c4c5c91ed92ef2a98693,5a940e49bcb602aab93d2d5e7e14abba7e6f3004,80eff288e2d530d518cd956c7a832399ac4a3c71,,False,True,,,True,46,1309,,,,False,False
60,refs/heads/master,5a940e49bcb602aab93d2d5e7e14abba7e6f3004,774e931f7e3218eba6faab5e677f8f9d634ca1db,9d3753012596af2367f375001210796f765ba671,,False,True,,,True,83,1551,,,,False,False
