idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
566,refs/remotes/origin/pull/1672,bca817348b38b2b53b2a085f5e785fbcd84ab2ae,c998a6fd66c8e952d3ced21dc9703f2003364599,bf2464f82ef78ac976a3c1330aced6ba26d89fbd,,True,True,3d29a9396beae3e814581e728decfdbf4d6b2f4d51b5429ee4f85e88f1435134,Tests_passed,c61aaef671a6559cdb9e8d8aea50b2169e450b6131481b2c31c9adbe37498ab2,Tests_passed,True,True,Merge_failed,2a6f3db83a2a0abe7127132659431efa49095e4fac2df76751b4d0b4f47fbfa1,Merge_failed,4e2027d15172d4ac0765ad839f95d56c63def31508198b60f3204c8e9379e8b2,Merge_failed,ab88edcd25c61a7931d4fc34bd01307f9f2e649b8a0bc5ac4ed295b30b0e6e96,Merge_failed,2a6f3db83a2a0abe7127132659431efa49095e4fac2df76751b4d0b4f47fbfa1,Merge_failed,ea6029c2990187011106b4cdc870ba4e913987a5f74aa51a1a46806f108dcb08,Merge_failed,d47f1051b6806ec2bc42b56eeb8f7c12053c2fa16b2c179aff782733a916afef,Merge_failed,d47f1051b6806ec2bc42b56eeb8f7c12053c2fa16b2c179aff782733a916afef,Merge_failed,2a6f3db83a2a0abe7127132659431efa49095e4fac2df76751b4d0b4f47fbfa1,Merge_failed,2a6f3db83a2a0abe7127132659431efa49095e4fac2df76751b4d0b4f47fbfa1,Merge_failed,2a6f3db83a2a0abe7127132659431efa49095e4fac2df76751b4d0b4f47fbfa1,Merge_failed,4e2027d15172d4ac0765ad839f95d56c63def31508198b60f3204c8e9379e8b2,Merge_failed,b727f5a7334aadaf16cb2b556559e99d6756038a30e7242f3022103e613af752,Merge_failed,20366de63dac1132298dc62acf33288aa8e413f76a282fbd605eb4ea3eeb4fa0,Merge_failed,23868995295895c087fc0f299311b74e287307629cc141ca0c8c3b17711c28d3
567,refs/remotes/origin/pull/1672,209ebc8293d4a761e1274e6f20278a232fab3713,14db57d6312a998f3c0786e2b8282cd3ab12eba2,5b858563c7b5cccf4027d19b0ce8ed5c4cc5ea5e,,True,True,a7169aac41ec329da08a2a8a44c3c1851f3f29ec170675327d16abc2854eb5fe,Tests_passed,31af8ee6c023d2aeb2a4abe6c11c39b0d53c4d237c9e07af94a4c6d66dbf4ab7,Tests_passed,True,True,Merge_failed,5dec54d8944f89ad2a89ec83ca43a2eb75afac511a1fb07246524c3b21ee3ffc,Merge_failed,7036598a632e8d90f7b55d8e1daa3cb2da92bee43609967c108c434bb3896736,Merge_failed,15aa03423cb82979b5ec9025d05496c4b47da89a9c2c1e1e0b24e2388ba2fdb9,Merge_failed,5dec54d8944f89ad2a89ec83ca43a2eb75afac511a1fb07246524c3b21ee3ffc,Merge_failed,2d4b64289160cc2c206577ffdece335f8c2fbf5fdfefd0e9ef29a72c58625163,Merge_failed,3e05b07fb0b20d4ae23824390f5b9c0f1177e3b958150ea245a740a9bdea7ad1,Merge_failed,3e05b07fb0b20d4ae23824390f5b9c0f1177e3b958150ea245a740a9bdea7ad1,Merge_failed,5dec54d8944f89ad2a89ec83ca43a2eb75afac511a1fb07246524c3b21ee3ffc,Merge_failed,5dec54d8944f89ad2a89ec83ca43a2eb75afac511a1fb07246524c3b21ee3ffc,Merge_failed,5dec54d8944f89ad2a89ec83ca43a2eb75afac511a1fb07246524c3b21ee3ffc,Merge_failed,7036598a632e8d90f7b55d8e1daa3cb2da92bee43609967c108c434bb3896736,Merge_failed,08bd35f83121bbce13bd334c64e00e6dd39c3d2aa05d9c3e6990e87fca448a3a,Merge_failed,9ba198a7578f8435ebbfe1d3132371d4143eb0c5b832ef29aabf220648deb215,Merge_failed,2348e470e819094acd8d6eb126fbf1ba27e54c9e3eb63ccd77a4488087bf1c63
586,refs/remotes/origin/pull/1780,88ddc44b89de61cfa28b3add8cc044d5a02f91f7,4b1e128544fe8d2d082355b4abd3e28c32ba6d56,85072bb34478c774380ff40056d6f6378a28b92b,,True,True,d2310d93df15407eeb2f2bcd7d85d1a083487de8c0ab48e3d44d0c8e9f7094cc,Tests_passed,e2c4f299edafef6414d8fe3633cf193274e68a1bff6a558cda5087b99e9c1225,Tests_passed,True,True,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,03b35010c8a13dca5cb8c4d26722906cd5c24d3094b703e4a904134d21fe59d5,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,e861a8143c06af5edbc01dbeb889c54047eaf2f7259b23df925b9d05541b3795,Merge_failed,f9678c1e4a2fa52e4e5a7544ce9c06836ee8fc72fe1807a9180db471fd1fac1c,Merge_failed,81894c18658dceb9191c4b1e52c1e9a9478705675ce12ddf6e9dcbfebf42193c,Merge_failed,81894c18658dceb9191c4b1e52c1e9a9478705675ce12ddf6e9dcbfebf42193c
591,refs/remotes/origin/pull/1780,2f462f90ab431e3db84a3b6ff2e1323af42718c4,c998a6fd66c8e952d3ced21dc9703f2003364599,1fa2867a2fc958e00d7244a0a777f1c8c9fa84d8,,True,True,3d29a9396beae3e814581e728decfdbf4d6b2f4d51b5429ee4f85e88f1435134,Tests_passed,dfafb510ef90a17579566f0e4569689d57a18c1d09f2e6bc991c590a7687c125,Tests_passed,True,True,Merge_failed,ffb32026cf70af44a15af78a157d5cb6a171f90bc209bcd03ca022fdf8c10774,Merge_failed,646becf02de123e25379b4a68ff9362c90f6534b0773ad06ee28d552392acd4a,Merge_failed,81adf61c81890577f5c29f250893868ab10b425db03af5ffdc8228973bea5c22,Merge_failed,ffb32026cf70af44a15af78a157d5cb6a171f90bc209bcd03ca022fdf8c10774,Merge_failed,d6a29b4cd03d6df5c6484c1f221459abad1d5f917a46bae779b1bd4d66e6ad75,Merge_failed,ffb32026cf70af44a15af78a157d5cb6a171f90bc209bcd03ca022fdf8c10774,Merge_failed,ffb32026cf70af44a15af78a157d5cb6a171f90bc209bcd03ca022fdf8c10774,Merge_failed,ffb32026cf70af44a15af78a157d5cb6a171f90bc209bcd03ca022fdf8c10774,Merge_failed,ffb32026cf70af44a15af78a157d5cb6a171f90bc209bcd03ca022fdf8c10774,Merge_failed,ffb32026cf70af44a15af78a157d5cb6a171f90bc209bcd03ca022fdf8c10774,Merge_failed,646becf02de123e25379b4a68ff9362c90f6534b0773ad06ee28d552392acd4a,Merge_failed,2ca8b92649f03217a2080d549af45c3fa0903a24617afbbcbb555c1ffe248a56,Merge_failed,d4d43314fb3fc5e37837370d1407bbf078cf523ed29547430fc2cfde55f88558,Merge_failed,9b777870ff230776eb1b3f1df1372de9938bb000253ce67773300885c9f7dfc4
597,refs/remotes/origin/pull/1838,0ce976c6cc30d584f19cbc05a43aa585f880167d,156fd1398d63225f0857e174ad7bf9602d50c185,6fa9398cdb24e8147bb129283efaa3670601f36d,,True,True,368d7ed03cb7ea7b5def9d50517873547a2be53d9bcf90c9fa993420f3723d26,Tests_passed,33be431feec7fe6e4d031243d9a8f03f4639603208bb6299517305d85eb6dc0f,Tests_passed,True,True,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,d08bc88092044d2710877bf8e938b0d26b5faef8933736f7331f22295125e13c,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,0cbf945fb21a07813207a2efd06bde2baa168a7bcaeccf740d436e3a29e4469c,Merge_failed,09b3d2d9dd807d0831b7bef371f86569013cf30620db5537e1171f73a84f7769,Merge_failed,447f11135c26bf4e3d2b54629dd01afe3bef5c289f2809f1d1ae0ce6652293bb,Merge_failed,bb1f89904877ca51e877a035a87ac7d7e88dcb1259ff123f94ae927acb5db8c3
631,refs/remotes/origin/pull/2019,a3058d593fbc22de098a6a18eefecdb4678618e2,b05da8c23427058b07f7468d390620d0d619940a,0fb0b3e8c378c111d9c76ffdd2e3d1cae09e8bc9,,True,True,85ad37f552b9e39545600e9d4f9e9865facedc4475e9ae4cfcbcac415daecd6d,Tests_passed,46ffbc7ed9ce7b5dfad506f33a6e3e9bdfa1d51371428cd7ba0a925b9de6b0a1,Tests_passed,True,True,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,f9eb80ccaddc0667f6a1cb3de3c5004ea5551e82d137efee6aa28a5187c8e330,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,8916f98f4f045f0bfa766c049803f409ffe4c056df34708ac0e434770fae8088,Merge_failed,9200a45605b055eda2ddcbaadb1f8ef52a88c2cbd1a0ba21ab739e6a7a47a8a4,Merge_failed,db2df4a2246015261307924e796920db42c4948120af363c8a1a3766bba212ab,Merge_failed,dd68896be9a43b7b05b2de3f9ff0fed7b789f9c12a633efbf42828ff795199c6
645,refs/remotes/origin/pull/2651,b66d3fe76d5e373f8f62465012b704412ca8afd3,d5c69b118a3e4e6137eadc98a059d4131e611a6e,cd22ef30ac09a05f8c8f6f5f45991484f4cdb2cd,,True,True,779e076f50eaf855e1c3c7c0d6105edf8aafb943c0484cffc7a760b1d7f2157e,Tests_passed,00e54e84ac2d89da368f5cb2a62dfd24e260da3429ef4cb1e59fd65c1d5cb563,Tests_passed,True,True,Merge_failed,065605a9fb43040ea786fc1ac32d68fa9f9199470e870dd80dd8738f494b7a7f,Merge_failed,6521ffb408572cb9818c9d38f9fa2143eadb5f2a6a2894b3c704f79a859f040d,Merge_failed,26610de6ebbb9b1b7244951f2e271c5bcf0670d109662f166ac1a5f1865f3ee3,Merge_failed,32068ab98c35173ccf3c2ef46f6a30b4d3ea711986a629121e9fef7a3c9d2f14,Merge_failed,ca70d130593a7d56d74d123d2f79552117ccf7cd0a3dcded75ede220683ffb7c,Merge_failed,7ab2197c0afb6ccdf17b7bdbf0e7747c8cd293adbe292e3d43d0404a09b774cd,Merge_failed,7ab2197c0afb6ccdf17b7bdbf0e7747c8cd293adbe292e3d43d0404a09b774cd,Merge_failed,25bcf86297cf1c3dc43d8d2272afbf553359aabf7cb4ba3f19c5e73030c5729e,Merge_failed,065605a9fb43040ea786fc1ac32d68fa9f9199470e870dd80dd8738f494b7a7f,Merge_failed,065605a9fb43040ea786fc1ac32d68fa9f9199470e870dd80dd8738f494b7a7f,Merge_failed,6521ffb408572cb9818c9d38f9fa2143eadb5f2a6a2894b3c704f79a859f040d,Merge_failed,9c73e21f38b625d616daa080169a5f4edb4b3867f124bc00dd5a80614e6b672d,Merge_failed,65dafdecfa3b4b3ed8bfaa211ddb34851fd881c54731ef6d5f543ccbf75b1afb,Merge_failed,8cef8cea48387fb138176fafcc189c1bf94fbef9e1515dea4d579cfdcff7d51f
651,refs/remotes/origin/pull/2793,1f0e62cb56df5ad67b549570366aa4370e635a5d,ce9bcac81c33ab64e0d81cfd134379d9e2152831,7b4567f0fe47e132adf07b252f5da4a560619df8,,True,True,8aa94686209bfb55cb8023fbf3bc45022bb7477f2877ecb6a5760a57e6ffa2f2,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,True,True,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551,Tests_passed,550bbd20cb42ceb942e3d1b1d886644720a0074c46ee1c7196af580109be1f46,Tests_passed,7e8a2c2e17aced6786a3ffe5cfe36bd5ffa337a9db67af42bf90514a554d4551
1023,refs/remotes/origin/pull/921,fbf08584ec5987749bc3aa5c4f8deaf63cc76591,083228f638e6c1c76d50dd955a7ccd90153fbb3b,24ad83c1449c97a70b870d2c1711479c33f1e014,,True,True,ea0f506bd51bdf6b9476ac379bf4d5ebda57bd2905ca592fa71694aebd67110d,Tests_passed,5191e6cab5271372aa79415c6b1c4c46156914e5f8f7912060e7dc6a062e0471,Tests_passed,True,True,Merge_failed,17526576a4216e54318c320d9b41d341e4e2d174300c75f3a8e9ca4eb4791969,Merge_failed,edc4e5de5d9fb26ca40f3f83bb028132e8db45db8bf7bf634819f78082179e5d,Merge_failed,d431d86c042a5b4dde9c6b0a92f9b61ac8150d5000659600fde716bfb04b8532,Merge_failed,17526576a4216e54318c320d9b41d341e4e2d174300c75f3a8e9ca4eb4791969,Merge_failed,5a45cf8706bd68e1ab83dfc1aed54863c6bb0bf07e08de73255b4556ff84fe62,Merge_failed,17526576a4216e54318c320d9b41d341e4e2d174300c75f3a8e9ca4eb4791969,Merge_failed,17526576a4216e54318c320d9b41d341e4e2d174300c75f3a8e9ca4eb4791969,Merge_failed,17526576a4216e54318c320d9b41d341e4e2d174300c75f3a8e9ca4eb4791969,Merge_failed,17526576a4216e54318c320d9b41d341e4e2d174300c75f3a8e9ca4eb4791969,Merge_failed,17526576a4216e54318c320d9b41d341e4e2d174300c75f3a8e9ca4eb4791969,Merge_failed,edc4e5de5d9fb26ca40f3f83bb028132e8db45db8bf7bf634819f78082179e5d,Merge_failed,8404293c82da658398efe0b122c5657c961d49d487a24b3ccfd17904013afdf5,Merge_failed,570b51b19c50d3bda671ff3eb0c27fa7c90c0f6447584677e0add5c447d9e277,Merge_failed,3a58c33703e40757e9a6954c87879d0e7bc2a2e2b5dfa5b0aca55f61525027bc
1026,refs/remotes/origin/pull/999,474b4b7df67076e60eac7960d9c6d6d319437fa1,90d0dc73ccc46b310b3a8396143daded9833421c,240fed406bb8c33e8654f9945f5c43e893824a18,,True,True,befc260016b49a3f44d7a3198909670095d5f3137e11d99830bfa153a7eecd1f,Tests_passed,dd3bda6a0a116194a914f8dddb9034f7a9495b622828cce87fb1f143777a7d74,Tests_passed,True,True,Merge_failed,d0a6e6c43f37d15b43675a02eb0d498a17e30504986ba2524f8f90305a2ff645,Merge_failed,aecac3abb0dce0f69ee4f72e76ec9f8830b91eaf9640f38f0ae4b11c87e8f4d6,Merge_failed,6788578bb4c972c4bd4ce55839dbe681c09fde09b8ec829b5f41013c0dbac38f,Merge_failed,d0a6e6c43f37d15b43675a02eb0d498a17e30504986ba2524f8f90305a2ff645,Merge_failed,aecac3abb0dce0f69ee4f72e76ec9f8830b91eaf9640f38f0ae4b11c87e8f4d6,Merge_failed,d0a6e6c43f37d15b43675a02eb0d498a17e30504986ba2524f8f90305a2ff645,Merge_failed,d0a6e6c43f37d15b43675a02eb0d498a17e30504986ba2524f8f90305a2ff645,Merge_failed,d0a6e6c43f37d15b43675a02eb0d498a17e30504986ba2524f8f90305a2ff645,Merge_failed,d0a6e6c43f37d15b43675a02eb0d498a17e30504986ba2524f8f90305a2ff645,Merge_failed,d0a6e6c43f37d15b43675a02eb0d498a17e30504986ba2524f8f90305a2ff645,Merge_failed,aecac3abb0dce0f69ee4f72e76ec9f8830b91eaf9640f38f0ae4b11c87e8f4d6,Merge_failed,a6f8353a7a95c45e101fff3a8685b4694ec292b1118091e9d1cadde724899860,Tests_passed,54d32cd4feb77575a801fd53bf09efca092311a4e6f6bfc9d8d67e16595698a4,Merge_failed,71758cbde6ea854d6337eea6e445341ed898337c32a2bad5a2aab75ce1b7a80a
