idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,test merge,sampled for testing
1,refs/heads/develop,47f55c4e39dcd43409d5e089971baba68f6afa64,99b5f18cde9164570c9b2439586ea60ec4e95b3b,66e1eb8a36e588d912a12ebe44e98a1c9f99b940,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/99b5f18cde9164570c9b2439586ea60ec4e95b3b_66e1eb8a36e588d912a12ebe44e98a1c9f99b940_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/99b5f18cde9164570c9b2439586ea60ec4e95b3b_66e1eb8a36e588d912a12ebe44e98a1c9f99b940_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/99b5f18cde9164570c9b2439586ea60ec4e95b3b_66e1eb8a36e588d912a12ebe44e98a1c9f99b940_left_right.log'}",False,False
3,refs/heads/develop,8e6f80fd19b2348104b8ba7425e328ca6d5948b9,29d088299e0dfaa06b5d9125b14c152cb60b7a30,fb1cf885eae027c3da28a0406f9d120c9e6f3491,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/29d088299e0dfaa06b5d9125b14c152cb60b7a30_fb1cf885eae027c3da28a0406f9d120c9e6f3491_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/29d088299e0dfaa06b5d9125b14c152cb60b7a30_fb1cf885eae027c3da28a0406f9d120c9e6f3491_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/29d088299e0dfaa06b5d9125b14c152cb60b7a30_fb1cf885eae027c3da28a0406f9d120c9e6f3491_left_right.log'}",False,False
5,refs/heads/develop,58b6404f00b4dfdf8073e17bd19ba9b0d1d8193b,53551072d89ab45ef61625cbf4f9652ebbfb2e0b,281b83929b49f6c9453de523ec56d5eb25026367,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/53551072d89ab45ef61625cbf4f9652ebbfb2e0b_281b83929b49f6c9453de523ec56d5eb25026367_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/53551072d89ab45ef61625cbf4f9652ebbfb2e0b_281b83929b49f6c9453de523ec56d5eb25026367_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/53551072d89ab45ef61625cbf4f9652ebbfb2e0b_281b83929b49f6c9453de523ec56d5eb25026367_left_right.log'}",False,False
9,refs/heads/develop,9e65f406020824610a149ae5d43da2c3f4343434,1f13afbd0544b7691700f3a1e6619a899e188161,32aeb9b5d21b75450f300e7eb3ed79bebdc8ee7d,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/1f13afbd0544b7691700f3a1e6619a899e188161_32aeb9b5d21b75450f300e7eb3ed79bebdc8ee7d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/1f13afbd0544b7691700f3a1e6619a899e188161_32aeb9b5d21b75450f300e7eb3ed79bebdc8ee7d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/1f13afbd0544b7691700f3a1e6619a899e188161_32aeb9b5d21b75450f300e7eb3ed79bebdc8ee7d_left_right.log'}",False,False
11,refs/heads/develop,882e197677ce2e0228f4a3285c730c6426f39800,07c8af3acb6077f9599538d3514f801d0c4c73c0,84cadb98cb27953eac2bd9cb8f3a86fcaee2319a,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/07c8af3acb6077f9599538d3514f801d0c4c73c0_84cadb98cb27953eac2bd9cb8f3a86fcaee2319a_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/07c8af3acb6077f9599538d3514f801d0c4c73c0_84cadb98cb27953eac2bd9cb8f3a86fcaee2319a_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/07c8af3acb6077f9599538d3514f801d0c4c73c0_84cadb98cb27953eac2bd9cb8f3a86fcaee2319a_left_right.log'}",False,False
13,refs/heads/develop,e83595f685506fb95b23874781de0b1960d5da60,803fc9b42ada9fae04232d887a54a4897ddc01cf,da93d2879f120293545c0901cdfa668ffc4d4c1b,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/803fc9b42ada9fae04232d887a54a4897ddc01cf_da93d2879f120293545c0901cdfa668ffc4d4c1b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/803fc9b42ada9fae04232d887a54a4897ddc01cf_da93d2879f120293545c0901cdfa668ffc4d4c1b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/803fc9b42ada9fae04232d887a54a4897ddc01cf_da93d2879f120293545c0901cdfa668ffc4d4c1b_left_right.log'}",False,False
15,refs/heads/develop,af6b040aba93827c44011d7e58b17f56107ad706,23b844fdf868b253168e916856a0b924335031b4,266c6e6d72c3073983ba6007708332616cc88378,,14,109,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/23b844fdf868b253168e916856a0b924335031b4_266c6e6d72c3073983ba6007708332616cc88378_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/23b844fdf868b253168e916856a0b924335031b4_266c6e6d72c3073983ba6007708332616cc88378_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/23b844fdf868b253168e916856a0b924335031b4_266c6e6d72c3073983ba6007708332616cc88378_left_right.log'}",False,False
16,refs/heads/develop,139f73e2775c765c86f461bba16d61c6eeb1fd48,f8554728b2ccea43702faf81c446aca8a6b2102a,84daf99603cee94b33a0939be3a6c79f15bfab78,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/f8554728b2ccea43702faf81c446aca8a6b2102a_84daf99603cee94b33a0939be3a6c79f15bfab78_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/f8554728b2ccea43702faf81c446aca8a6b2102a_84daf99603cee94b33a0939be3a6c79f15bfab78_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/f8554728b2ccea43702faf81c446aca8a6b2102a_84daf99603cee94b33a0939be3a6c79f15bfab78_left_right.log'}",False,False
18,refs/heads/develop,d34a903724a315ca356e45817ef5d4affa7fe749,fb68fd8f29355a607ce44cb1260f266612284c9f,ae0419ca4bafbf04b4340b30dafeef01f7bac6f5,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/fb68fd8f29355a607ce44cb1260f266612284c9f_ae0419ca4bafbf04b4340b30dafeef01f7bac6f5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/fb68fd8f29355a607ce44cb1260f266612284c9f_ae0419ca4bafbf04b4340b30dafeef01f7bac6f5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/fb68fd8f29355a607ce44cb1260f266612284c9f_ae0419ca4bafbf04b4340b30dafeef01f7bac6f5_left_right.log'}",False,False
20,refs/heads/develop,ddf54dc072e4cd56f160403646131c379396c042,46d5b54480332292413e70e11432c844ea4b44f2,bda21a450ff30b6682b4cf4de8ef6b50e15d977d,,3,10,False,True,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/46d5b54480332292413e70e11432c844ea4b44f2_bda21a450ff30b6682b4cf4de8ef6b50e15d977d_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/46d5b54480332292413e70e11432c844ea4b44f2_bda21a450ff30b6682b4cf4de8ef6b50e15d977d_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/46d5b54480332292413e70e11432c844ea4b44f2_bda21a450ff30b6682b4cf4de8ef6b50e15d977d_left_right.log'}",False,False
23,refs/heads/develop,fdb3d95ed0a2fcb69555181752c675a2755b6b31,9ae21b0ecb4c6594f16d050b1653de1dfa351000,26e9777558809548463de812c2dd99ad0f96837c,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/9ae21b0ecb4c6594f16d050b1653de1dfa351000_26e9777558809548463de812c2dd99ad0f96837c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/9ae21b0ecb4c6594f16d050b1653de1dfa351000_26e9777558809548463de812c2dd99ad0f96837c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/9ae21b0ecb4c6594f16d050b1653de1dfa351000_26e9777558809548463de812c2dd99ad0f96837c_left_right.log'}",False,False
25,refs/heads/develop,c831b7feff1f8955ae2eb941da038d1f0014d782,6b0af75af1352600bb2fe505c899314fe2058a42,670ec51891404d35bbe2d4a0c744090469c1612c,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/6b0af75af1352600bb2fe505c899314fe2058a42_670ec51891404d35bbe2d4a0c744090469c1612c_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/6b0af75af1352600bb2fe505c899314fe2058a42_670ec51891404d35bbe2d4a0c744090469c1612c_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/6b0af75af1352600bb2fe505c899314fe2058a42_670ec51891404d35bbe2d4a0c744090469c1612c_left_right.log'}",False,False
27,refs/heads/develop,76bf42415ae15b68f65c67ae489e3d374e9b035f,3e6d6c3667644b242e9c6d07b205515b0aa90725,bba48485fc1b392f4ba6c4ede4961222dbf67d2f,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/3e6d6c3667644b242e9c6d07b205515b0aa90725_bba48485fc1b392f4ba6c4ede4961222dbf67d2f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/3e6d6c3667644b242e9c6d07b205515b0aa90725_bba48485fc1b392f4ba6c4ede4961222dbf67d2f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/3e6d6c3667644b242e9c6d07b205515b0aa90725_bba48485fc1b392f4ba6c4ede4961222dbf67d2f_left_right.log'}",False,False
29,refs/heads/develop,55f2c5a4402551471c3bdd048e2cfece37eec9c3,d48bb4bce9d2919657a7697c4119db14e17212cc,6a4090360ac951bb4614d01bf333f414119f30e5,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/d48bb4bce9d2919657a7697c4119db14e17212cc_6a4090360ac951bb4614d01bf333f414119f30e5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/d48bb4bce9d2919657a7697c4119db14e17212cc_6a4090360ac951bb4614d01bf333f414119f30e5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/d48bb4bce9d2919657a7697c4119db14e17212cc_6a4090360ac951bb4614d01bf333f414119f30e5_left_right.log'}",False,False
31,refs/heads/develop,5a84fb5f386a8509d7c1966b8fe72f1c3c229f4e,2f192bb5f3a1d323c89fa56350a53517fcad4d39,b79b55309ac8cdfd33000066e09ed306b77c84c0,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/2f192bb5f3a1d323c89fa56350a53517fcad4d39_b79b55309ac8cdfd33000066e09ed306b77c84c0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/2f192bb5f3a1d323c89fa56350a53517fcad4d39_b79b55309ac8cdfd33000066e09ed306b77c84c0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/2f192bb5f3a1d323c89fa56350a53517fcad4d39_b79b55309ac8cdfd33000066e09ed306b77c84c0_left_right.log'}",False,False
33,refs/heads/develop,d34501b8ad7c02c19105e7202eb08d5baae19644,939caedef6bc26c49330b9bbb2239b635799ab2c,194ba8833546beeaf4d2a0d276aea80109bf5a04,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/939caedef6bc26c49330b9bbb2239b635799ab2c_194ba8833546beeaf4d2a0d276aea80109bf5a04_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/939caedef6bc26c49330b9bbb2239b635799ab2c_194ba8833546beeaf4d2a0d276aea80109bf5a04_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/939caedef6bc26c49330b9bbb2239b635799ab2c_194ba8833546beeaf4d2a0d276aea80109bf5a04_left_right.log'}",False,False
36,refs/heads/develop,e4117083a8e352771dd50550b49abc8bc0814490,748166017528b5557d1a8186a1fd9833db2836d2,7a6cd09c6ba8cb199bc93065e2aa8abb079f2085,,0,0,False,False,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/748166017528b5557d1a8186a1fd9833db2836d2_7a6cd09c6ba8cb199bc93065e2aa8abb079f2085_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/748166017528b5557d1a8186a1fd9833db2836d2_7a6cd09c6ba8cb199bc93065e2aa8abb079f2085_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/748166017528b5557d1a8186a1fd9833db2836d2_7a6cd09c6ba8cb199bc93065e2aa8abb079f2085_left_right.log'}",False,False
37,refs/heads/develop,7a6cd09c6ba8cb199bc93065e2aa8abb079f2085,ff8a6119ac36f33fe955b7db33331155f4d7a90d,e17f19ea820db9436fde7e7532e37d347a4a10af,,18,504,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/ff8a6119ac36f33fe955b7db33331155f4d7a90d_e17f19ea820db9436fde7e7532e37d347a4a10af_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/ff8a6119ac36f33fe955b7db33331155f4d7a90d_e17f19ea820db9436fde7e7532e37d347a4a10af_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/ff8a6119ac36f33fe955b7db33331155f4d7a90d_e17f19ea820db9436fde7e7532e37d347a4a10af_left_right.log'}",False,False
38,refs/heads/develop,ff8a6119ac36f33fe955b7db33331155f4d7a90d,b6ffae75ed11ce103d87ae4d4a152a736a75ee81,822619dfa7e3e8af1d17a441088da394da021986,,5,129,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/b6ffae75ed11ce103d87ae4d4a152a736a75ee81_822619dfa7e3e8af1d17a441088da394da021986_base_left.log', 'base_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/b6ffae75ed11ce103d87ae4d4a152a736a75ee81_822619dfa7e3e8af1d17a441088da394da021986_base_right.log', 'left_right': 'cache/diff_analyzer/logs/englishtown/vertx-cassandra/b6ffae75ed11ce103d87ae4d4a152a736a75ee81_822619dfa7e3e8af1d17a441088da394da021986_left_right.log'}",False,False
