idx,branch_name,merge,left,right,notes,test merge,diff contains java file,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,sampled for testing
8,refs/heads/master,b207779140a3ed8ad6e4fdb03e47acab5a2a1523,f4383e74dd64552e021dc89e5801afea29e12c89,a778ea7520ccbc36c0bb97f7891e5677f1fea796,,False,True,6921311bb8f862bb18c15308215335ed708c29ba703149e6d1c86675fce486d1,Tests_failed,0.0,0b7eb20fe8a6984f412dbf3a21c3631db7ca447280719382d40bc5d741b07c02,Tests_failed,0.0,False,False
11,refs/heads/master,516bedd0e48182d418224b8112bba82d687bfb8b,7940a1953800ef5d7bbdfd899e99704f6630ae63,e38a2da863e4e6eee7b22f646a28e76a5b017f82,,False,True,d0be339b5c172c4a7f5db4a3f6ce4b6dfc62fdd7638f350c4f22d210f84238be,Tests_failed,0.0,57e61d22f4bf847a6f96cb9b658ada93ef696c6f2be26ccd3d4210f1583d7072,Tests_failed,0.0,False,False
12,refs/heads/master,18bb66b968016c291fd5a87c5eee0ccdd218edc0,c563e9fca078005d7fa383df33e54e4089b39ce4,3409a2472228bd8bcb1f02ed2cd1ad0a48162703,,False,True,a346080dc6b9622fe45dcb08a8f209ea8501c4b83260e0d3133d5709f335fbaf,Tests_failed,0.0,6b4f136bff1b1dcdc803a6213f1b482cb0494f3a8b966e545a69690dfdb3686e,Tests_failed,0.0,False,False
14,refs/heads/master,defb3d418bc5d8318eb55125fb3d1e10078637e1,f405865c78714da01749af8d7e8bb01ff72d34b5,9376a0f9a97db0c82c12b0e45a31081f331ff44c,,False,True,84a6a9867c2ba777ed7aee546018b4b0dad01f45a12fd5d356f50846ccb4042b,Tests_failed,0.0,f23361948919703ba15206d25b72e647aade3dfec94ded2442863a06fc741e3b,Tests_failed,0.0,False,False
16,refs/heads/master,504458c6ef2c5549e9764c9b20dad522fe7da7fe,de3c10a6b631cb6a59dfc5c3a7135118e408b92e,d6878627ea3d48157ee2b793f83faa1906684cbe,,False,False,,,,,,,,False
20,refs/heads/master,c45b873e8ead9e9331098cc1edc6e022c956cfff,540c8d181ed4c5e00ba4efecaf061821aae908b9,ae4f9e782f7315dc4db0d66ffb28271024fae665,,False,True,918429a70f2f682661b3f25e4071193de866fbc5428ad6ff17bc12fbc6725a80,Tests_failed,0.0,68f814b787a53e365d51333d53c303d4d1d500b8560d7ec689957cfd24985eab,Tests_failed,0.0,False,False
23,refs/heads/master,58b746b5aa561bb3fa4a5f55b2b0fa8c1eeb6b3f,d95096d42f123e5aa09614484a72bb728210e191,77927b644e019adbfd5c279bb6098675f3c4e654,,False,True,aeb568484ca698db4a76fd8b6c331f950706589f8262dc5e38659ecf5daecc31,Tests_failed,0.0,6c089f992d3b20d4def679913d70f7cf2eef5bdffd3e7a9e7b7b4f1f3ed45adb,Tests_failed,0.0,False,False
24,refs/heads/master,f503eb5c7a32fff6a1412a242f0e84ae7775bd54,af029786bc6ea7765894c2dc48ced88e3a36d479,0a7121fef2d3e9570f26d662903420bc9229f502,,False,False,,,,,,,,False
27,refs/heads/master,e83f4367691d33a12b18864296c9b8cb7916df1c,af8a78b659465bf402065e05996680c6d53f4f46,89ec75310c48c3de00b506b658f11be8258fd8a5,,False,True,71ea459049c06e2cb45778e831c180129ece753af19c2fe9bd3841724fc2c6f7,Tests_failed,0.0,17839b0204d2bb5b368d167ece2ce1140145b1319581529dee8d4bcf8020b6b4,Tests_failed,0.0,False,False
30,refs/heads/master,5759e6f9db9adec769ab44ae39228da0e8f98f9e,f8d083921a0132586029aca73a296179ee1f0167,aab2d94d4a64f803feac28949cbfdaa4cd8d83ab,,False,False,,,,,,,,False
36,refs/heads/master,7c6baedb88802024c10afd916bc7b458abb53db1,852ed57cae680d700f6e3e29dc78e222d8a56608,6bf67524593bf8be3dd751a36026c792107e82bc,,False,True,3330c2372ae0016474270e7f72bccc97101d56b3c663db196fd05b72f34f66c5,Tests_failed,0.0,b33912032b16ab3f4d79427d00915fd7000f4f96a2db1385d74c1bf3bfa73485,Tests_failed,0.0,False,False
40,refs/heads/master,d8e802b3dbe423d40970acb54dbbd6ba1fda55aa,da92d9869df2df160048f6a08c84f5762f7e109f,c807c71b5040937e70c2b36deebf169abbef3dca,,False,False,,,,,,,,False
42,refs/heads/master,0584f0a9fa4a65944c3cc8d707d846317b4b184c,4216b045dab2f506b73028a6eb29d4439a0c41fc,8c616b1995da9676e6dcda657addd1347675fcba,,False,True,7f4ec84992f8b652e17cce1ad49653a2d0afda20170b1ac4edd7db528e33cd9c,Tests_failed,0.0,4a1ef352099e2a19b6e22292e6acf95af8b50f0e227b688b2c6ed975b38e36ef,Tests_failed,0.0,False,False
44,refs/heads/master,6c46016370457276efc0a6ba83b0c1ab2ed49ac2,b7ecbc80aefabc595ccdfdb051f364db3eaa93b9,2f15250498e327c737fb666dc5b709157831afd4,,False,False,,,,,,,,False
45,refs/heads/master,175f5f76fc100762fd9743035b190fef90e76ced,8473355f3637ac4c5d91641eb306a00e581d97a2,f54c1fe2c8b152c4e741f3c950028c89e4289b94,,False,True,2d57f28fada611cb8bfa361e010a50c825876f73019a10940ac01ce450f262f5,Tests_failed,0.0,145aa0b65ca93ed14b318250517fd6b87af02db098fc7a4608768834b58d5e0b,Tests_failed,0.0,False,False
46,refs/heads/master,8473355f3637ac4c5d91641eb306a00e581d97a2,769e4b9fdb9b2ec9e5cce88c2380178812b22808,dd144de56da5e0ba9c0821b1c5fa158b772702b6,,False,True,1bdf2be844af546da7bccdc44f833b7f9bc621f356a4d04de0628674bdfa4f00,Tests_failed,0.0,ed27ede22ef28a4da985517c4355e41b3efc17d1090b42e07bd7552ef565ed87,Tests_failed,0.0,False,False
