idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
1,refs/heads/master,bc3d464b4f583d9aa708753be8ad5e32ec252df8,565d02eeeb91fc495ed2a6243f931ddb1246f659,047b0c93b7f72f9c463c45a76826588d74a68369,,6,1,111,30,False,True,True,6,False,,,,,,False
2,refs/heads/master,565d02eeeb91fc495ed2a6243f931ddb1246f659,0b9f888be441b37731c20b31f347468b2f1e3a8f,f53987d151e163a0ee13a3c093d05e776fff785f,,8,2,187,46,False,True,True,8,False,,,,,,False
3,refs/heads/master,4de9cc94b322d8a7d81b43528a1f55c2947fa691,367c6f8375fe876377a16551fdbc5851868ff3a2,7bbbde87b757ea589009aea3da941f3baa70839b,,8,2,159,32,False,True,True,8,False,,,,,,False
4,refs/heads/master,acb42eb9b747c96e103bce09003c333c7f0f8ec4,8af6b4d11667b386ac0df2b9ba9cf686dd4bfea0,7edc4d33af424e120771e287e30a52bc123fad94,,4,1,28,14,False,False,True,4,False,,,,,,False
13,refs/heads/master,9f18b47e78325a64469d57237671c52e080cd48b,b2d51eaa91bc646cf61fd32c797a5c7899e312b0,b5ffe3513884d9dc1f8f53c957a885635b56a4f6,,4,1,83,9,False,True,True,4,False,,,,,,False
16,refs/heads/master,79f343896c914ae00d6a10e442574f378046031e,e606e369f09f5223a0e0b4f2432534ba59ee51bb,a3d664ef4a8e1e5290bc80940bad51318b229843,,8,1,59,12,False,True,True,8,False,,,,,,False
18,refs/heads/master,d9e6ede39af87c9bd5b4a6033e321c7ad4ccbd68,91ca77ae28a0c8e1db63e401895eb8802b913568,645a7d003e27be87a372430978f9ce55d2d7e676,,26,3,810,98,True,True,True,26,True,Tests_passed,20a4933eb905e10bf5afaca5411eb8d3d0c6884e8224591f2d315b6e3bae608e,True,Tests_passed,c0b93d1f95903fb4c02956b9ab2b41eafb618800ceab2cab8c16d7488bddf834,True
19,refs/heads/master,12fa13a1276031b32c4f56ee211f35ed464add7d,08818ee466c35d0de75bebafbcc6d808918b258f,ef3f39f61d1d0ae41732754d35802ba0b8bb8c7c,,9,1,171,59,False,True,True,9,False,,,,,,False
20,refs/heads/master,df8c3c362b153a0c62fbdee6514d9401647fe7dd,12a6a14023cf0497d86f489e6453609fab2aac3b,0e38314e3571ec8ab900f3c23480db865e29ec27,,3,2,8,4,False,False,True,3,False,,,,,,False
21,refs/heads/master,bb44ff8edfc2ded2aef17756ec94006dced6baf4,8264d7e3fdf5ee2ca12b5eb9569fcd8611859ebb,2dccbf8d131a749c62f4aeeb99f1648c94037f21,,3,1,3,2,False,False,True,3,False,,,,,,False
23,refs/heads/master,8d4e0c8a75c987033915f76e7d35c0a9986b9e9f,671adc216223cfab6f3fb405684608b4391979a4,50073b1da09d0c30b34b1f13adc6437bbe732b64,,3,1,14,3,False,False,True,3,False,,,,,,False
25,refs/heads/master,cf303966a5de8152950f896038af5ba1589fb93e,701b002189b4a88cbd3e793e72b1b37d4f36c938,8ecba8f2a798f16c24c3685ea009bf059dbe429a,,3,1,7,4,False,False,True,3,False,,,,,,False
27,refs/heads/master,68772011d36ade659f3eab710092649ab999cd58,6ce8edfab2ecf35bd4e4cffe17636b8032429dd0,fb8ae1ef899600abdb37036733c22a4bd7644ff6,,4,1,135,9,False,True,True,4,False,,,,,,False
28,refs/heads/master,fef9f43a81857f2d86beae546e9eadc1d9c8286a,8fb62673a373b98a574dbdd559159cebcf2170be,566f202639416a94e1ada0c5d8aa3cc96270a0c1,,4,1,19,6,False,False,True,4,False,,,,,,False
30,refs/heads/master,b23a90cb068b9d9d7ab8b086623cc4e738c0547c,cb2df198a3eccd9b8b56349e48fc17bfe923d3f1,0121c07ab12f70aaaa83d58023ca7b8651846f74,,4,1,341,89,False,False,True,4,False,,,,,,False
32,refs/heads/master,c76cb0279ad9dbd3342e87ce8be3d2a12681c8f7,a55e45e9aed61980224fed5346a4c8e3a0f8b6af,8eda5f5d7c4456ffdf63babf83cace71a176a3b4,,4,1,30,6,False,True,True,4,False,,,,,,False
33,refs/heads/master,ce73192f12125c0e969f71bb0a1c277bbfc0f042,541b986e5acf9da82e258446dc8222147ea7c4b1,69cc19306e9b2ff3a1b8792e1926b13505f90f6c,,3,2,335,67,False,False,True,2,False,,,,,,False
34,refs/heads/master,b778f50db7a98f64cd05d844b152030681f8441d,d068e3a9012b5ae257c3e60c117ddee23fcece65,6a4415bf35bd3b7db46197989e2b4f19446b5b9b,,3,2,27,4,False,False,True,3,False,,,,,,False
