idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
1,refs/heads/main,d2cdb8a1e2d6ff64b13d7ade29aca9bd562dcfa0,b109b433706403306dd687c4d6da04e60f87682c,d4d78f068466f0b0a6e450e96132d190db32358d,,,,,,,,,False,False,False
2,refs/heads/main,266850fb9c3b38d681d2c5adf6675e9e77c4d8cb,a9013a9f02ea853a64bcd84d65c5a912d6bec477,512173c4f2cd65d497c0c6b8f30254a633139212,,d183da9f73f66af3a72e3e6f2f5ebc1caccec0cdcd9ee7816c82b41b113a6971,Tests_passed,0.0,9f194d282441c07d26838acc48270c3b3c75826f38399e3e417a608b6d4c9a4a,Tests_passed,0.0,True,True,True,True
3,refs/heads/main,603a9332cec32fcec56db88c2c486c419723d77c,2574d157bf553894c1601312d0cfba9db4d36550,723030123b7596c5ab922390bcdad3ceba1f0a22,,46447f1ea6236597df1fee86c245979d844ecd3c30ddb6953c49e9ec84391283,Tests_passed,0.0,ad48873b6dd833eea252a795a53733bb592e3ee2fd02944749d3517771f86db6,Tests_passed,0.0,True,True,True,False
4,refs/heads/main,c4148c292d150b4575e07c9ab0a22001f97842d8,67d5b1bec06b8d6d5537c0651c27036c51542ae5,61e525789e9a26a911a62093f4b99a2757f5b3d5,,04acc19488e5490d003f79f895651396d1cafba3fe22e49888ac8704c1656de0,Tests_passed,0.0,abd2b8be5adc6d60ff78c29178b903dca067462eede39aa0d2686f30c3eccf60,Tests_passed,0.0,True,True,True,False
5,refs/heads/main,61e525789e9a26a911a62093f4b99a2757f5b3d5,44dab66672fdf423c1871bad038b5a4a88a7c81d,9968bc51fb63d5d28a4ff9fbdb9a11587d779175,,efb180a6751a67a628d66a62810a266a5d375951ae72057cdf19652d9df6cc74,Tests_passed,0.0,e9c603c184c2954869e291b5216b90e6c93769121c15993450f2dd8f6ae0d857,Tests_passed,0.0,True,True,True,False
6,refs/heads/main,b2420f992da56cc01207b2eae720a1be6502898b,8be657de200697aa2178d35204ef07f4810960c7,408209e495cdd7df8e4ecd1e6a34819542a4faa8,,c7b683eda0203cd050fa2751109417399f5e4aa5984d93565569b236e2d98477,Tests_passed,0.0,c9af33930dbc146d693fceb5c9b29130aeacbc76321812e27f3ab153d6a56112,Tests_passed,0.0,True,True,True,True
8,refs/heads/main,e2e4490fadc38f036a753dda9422629ce1c4e013,37a95fd9258eeada61b021f5cf9b6ccc6e6149d8,653368a76d977e26f5dcaee4591283742e95dc1b,,a75bb1b9ab7f14f7bc1a0485c95a4cb7aa4707986cef2b5f36201a3a07b30807,Tests_passed,0.0,69a3cc7f7352fb5f2b0f2892ca0531d5622ff68515a2dc5e09f30c6e5b6ffb3e,Tests_passed,0.0,True,True,True,True
10,refs/heads/main,bcd29758b7b58da3d803fada7a429ee07dbf72a0,cf4538d7f0c21e175d2eeaf73e1106bea5adc452,83e896916fcd56b7f807ddde8f21ecc8a69a3474,,0f4adeecf80c94a63edca8a54b57f402f05b27ed78025037674bc222da5f8219,Tests_passed,0.0,dbfae086f20cdeae3cb16dc559c07de5a66e901f72e739cb14d10d1888be0b40,Tests_passed,0.0,True,True,True,True
11,refs/heads/main,f2a7247f193d01427b1baa9b7cfd2ce31c083cdc,2e1e597f77c10873b27f20c6cce676a89f04fe17,d1bd3548e043056ee3a663ae067edd4f230f04fe,,45b563e4ffe3f7e17c0277b2dabc9b44244bc210f76eeb3d3f11a20b5cfa1fa7,Tests_passed,0.0,a4764a3fe2d29ae08240009333e8f40138690e1608c685df4b3ceb208a20eda3,Tests_passed,0.0,True,True,True,True
12,refs/heads/main,9332798af7ec259391e6c00c034b85e50c61114b,43ac6e697dc4b43790a5ffc6e2fd324b4f2a7d09,35ac05324e51796b51320214bc0af37551c47c05,,1048c76cd7d80c57ce798a749d868737e8e80b4b4884ee8064bcc93c8b5d9928,Tests_failed,0.0,2cf62f81101b18bf5264e70726264218e85729e1b9feef6cb5caef65c3ad362a,Tests_passed,0.0,False,True,False,False
13,refs/heads/main,a5d7849664147309001b1f6e6d6e0c6aa5f3853b,782e520c33010f7c8a2d183bdd1a141390612ac3,c020b95ef71bada587e52cc3ba849007b6b20b09,,9909db242f537338043ee7ed1f7b1f03e98c358395ef52f716a412556ad2b75b,Tests_passed,0.0,bbea0d3bf9dbe88f67d663f0781fee5bfcfc8af5d53682e879e6a8db186a00f1,Tests_failed,0.0,False,True,False,False
14,refs/heads/main,442c02a1ac06c4f34c78df073581a051455d32dc,3544efea82b45791c1f6e18c796777e84e380d89,48a5ecd98301b00b0d0eefab4d11e24a3862e0ba,,,,,,,,,False,False,False
15,refs/heads/main,e9d6b5c105d45fad2a179fa9acee9e050b5b10f0,790b37186e30fbe6b1765e39d9ae03ae1ff6883f,bdc2733804dbfef106ed7a8f5a5018623ff76963,,,,,,,,,False,False,False
16,refs/heads/main,6c0f4ee18e5857b36c036c40db00090f48f995e9,bf34d45e5cd36bf1479679ce3188884247cbd810,df4039e84326f9fdbf00e2e8f6be780095e08876,,,,,,,,,False,False,False
17,refs/heads/main,93bc0148c44078d89a8780503ab527d08549df57,14e075712cde9441202a9e7bb5bcb693937b22af,8b9950e7dcdb1ac45551f63812e8d89c3a084084,,691fe432646cf2354da9312191c851d244664276c81409a064018ac6906ecb61,Tests_passed,0.0,09f76790213bd2cab7446bd4e3a6cf44d6834cc7968f368bf2fe438a17be57bc,Tests_passed,0.0,True,True,True,True
