idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,diff contains java file,test merge,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,gitmerge_ort_adjacent,gitmerge_ort_adjacent_merge_fingerprint,gitmerge_ort_imports,gitmerge_ort_imports_merge_fingerprint,gitmerge_ort_imports_ignorespace,gitmerge_ort_imports_ignorespace_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint
3,refs/heads/main,603a9332cec32fcec56db88c2c486c419723d77c,2574d157bf553894c1601312d0cfba9db4d36550,723030123b7596c5ab922390bcdad3ceba1f0a22,,46447f1ea6236597df1fee86c245979d844ecd3c30ddb6953c49e9ec84391283,Tests_passed,ad48873b6dd833eea252a795a53733bb592e3ee2fd02944749d3517771f86db6,Tests_passed,True,True,True,True,Merge_failed,da627d489f183c4902e8b142696ae991da0269ab4d160b0e4a9a01fdcedec84a,Merge_failed,da627d489f183c4902e8b142696ae991da0269ab4d160b0e4a9a01fdcedec84a,Merge_failed,da627d489f183c4902e8b142696ae991da0269ab4d160b0e4a9a01fdcedec84a,Merge_failed,da627d489f183c4902e8b142696ae991da0269ab4d160b0e4a9a01fdcedec84a,Merge_failed,da627d489f183c4902e8b142696ae991da0269ab4d160b0e4a9a01fdcedec84a,Merge_failed,da627d489f183c4902e8b142696ae991da0269ab4d160b0e4a9a01fdcedec84a,Merge_failed,da627d489f183c4902e8b142696ae991da0269ab4d160b0e4a9a01fdcedec84a,Merge_failed,a5d68f887fafd25459086beba35e5b2726e341e413194e27bf10392dfd5eefca,Merge_failed,6c764bc9c2405e3d8ed59d227044dd089dd2ff42c42405037f6c3d1a3d3c6701,Merge_failed,da627d489f183c4902e8b142696ae991da0269ab4d160b0e4a9a01fdcedec84a,Merge_failed,da627d489f183c4902e8b142696ae991da0269ab4d160b0e4a9a01fdcedec84a,Merge_failed,ef3b4546cf2816458850ac8e0604fc40b893d9f223e1c0e3fb364d198478cd0d,Merge_failed,2052faa8c2e7c8e3bdb55483417dcdb7aeaf71c82e32b756060b934035f12b73,Tests_failed,acdb863d550101d9b47277e5c519b8c9a6c29863e79247c6fe566836bb7cf4d6
11,refs/heads/main,f2a7247f193d01427b1baa9b7cfd2ce31c083cdc,2e1e597f77c10873b27f20c6cce676a89f04fe17,d1bd3548e043056ee3a663ae067edd4f230f04fe,,45b563e4ffe3f7e17c0277b2dabc9b44244bc210f76eeb3d3f11a20b5cfa1fa7,Tests_passed,a4764a3fe2d29ae08240009333e8f40138690e1608c685df4b3ceb208a20eda3,Tests_passed,True,True,True,True,Merge_failed,c6be75c0d053a6a49f2999562b60ba7b68de09ccb6fd7e6afcead4c407ec0657,Merge_failed,c6be75c0d053a6a49f2999562b60ba7b68de09ccb6fd7e6afcead4c407ec0657,Merge_failed,c6be75c0d053a6a49f2999562b60ba7b68de09ccb6fd7e6afcead4c407ec0657,Merge_failed,c6be75c0d053a6a49f2999562b60ba7b68de09ccb6fd7e6afcead4c407ec0657,Merge_failed,c6be75c0d053a6a49f2999562b60ba7b68de09ccb6fd7e6afcead4c407ec0657,Merge_failed,c6be75c0d053a6a49f2999562b60ba7b68de09ccb6fd7e6afcead4c407ec0657,Merge_failed,c6be75c0d053a6a49f2999562b60ba7b68de09ccb6fd7e6afcead4c407ec0657,Merge_failed,ffd2cb79da2312e42e1916926c3fb0b70ea6e1000bc249d8a78ef6b37bc43eb3,Merge_failed,ebc1fcc8db7b5535459e3750c9efed8cd92828f8bcac3516c9958b52a8a7db05,Merge_failed,c6be75c0d053a6a49f2999562b60ba7b68de09ccb6fd7e6afcead4c407ec0657,Merge_failed,c6be75c0d053a6a49f2999562b60ba7b68de09ccb6fd7e6afcead4c407ec0657,Merge_failed,a1e3aaaf83892f122a1070e1e7211e4230b4f18cbb1aabcfd76491f06f4f7559,Tests_passed,bc354ab607764da7ae23c9aeb93cc99643a951822fe597f4c5590af6b9bef2b8,Merge_failed,daf5fa3e38bd713d2e7f2e8fb8bd9a357244ff45b415e4967ed71a129b74d8ee
22,refs/heads/main,9f01645975705fab61f50c52d69cbe8291613a12,5aa34d2b78b9ade8f2bec96edfb849df0bc7f883,5ea9b8321e55bcf4f56372166c70d85de7db99c6,,6e210a593609a97a3289ddf4e85351e14a1fab5c1cb41e8cd6d0e39e0f00709f,Tests_passed,4180fa7d0ab0a9320134d441667fd2921cc937dd43cca15cd93c020a94138d49,Tests_passed,True,True,True,True,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8,Tests_passed,a61ac8b213634f8bb480fa90bfd481e4f96c5a355d61303b74cdb7fa9a1216ad,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8,Tests_passed,a61ac8b213634f8bb480fa90bfd481e4f96c5a355d61303b74cdb7fa9a1216ad,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8,Tests_passed,a61ac8b213634f8bb480fa90bfd481e4f96c5a355d61303b74cdb7fa9a1216ad,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8,Tests_passed,98a72f44b35f0964480a39d376e6e58926d67feddd930ea66caf2f5456fec4df,Tests_passed,8b44ec4c0be1dda39877c60c589ee57ec8a341cb2f03aa56bdb8c0091de8ddf8
31,refs/heads/main,163ad814eccdd268a4305e4524a0fae9aaed5978,b50c4f88c384969c08fd04c6c2df01a27b09feb4,07440722cd50c042fad8768723893b312b1aeab9,,82475a4688143730f5c93edb7ae34b64da99796d1ae20a88631dd03d4a074f20,Tests_passed,4ed3136f4d1cf5c2bc2675b5fda2793f75ec5f7538870f0544389db1dc4ed570,Tests_passed,True,True,True,True,Merge_failed,83959be7694fdb4547e66132ea0265e506e87d211f53f96151d0316c35f8bd99,Merge_failed,0140893c7d31e7891729c4f9afe0b0038b5c532c27015f2565af056952b96083,Merge_failed,83959be7694fdb4547e66132ea0265e506e87d211f53f96151d0316c35f8bd99,Merge_failed,bb26aafb02aae3373e91775e499015a770be8dcade6b10d3ffaa92ff7d9bf52d,Merge_failed,6b98ce8a48c7edd8c600f3d8288141cb51a65b7ef25efa38aabfc935e5c711eb,Merge_failed,6b98ce8a48c7edd8c600f3d8288141cb51a65b7ef25efa38aabfc935e5c711eb,Merge_failed,eb6f9b65654b0c0039929bf6cbf15e075e66228f16f558cb84360b53ba028f02,Merge_failed,d7dc6eb267310413c44dc0f74a054a13b19e327a2e41b5e0ab30ba8f9319a9fc,Merge_failed,02a5c1769375e00fc9ac9a9d36234ce430e5d2a938937d91bb3a6493724ef4da,Merge_failed,574a0e65c63950040b39ec9028ad0dd0b7aa05c5f027fd517298fd24bc097330,Merge_failed,3f38ebb574a0bfb2933e96669582a6d1b7be799442dafe325b5df4d438b14889,Merge_failed,17532b6435aa2063865e488f4feb49aea56d3999bea5f74f7c5d469bf81c4df8,Merge_failed,817a5b9758108c2323a726fe6a70efb91921a05f32bd4859c7debf6ef01f0c5a,Merge_failed,fb4e61865e7d22ceb7b4abeee8b21ae2383cb75d4a4c018dda2e28bd4920254c
32,refs/heads/main,7ef9f817256e1c2311d9e2a4ad939a4c2557242e,0b3a821e68c201d1035dbd47b6f648f7fcc899aa,61fdcd17ec8bd367df779167c65e9f7d3c258858,,6f25a157ee8304595ce418d8305c6a4018e5283a2f49dc57ad2113464d021229,Tests_passed,2ca2ba737911ea3c8d3deb05c71e51e8084e28fb5c3764ef4809975de4feec15,Tests_passed,True,True,True,True,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,aa6a6a7b8a440fd093d707b0ab0db3e7d913960d8c102e68842bcb3bdd3f453b,Tests_passed,7a1e9ec8d810f82d70cf158eaec24bd814e86f9d9976e1a7ba21e092da43d5ff,Merge_timedout,
34,refs/heads/main,23e052d06afdaabb37f20d2ee659d37d58d6916e,5796961b8b647e2981a55b020d988118e3597edf,6fcfd0735290dac95d9ca4aa53101a3b777a5405,,c8b502958f49c615e997eca66034215518cbbcfcf235aca55d3f229eef0f9f42,Tests_passed,1d4beac30abf0ae47a3950c915f4611a50da35f5f6fb3f23862ed6e91a7693a8,Tests_passed,True,True,True,True,Merge_failed,850150c66c1edf2bfe09f718e04d759a57167058a6c036425d8802490180e113,Tests_passed,37b14591cb498f863c7cc64e7ba0106d6a419671d7e20093d73e869ad3093635,Merge_failed,850150c66c1edf2bfe09f718e04d759a57167058a6c036425d8802490180e113,Tests_passed,37b14591cb498f863c7cc64e7ba0106d6a419671d7e20093d73e869ad3093635,Merge_failed,c1b98cea17dd80a252ba13b6bbf3a37ff7c0332c081871524cb9d4388e319cf6,Merge_failed,c1b98cea17dd80a252ba13b6bbf3a37ff7c0332c081871524cb9d4388e319cf6,Merge_failed,c1b98cea17dd80a252ba13b6bbf3a37ff7c0332c081871524cb9d4388e319cf6,Merge_failed,d813063f98e0b57f71616fd8cfb5314e402bd6f2e1a5da7c0972bb1d87a0ab80,Merge_failed,7093e5bc6b25b2ae6c4c680fe6946ae3e9a4af41e30b2c8682d9439cd7dae812,Merge_failed,850150c66c1edf2bfe09f718e04d759a57167058a6c036425d8802490180e113,Tests_passed,37b14591cb498f863c7cc64e7ba0106d6a419671d7e20093d73e869ad3093635,Merge_failed,97800d2b49587cdea07afee3372ca8602f7bc17c407366234bffc99137350c91,Tests_passed,7369c03a710b44b2c9da736123919403c20d97215ab813c5e42894e2af9c2aa6,Tests_failed,c6094fd79e1a996cbe74ea7d3a4dd90e905293352f773513ac3f71d7647e3db4
94,refs/heads/main,c46e79f292c381c39b67e3aff025ed39aa663e3e,cbcff8a1168b09c353831b6495d4291918f24b44,77b6cc5e5c9946097ca7e8413338a8d4e3e24d5a,,6519dd0c2e600eb7ca1c52b150bde111d9c2ecc14967d017ef7b9caef99aac5e,Tests_passed,b16feef101ddb251da64772be08d2af4b4e6a4f419fba9f0f8ce4999453261bc,Tests_passed,True,True,True,True,Merge_failed,8e65f558e41c831ff133216d42a8e190d5038c842d318c6c81368306ed9fe157,Merge_failed,8e65f558e41c831ff133216d42a8e190d5038c842d318c6c81368306ed9fe157,Merge_failed,8e65f558e41c831ff133216d42a8e190d5038c842d318c6c81368306ed9fe157,Merge_failed,8e65f558e41c831ff133216d42a8e190d5038c842d318c6c81368306ed9fe157,Merge_failed,c39de8985cf22811ed7ab1b61eebc0ea0c88a9e1160365357259d4a2a2712edb,Merge_failed,c39de8985cf22811ed7ab1b61eebc0ea0c88a9e1160365357259d4a2a2712edb,Merge_failed,8e65f558e41c831ff133216d42a8e190d5038c842d318c6c81368306ed9fe157,Merge_failed,e9d6296a42cbabcf004b6fad813ffe9950a8bcc832af8d6acb6877ce358d2dd2,Merge_failed,6f7bb6c69b029130a8d87247457a07242a82b10ebd5fc1c3e249d72bd76a90a2,Merge_failed,8e65f558e41c831ff133216d42a8e190d5038c842d318c6c81368306ed9fe157,Merge_failed,8e65f558e41c831ff133216d42a8e190d5038c842d318c6c81368306ed9fe157,Merge_failed,7421b0abede1cfd6cf62edf24f3e977bfc5ea6e1b69785b347c2b0a3fb075b7c,Merge_failed,f8744bfe8ee1a46cb17554e465a7a5f73899b038fffb3a29d1ae32f451c60a51,Merge_failed,1101a29a3a29ba957ab3af863ab73bcd0ef4d549888b21c1f045f8243096fc54
117,refs/heads/main,af1c873514fb72f7464d88c6d79dfa09ea143b9a,69aea41929f27074101a8924f1c7064e2fc0acef,447904e643299b86faacc34662b11ba5a656a865,,a3d6d64fbbc28d4f329e16d03b4e4ae8ca666152de71a58f65fae060d24fca67,Tests_passed,f83019e6944caf3901d61f8bf15bebd42819e5148d50bf05ae63ef56d9d48a30,Tests_passed,True,True,True,True,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993,Tests_passed,008f0bae3a98ddbab02949748e692b99ed5cd20f1d2f46e27a7e717bab7e3ff2,Tests_passed,2c30b5fd7d1c67e5fe49f7e6e98081891d81f93a69c13bae352a89261bfaf993
139,refs/heads/main,5f499fcd7e599303f42675b68aaff732eeeec82c,0fe3e210e1e0ed3dae7490b3fcefac889b509163,5b1ebab4c0c9f50b23466b537838dc4bfe1a8991,,38438683df8b4a629ac864326862cacf3ce67bbfd5587d317a1d060fae45c40b,Tests_passed,01996201d15a57e3f364dc84e0cbc0238f4b0749eedd852ead94e4046b0db016,Tests_passed,True,True,True,True,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d,Tests_passed,b6c299d6a8d7d0153a3cb2e0b91295f79de35a3f8fa3308df6f785374f31ef78,Tests_passed,a90ed3edf433bf349f6eb3be9cb5fa46c3acdbea26a886a655d8988d30713f2d
140,refs/heads/main,4edc74bc223fc751086c9ac7c0c15988478e7845,d93fa1c4d97a8c270dbd61f1bf7558709195ffc5,e90e4b7f7bf10fea8fe092d2c2f388d546cc607e,,f6a9ca46a3d2a8bddc6fb22097742eac085231625fd05bef1dee32a9a8a8151c,Tests_passed,dda3329a0cd2b9d704a06a9a264a0ecb5740539fb9c75fe3b277d5bbfa0ab3d1,Tests_passed,True,True,True,True,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a,Tests_passed,5eb5a238f8868226336883282e4762eb6f44c3af274386a00bd08af4f8450fee,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a,Tests_passed,5eb5a238f8868226336883282e4762eb6f44c3af274386a00bd08af4f8450fee,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a,Tests_passed,5eb5a238f8868226336883282e4762eb6f44c3af274386a00bd08af4f8450fee,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a,Tests_passed,199bf76fde0552822003b421429e85360cfc5e90d5fbf507dbc0ace3086d061c,Tests_passed,fff7b99c0d4ee2d60e744c59bd87c1e9f798fabf190a30b534a14e8b8c3ab24a
