idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,bfbc38b60bddc5055261e4c93e5d9446a106ec2a,5c45f9249d0c4cb5ee04f28a3ff14a1400858213,bca3fba6d2be996bdb382635f31c6e032383c654,,18,2,254,76,False,True,True,18,False,,,,,,False
3,refs/heads/master,bca3fba6d2be996bdb382635f31c6e032383c654,cb679ba744b66a6706b3705dccb0c926a34fe670,2ead8b2eff5587898441f7aaeb68abf73877174d,,3,1,8,4,False,False,True,3,False,,,,,,False
5,refs/heads/master,087ff5b4b7f2486317c9dd203119dfde5d1b0833,9350e67872b762b75ce554ee8757ecbfe1b388d2,7047b817421732ea2b6e455146d91185ab385151,,3,1,4,3,False,False,True,3,False,,,,,,False
7,refs/heads/master,53eb0604d2f90f3c4c3bdade2e438e89f4a1fe77,ee6b459bddd1831ae99c1afcde01f315e4b454b4,be5e2758744adac499a15032560ca8a4459b0a19,,187,0,20471,1078,False,True,True,187,False,,,,,,False
8,refs/heads/master,bd22bb29ea431d6e3373fb28500d051059ade9c3,6b17e5fd82127384078a77b2de4dbdfb4af0bf49,b583e61bd9bcdc5336120a3217f5050f9d8863f7,,7,6,49,1,False,True,True,2,False,,,,,,False
9,refs/heads/master,350fbc207d19e1023765cdad6b70b9c037122947,ee837c17cf5148fdb0fe5259ddb64092b61b0479,0c6b286204a09e9926a745daf94a905a827205a9,,182,2,12244,591,False,True,True,181,False,,,,,,False
11,refs/heads/master,e6aed004e94986f60fd1095ee68536c5b7aa897f,2c617cbd013d63a2808c409d71c2c43cdcbecc13,c722de9b724021527d0304e784f055a24532fe99,,78,5,6582,231,True,True,True,78,False,Tests_failed,a6f3bbff1a3fb7de3292ac757ab0bca3e1f4bdbd5f898f7699906db52246d673,False,Tests_failed,6617b254f6fadaa9e135ca959e9c6ae3d61fba12357df0d283bdecd783bcee82,False
12,refs/heads/master,af8f992ba64b1b908e613c5c73965caffd2a20ff,5e5200f2d56fce748ac8777e0419a477683a9abd,894b473b3b6baa874f049092322bb42e362dc8b3,,73,1,5542,203,False,True,True,73,False,,,,,,False
13,refs/heads/master,7784878726319f6e50dc62148f5ca3906c881bf0,3d766679d649f97a57513cf3fcc973e50b8d4881,d50a23c95fd29079d96d77e358350214ac892d40,,74,2,4296,190,False,True,True,74,False,,,,,,False
14,refs/heads/master,edfc6c56409f5801cd6dc5c02bca19e8bb37b08e,d31bb749007837f77afe1f93a7d096866bc1add0,9a0df91ba090c6f33c7cdbf46edc61c3a94f79d6,,57,6,3015,119,False,True,True,56,False,,,,,,False
15,refs/heads/master,9cb4bebd0c569d7be63d03c969b0ad5c1ffcb64a,abe49972f9219ce282390c3fa069810f995f15c8,6866649961a4eef73a6aee91cdc7b33714cc4613,,43,1,1910,82,False,True,True,43,False,,,,,,False
16,refs/heads/master,057692ae967810400eb94e2fa0542ed70f344924,cfcd461f82b832d977c4d552ae15d564f8e25925,084d97b4627ca1b2bbaa5212b458cf115cc31d39,,8,1,120,25,False,False,True,8,False,,,,,,False
17,refs/heads/master,082b0704720d7adf4a0dc1bfb2c8a24f83af72a1,be3c5b84ceddb8673f39e3dca75b10aaf17cb73d,5285f435d4d1ddeff5ca8678f76a8bbbf9f33fcc,,25,1,1596,33,False,True,True,25,False,,,,,,False
18,refs/heads/master,907a816f1f2463c368f96267038666679758f54c,4709acf8906e2bf0f1799ddbb8c7a9719e41585c,17faf67b4497b5cdc95993eb0ca14df262c45742,,17,1,963,27,False,True,True,17,False,,,,,,False
19,refs/heads/master,e7d058bd903b1c034730985cbed765d1c17344c9,a1478e6b0d03261f9b7a246e14d32606a62145e4,f06b17a9a9a3e3d51c370aee854c371f78f0bcbf,,24,1,634,117,False,True,True,24,False,,,,,,False
20,refs/heads/master,0e3dce9bbd8e56f673ad117c506a6e0f90e3230b,2b10bdfcf4d156f6a9b2143fbff9299b7edda896,4c118fb4f876cd1349a6e8bdfc7c20c83fb72bef,,26,1,752,109,False,True,True,26,False,,,,,,False
21,refs/remotes/origin/pull/3,542dca58811a07dac41cf6826dc9f92be67f11ef,e70229d8cd50816b03c5acd59321525022a43a03,95efa673e2d4f2c40e1dc416d2089bc7366cf114,,26,1,1387,161,False,True,True,26,False,,,,,,False
