idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,left parent test result,left_tree_fingerprint,non_java_involved,num_diff_files,num_diff_lines,parents pass,right parent test result,right_tree_fingerprint,test merge,sampled for testing
2,refs/heads/main,0a07ea10d650c3b0ef171a6ff82d269d2c45b30a,0f77a9e329b75ccd163aa128558d966a54c042ca,15958ff73c5ef03f928f0615779b9b6a33801e6e,,False,False,,,True,3,6,,,,False,False
3,refs/heads/main,0f77a9e329b75ccd163aa128558d966a54c042ca,23d5846280132d57f0f3741cf296029ecfee3b62,c2633fd88bacace381e5a7da6e5f86a1012f2f72,,False,True,,,True,36,4455,,,,False,False
4,refs/heads/main,23d5846280132d57f0f3741cf296029ecfee3b62,c2a6eec2854a098ae300fa054d4fe0739aedc50a,af6ca469d1b02faed4b890bed5c0ee7b3cc9bb0b,,False,True,,,True,36,4453,,,,False,False
5,refs/heads/main,15958ff73c5ef03f928f0615779b9b6a33801e6e,b20f8b3109d73cdf98bd63c2fc22d1020ca00f36,c2a6eec2854a098ae300fa054d4fe0739aedc50a,,False,True,,,True,36,4453,,,,False,False
6,refs/heads/main,c2a6eec2854a098ae300fa054d4fe0739aedc50a,0288d8efbc3c5bbb4d08160aa2eb14686ee8c212,751a4115f51ff175919fba62ba152ccd8b243c55,,False,True,,,True,36,4451,,,,False,False
31,refs/heads/main,38fd68649784eb16063d0cfc9d5234bb205399ca,af07ac4ca4adfd7ba5454a66a246bb40157c44a7,1cb22d6aeedb5e651c1e04c876167f7e0ed2ef39,,False,True,,,True,8,30,,,,False,False
42,refs/heads/main,2109ea6f82b5ab20a1a6b918654f7f0e990a5c06,98ab9419c2e91f16c31e50f5acf9b5f55a7da7ee,1a17f7befaa22cd08fe07c21033bc450bd09f5f7,,True,False,Tests_passed,13114c37ee83516642ac08e9fd85c70840d9ca7eafada24af9db523a7969475f,True,3,272,True,Tests_passed,35d503dbd81d2adeb3a10bd4c33c1c2d41556ade7ecf209397a6c4fbaa995e89,True,True
47,refs/heads/main,a4e21a3b10f4b4253329bdf153eccd97cc36531a,26352a640d233dd92851a174a181f6d77bf36fba,9fcb50d7abf665bf5629cf197db708fcb7cea89e,,True,True,Tests_passed,0ab45d84c2ad769e3968f8ea5c15586331fe7eb574b8e95232af9e50de0809de,True,12,388,True,Tests_passed,d4960b199f3c4ad9aadc54463a623b0626cacae00c5c5158e3b9867b307ce69b,True,True
48,refs/heads/main,a5b7d095a40289a8e142a268cfd8e09cdb302fff,434ec3b85cc3a5095fea0d0a90cf5320cb21412d,348d205b0eaa11d8dc3415680fb0418424db3c86,,False,True,,,True,21,420,,,,False,False
49,refs/heads/main,13386b7e6e8e12371e19d150f2ec18cd82e60408,2e8bd50dc47562e40f2717e1ebf5f27e50f9e241,6d827cd52304e76dc1d3a1e6147647ec46dd13f0,,False,True,,,True,12,259,,,,False,False
50,refs/heads/main,1d9b8d45ffbf332ad23a5ece15c23becd199dd63,91f7ee699502a700fee2badbcfcc985832a4abd8,69a1532b5dc2d7d91770079e0f097db64b71a88a,,True,True,Tests_passed,2fe333aa5f227c677bce07f9e2216c23ff6225c39fbc4504a47d960720de409c,True,23,119,True,Tests_passed,830cfd6e095f635ea66fe6f377cdd59575a24dc5a54103e29b4a69b62e30ff81,True,True
51,refs/heads/main,69a1532b5dc2d7d91770079e0f097db64b71a88a,7fb5860bde7fa15c8e09ec04faf29a143e5c14ef,1007896e6643dd1880ea26556c6d2de489a44454,,False,True,,,True,7,86,,,,False,False
52,refs/heads/main,073bcc46434c41f8d6a2c6a34a26e80832df22e6,36ba18fe9af10003d8043d25eb88a953200419ac,b904a426ded2a1381f6820174f118fb4a5ba9691,,True,False,Tests_failed,620fa14275b9ee5425fd3701fc527f4503eb2a462182bcef0bbd471fb7d1c799,True,3,19,False,Tests_failed,8232a3f513e6cfadce66d57c85e48eb2a3285aa0466ec52f631179c7b5786445,False,False
53,refs/heads/main,39e34d8d0df80b3cee59662b3c59b3e1e3f189a4,886994464bdff5f54af3f892cd2f7c29735906b2,bd56267dee35872aa920bfa8a08b5516052528f7,,False,False,,,False,0,0,,,,False,False
55,refs/heads/main,886994464bdff5f54af3f892cd2f7c29735906b2,e177206734896a885ebe1933f3af4483a0348291,a23ae733cd0e777acb6e7ec5b248834cacd510ad,,False,True,,,True,10,242,,,,False,False
56,refs/heads/main,a23ae733cd0e777acb6e7ec5b248834cacd510ad,4b2a67e99db5d3fea149c14f5d87edf8788e2662,0c2e3bec3990b66fb20e38d211ccf1b03521a7ff,,False,True,,,True,12,295,,,,False,False
57,refs/heads/main,9f70614606344498f595f1bfde9db9551f51c1b7,2db75a0ff0fcd3e5d945aa52e24dc6e35d287707,91f8f2f3c5a1eb74d16e833419bcd90f1269c45b,,False,True,,,True,37,2180,,,,False,False
58,refs/heads/main,91f8f2f3c5a1eb74d16e833419bcd90f1269c45b,434428de9a25ba61d4f17a9b0104ab7b389c2d87,75015ea4d1d893ec4333651fd802b395552ad269,,True,True,Tests_failed,505996d19d4991eea2c13a398fa1fa251f28cd45c9f40caa3a1b31bee955863c,True,8,186,False,Tests_failed,39aef61daf177ced8a46488a9724e705850ef327a22ad0c47c983b3644c0919a,False,False
59,refs/heads/main,822ef3fbc9ae27e1adaa04e38429e0f5c3c981b0,2d14411aa485141a2053d58f8d09575315ce91c5,a5d5d99b0c1d8c024d694ffc53279410deabeb99,,False,True,,,True,35,2170,,,,False,False
60,refs/heads/main,9d22fd1ed9018dbf69fd57b4710aa54ec7b7ca2b,ff90bbe49bd58f849825995782d67e2cbd2269d0,22ecb4fd9ef980b7cf78c8e0e01585e0a8ccce14,,True,True,Tests_failed,4c18270de17219098f615f7c5996b7f858f3030ecb803c2cc26f863772add336,True,23,762,False,Tests_failed,be522d580b4780644ae5ea4c3a6fc55223ad40b0b0d05cb2e6875ddf4cbdcac7,False,False
61,refs/heads/main,22ecb4fd9ef980b7cf78c8e0e01585e0a8ccce14,3d1f14c90647d3ed390b47a277da329aedf00c99,de8a250b19bad3798580f048b838fb0e02d15f1a,,False,False,,,True,2,0,,,,False,False
62,refs/heads/main,6aa51bd03427cb2ec01491e56be3f5ed28047336,d624ab7108a46d96caff6d739c40378e9b7bef5b,38e5f6e896907a89bc2079e39d9e08242c0d84ca,,False,True,,,True,7,68,,,,False,False
63,refs/heads/main,4c618e0224fbead8862211d5e430b87914684527,7cd448ff06a2b29afd7e66781c4df0a9a5f55c7e,e01cef71ccc393d82474a6eeb8806a7431a5e30a,,False,True,,,True,13,454,,,,False,False
64,refs/heads/main,12678907c4b02bbd2422b118965b9993e20560ea,29639e7b32c9a752051d2016bfbba78bd761ab7c,50bb8cff1aff8201feae98243a5949e077c88262,,False,True,,,True,5,21,,,,False,False
