idx,branch_name,merge,left,right,notes,num_diff_files,num_diff_lines,imports_involved,non_java_involved,diff contains java file,diff_logs,left_tree_fingerprint,left parent test result,right_tree_fingerprint,right parent test result,parents pass,test merge,sampled for testing
1,refs/heads/master,779096a3af9f53ea29547ef6e9ab79dde22eab98,0ee804b5cbfddca0fab5457b8850e84c405c87ca,4d76547c8b05de5ba1dda96f0afd17477eb6d147,,11,284,True,True,False,"{'base_left': 'cache/diff_analyzer/logs/AndreasKl/springboot-angular-atmosphere-quickstart/0ee804b5cbfddca0fab5457b8850e84c405c87ca_4d76547c8b05de5ba1dda96f0afd17477eb6d147_base_left.log', 'base_right': 'cache/diff_analyzer/logs/AndreasKl/springboot-angular-atmosphere-quickstart/0ee804b5cbfddca0fab5457b8850e84c405c87ca_4d76547c8b05de5ba1dda96f0afd17477eb6d147_base_right.log', 'left_right': 'cache/diff_analyzer/logs/AndreasKl/springboot-angular-atmosphere-quickstart/0ee804b5cbfddca0fab5457b8850e84c405c87ca_4d76547c8b05de5ba1dda96f0afd17477eb6d147_left_right.log'}",,,,,,False,False
2,refs/heads/master,cadddbad17de1526cd54f53de4a0c633acb328e9,c5438560f54b525d3e1a8afb9fc4efbc6db9806c,ca84722195aac40f62ec2db5eed3eea4273a6ff8,,16,3086,True,True,True,"{'base_left': 'cache/diff_analyzer/logs/AndreasKl/springboot-angular-atmosphere-quickstart/c5438560f54b525d3e1a8afb9fc4efbc6db9806c_ca84722195aac40f62ec2db5eed3eea4273a6ff8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/AndreasKl/springboot-angular-atmosphere-quickstart/c5438560f54b525d3e1a8afb9fc4efbc6db9806c_ca84722195aac40f62ec2db5eed3eea4273a6ff8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/AndreasKl/springboot-angular-atmosphere-quickstart/c5438560f54b525d3e1a8afb9fc4efbc6db9806c_ca84722195aac40f62ec2db5eed3eea4273a6ff8_left_right.log'}",afc2fb1335920e6cf399aaf2bddc8abb09b870393caefeccc2b2f792a343923e,Tests_passed,681deceb3f1d91429c54cf81c807c924f7e374d6e2351e0aaf9c95a4d614ff95,Tests_passed,True,True,True
