idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
15,refs/heads/master,07426db284875f83bb147cc9590e821f6d77987a,98e617fd5049d318412ff7a2e6c62485c615fa2a,d7f83cda6b0ef0eba477a3f5e94de292e4d1c79c,,False,True,True,16,132,821.0,1,False,16,,,,,,False
18,refs/heads/master,d230d442151ccd83ee9ac589faf799368651a7fa,a052798cdd2677a2134a6cd51cc13dc596f595e9,b3f2bd37eca6bdba9921a8bfc6c00c720c7dd591,,False,True,True,1044,1180,102128.0,1,False,1044,,,,,,False
27,refs/heads/master,54ffbf1fcd423778b44a96ab25bc4e6d2aae34d5,6f1141c49cc3e138daff5bfd95607738f5419e17,acf74abe2028fa843b57893b218e3d3cf7ed830a,,False,True,True,10,54,141.0,1,False,10,,,,,,False
31,refs/heads/master,1e94e315f0eff8a40439354791ea6154ac759f36,bfd5f59a16b20736ef8abd7963c6bf9b3a2aa7e8,b0e2b7344c9f294741166e5912abb41583e986a9,,False,True,True,5,9,21.0,1,False,5,,,,,,False
33,refs/heads/master,2e6d10630aee3d4c07d44bb7d2ac00434bfe214d,bcd209be320356760880b95e5ad0845c539b8c9f,4efc4a976547711126eeecbe220bffe79065d142,,False,False,True,6,23,123.0,1,False,6,,,,,,False
35,refs/heads/master,96a3ccd60a5a732f5af7db606464cf1aec10e973,639d20f61c247f81964856f095fe83529b3610d7,ea669558556ec105b50b453347e1c36179f6d43e,,False,True,True,177,287,10316.0,3,False,177,,,,,,False
47,refs/heads/master,c772e68a892718d9f8425bb39b3bdddb5acafa4b,ef90060dd11d1588543fa62ab13f6c47b3e13658,a9a329ef674738d5c49849734c6aee797d92226a,,True,True,True,663,792,4845.0,7,False,664,Tests_failed,9a58f333a878c1c3f7e3048ffa3ae5762b6aa9dc2adac870282e9f37e5566572,False,Tests_failed,1b4522c85b2c12ea5de6801b3d3daef3b9dbe08fdd0838a39026c033f2898445,False
48,refs/heads/master,5d80447b11532da032f1ecff0749ac2165eec660,a6c2c6e0b2a11fd02c9032497a3766d97d6031e0,6340572111ae60c05f3465fe0981edcd689cef11,,False,True,True,29,67,354.0,2,False,29,,,,,,False
54,refs/heads/master,280e498ccbb1d8c40282ca0d64193c1ab781b36f,68e1cd82e690edb01a988607d98e4c217906b702,0652fba302b0146c0b6ee78da0a286696578455a,,False,True,True,40,87,1006.0,3,False,40,,,,,,False
55,refs/heads/master,c7b3e4793e1408c245651104b73e391e38713025,070a0e033f4746ddf7dcf47debbe587b230ba157,5084d92f57c8277eb4d7f28af61207b0a31ea61a,,False,False,True,3,7,22.0,1,False,3,,,,,,False
61,refs/heads/master,65b3a3237def8986dbef301fdf68087bdf4011ce,2b03dc9e3c0494bb0aeecc943c873bc41a4d0833,92c57af7572fbf862f437e897ed9db01ba675d41,,True,True,True,40,175,1618.0,5,False,40,Tests_failed,ddb04a46f1ffa77b03a07f5ecb618ed78c70a9886cea45069d29c48d1e0d0d41,False,Tests_failed,96d7697d7692a4446327df7a1baf7b48d94e71c671292127506ecaf0d6d4d52f,False
