idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,sampled for testing
1,refs/heads/master,ad89f68ce0ccab9d50cf42c4602941a9cff4698b,e37d0831c5cbba5b6f9a0abd331b836dcc95f106,ee8e81a20be0ca46dd75046fb453dc39010934ce,,False,False,True,8,1970,False,False
2,refs/heads/master,555177cd703ed941a64144c8f8fd46deb6a7648a,99a766b3e69c027172eca3e9472ee8aa45f7fe7c,87a9d5947ca5f3575b5fab7a9b0fb265ddbe2f0e,,False,True,True,10,83,False,False
3,refs/heads/master,8dc320ad8b5b1a246e0b9544fa4e90f01a9a18bc,6bf1f295d799a362bdb877ec8b6d4a051ffd2780,80a805b18fcad2f45b953159ff8de132713e6612,,False,False,True,3,2,False,False
4,refs/heads/master,028731f5f0f0e58c47f0d057e7c11c32f2ab603a,9faa98372ad86dd013b64c77065eb152f5c39baf,f1cd2018fb479372b2ed479af29285f4947bb3f6,,False,False,True,3,7,False,False
