idx,branch_name,merge,left,right,notes,left_tree_fingerprint,left parent test result,left parent test coverage,right_tree_fingerprint,right parent test result,right parent test coverage,parents pass,diff contains java file,test merge,sampled for testing
3,refs/heads/master,ddd310e2d56f655391c6d6c41f4017a4509abe97,9f541fa990f0a79b1c43219c641cbef68fb0a496,291bfa744c7fbbe37f79580be438fc463543df50,,,,,,,,,False,False,False
5,refs/heads/master,72551b10bde6a67ad7a2370ce43b6b7d19586a95,47d0485cf48e1e6c8d9edd8a4da959ed71f34f1b,5b917eed3386b566643f294e9d4e60a646c9d9da,,65ec18616b775fb0ec88c2f4189898ada891e7b3b7dab2ac1004fa4c6504b1ba,Tests_passed,0.0,6dfc23b2cbac46954654b988947cf9c7d9008e72a2ab998a01e0b673e4723b9c,Tests_failed,0.0,False,True,False,False
6,refs/heads/master,8e7c1d54ecdf46597c12d014f612d177ccdbd880,c483107eb597c6e6b30b35d8be61caf3c39fd772,f63e5f2937aa350755053700f41e9ba8398661f7,,0a3e36367a097ae0a472ee83da2627739ed6703f295a5f857fa778037e0e6f43,Tests_failed,0.0,5c745945f063dd0946cee77562fb09a4f5d8af7f3a151b73778ff43517449e0e,Tests_passed,0.0,False,True,False,False
8,refs/heads/master,63f7f6dc73d3ea786099e71b50f230bb5de15463,c261ff6bd3a432eb06b707c2290330071f03faab,7f1cd08aa124b9f3d2b94fab76e9d8ebd6b59000,,,,,,,,,False,False,False
9,refs/heads/master,db5708fd4199d5b65d831881f616720fa81aa5ab,4a9d03054bd420fc7c426e2653400cc6af137d0e,d613c2dca06aa2e278ed3287ee040d89711e6322,,,,,,,,,False,False,False
12,refs/heads/master,a37e7887866959d075c32cda258cadb04094d333,26cd0e64b484659d50d4456e26443eda20097647,d2b26db62a6829e07c2aefd58227addab59dd847,,e6288373816e592ebd9bce435b968aefc3cbb75cd3c1c7a4df0099fe6c0eb581,Tests_failed,0.0,7c0e4a4e755e086245f891d2ac6f67e23b5773dd7f8e55c851dc7394ae3f7818,Tests_failed,0.0,False,True,False,False
13,refs/heads/master,e5fc7f576bcc7e09c681ce0c735f704080891ece,b39337d559fd765840faf22a3c46ebc16d756a0a,2792c8819d1303e5e611214d5a13fd26895182f2,,bacdf63c329f904eaee9534e1262461ac1bcb062109666c0f652914c73b9f5f6,Tests_failed,0.0,5f5444d874ebbd38a9ac8186cf6cdbc488efcdde565f450d3487aa639bf42ae7,Tests_failed,0.0,False,True,False,False
14,refs/heads/master,274a5465a90024bce8dc60986c6ac9ef763e3069,73bbebabcc7476818a0ee2932962e5147573b1c7,6f0023a334bcfe67360101556a2d1509275f4f3f,,afa88ce9e155c61da071c580c372f6a702f3e09d77a5d6e511c32a1afb703252,Tests_failed,0.0,e7ff9ebf57261e22308a0a1ca472050e1888febc8045f7016f750f89d64795ac,Tests_failed,0.0,False,True,False,False
15,refs/heads/master,89f28a4db632c097c95e6b8d80f1820eaf908348,1710b1e8310dd88549b04ce960b630f41857f3ec,1432c0bb15162a8b15b73d908f43d6f2e5b54c90,,31e2bcdfc22987de3fc4ec504df5950bdc347c7161f2b00d78559d29b9c867d4,Tests_failed,0.0,bf0592891dd4c5039db6ac97f4a493e9c047c6f7e961bfafedd6f5db3ef4e707,Tests_failed,0.0,False,True,False,False
16,refs/heads/master,ed17bea0ebcf3fd232c262851ee3011e90ecee00,41f53e248a8f19ecebcac3262aed3e3be3689067,e6f4a45ec830f656e664e71aa2b75f2867a2e7a6,,,,,,,,,False,False,False
17,refs/heads/master,aa2fa1cace4666fe2d7bdc08c7d8db268358ee92,9be74043f680f296e13ef56fa0eee60df1328667,6e735206be77aa1bcdb6e80a0094a433d79d6406,,9f07e78fd8ea559ba1f99a003df9c0492b750e91ec2e1359c32ce883352870e0,Tests_failed,0.0,28de7da2a4c251e3de708e65ae151031a12345b9774651a39a20d1d9e4f260db,Tests_failed,0.0,False,True,False,False
18,refs/heads/master,e3481e21a690ee5e3b87c9f62f8db8769655cad6,1725ccc1bf580c3b6868b32700b27950e2d2aed9,c38eee638e7d5b692bd6233410b5de14d3ce23d6,,,,,,,,,False,False,False
