idx,branch_name,merge,left,right,notes,diff contains java file,imports_involved,non_java_involved,num_diff_files,num_diff_hunks,num_diff_lines,num_intersecting_files,test merge,union_diff_files,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_git_hires_merge,plumelib_git_hires_merge_merge_fingerprint,plumelib_intellimerge,plumelib_intellimerge_merge_fingerprint,plumelib_recursive_histogram,plumelib_recursive_histogram_merge_fingerprint,plumelib_recursive_ignorespace,plumelib_recursive_ignorespace_merge_fingerprint,plumelib_recursive_minimal,plumelib_recursive_minimal_merge_fingerprint,plumelib_recursive_myers,plumelib_recursive_myers_merge_fingerprint,plumelib_recursive_patience,plumelib_recursive_patience_merge_fingerprint,plumelib_resolve,plumelib_resolve_merge_fingerprint,plumelib_spork,plumelib_spork_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,adjacent,adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
2,refs/heads/master,a929486b0e7bf006bd2a192329a16f2b15ab95f1,616fcdc19d53152ca885ab8beac68d3073ec6d8b,9b2402b47af713de3b0b96989fc38023f2a86767,,True,,True,33,128,,13,True,38,Tests_passed,55c9532af6b46b42cc0e3b9bbe94a8e6ae05a63db240c02401dc2a25c48b754d,True,Tests_passed,56ed3a972e2f4eb451c8181a8d32284d9afc19069ceddbea6fe0fb182111f19d,True,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,c1005244cea23c90b85f9ed83eacf23dd49eb4e3eb00850a7e7004672e125956,Merge_failed,52b4176766657a174de8dd4273c79e4f37bb546e703906396cf9a50f323abe81,Merge_failed,488e4d658c9337dfc60cf550211ff89375362a23724d865f413025afc6dffa98,Merge_failed,c9f6b0ffb9a7895527358c762598a7c04b0398cc7324ccfd04f2fea1b219977a,Merge_failed,52b4176766657a174de8dd4273c79e4f37bb546e703906396cf9a50f323abe81,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,ef011810a94c8b74e909aac656c472c7479df2e338df82b87555a632af804902,Merge_failed,9df6aedb4433679f03a8ea6d87b32c6504aea4e5e25b1ba0b7c3bd02929743f4,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f,Merge_failed,9835c5af528dc8d0532fa50cfa3304d73a5350c50660c1e0bf4cba0ab780d84f
