idx,branch_name,merge,left,right,notes,union_diff_files,num_intersecting_files,num_diff_lines,num_diff_hunks,diff contains java file,imports_involved,non_java_involved,num_diff_files,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing
2,refs/heads/master,af089c0c7206eb0ba61b22f92127c692bafd5c28,97120b559f37897f6884988a6311f0cb4bfdacad,5094bcb88ab824fed357dbc038895accf642b7a1,,30,0,784,240,False,True,True,30,False,,,,,,False
5,refs/heads/master,c1218a4e1cacc30f2d869cf295961ee6a8f064eb,5e362d5c5a22b5b9431a07b496970749b33300fb,a56b6a13c619e20dcb2abe903d84a9bba3921c8d,,14,1,437,69,False,True,True,14,False,,,,,,False
6,refs/heads/master,2026ba1a64e5f8513591a035f532e557a69fbe11,d578a4631c142afc47cf2bebe16c69101dc72a55,698f837f835331f615024ad7c4585cd30b3dd6e6,,17,2,178,51,True,True,True,17,False,Tests_failed,d37c2c3296f474e6f85a5f0b73649cd3eb2162db6b379956e488e0c3f64d3183,False,Tests_failed,e8a22ceecd93237ee7ca89fb0dbcff9387eec50a86bae3e20c9796fa78458b50,False
7,refs/heads/master,d6c1eebdb25ae9acc599fae3e6061d8933bfcae3,2709762318f019bb54d190c886fe116f19d5e462,7807c38d3112b886eec071c002850fbcef2c91f0,,2,0,19,5,False,False,True,2,False,,,,,,False
9,refs/heads/master,7807c38d3112b886eec071c002850fbcef2c91f0,a28c7486cccc726dac4b75f0ffd6d82bb8b8bc12,0a9f3b7c4f1afc181e4b59952882ec14aa111a76,,0,0,0,Error,False,False,False,0,False,,,,,,False
11,refs/heads/master,0a9f3b7c4f1afc181e4b59952882ec14aa111a76,b55a782af2a8d9d44e058b913ed7eee8ece642af,f3e0c4ea44f926e55f65a93f877b1254e2f9cb27,,0,0,0,Error,False,False,False,0,False,,,,,,False
13,refs/heads/master,f3e0c4ea44f926e55f65a93f877b1254e2f9cb27,186317564a43d48a3a1089444d6d5c3f60ef43ae,1cd8194853dadecbd5e16a2858e690c34954c139,,2,2,0,Error,False,False,False,0,False,,,,,,False
14,refs/heads/master,e022eeb4e02fcb7a5f0936a3d3b2ac8445af0a1d,6de39870e63c4a6888bd95c407340939e6a2c6b4,4f4d86a49454300e19f0d7214361fa2ef0c7b339,two initial commits,Error while retrieving base sha,Error while retrieving base sha,0,Error,False,False,False,0,False,,,,,,False
