idx,branch_name,merge,left,right,notes,diff_contains_java_file,diff_size,left parent test coverage,left parent test result,left_tree_fingerprint,parents pass,right parent test coverage,right parent test result,right_tree_fingerprint,test merge,sampled for testing
4,refs/heads/master,d6bd70caed2b592ffb21b8455b4992d2faaf0f64,847ba4f6f8364f666a7dd079190b82730de57f7f,785862ea932233a600712a164e39198a553d7050,,True,173,0.0,Tests_failed,c434fd695ab3444f90d0306f23aa41900dfb6e156702402ddbb278c496991239,False,0.0,Tests_failed,48955e3bdeec076a797b9fbd868ce312fce0d5e0dba6f0ca5882dbc398e41a6f,False,False
5,refs/heads/master,847ba4f6f8364f666a7dd079190b82730de57f7f,a69e12de06b97e75cbd46a65a8363f0d6a1e8680,6dfc0cbbdd254643f3dd5a41a6cc646d7c9af9e3,,False,23,0.0,Tests_failed,ed2d01db444102d6b8b82ff2419e68cd220de3ef133ebf77b01e0c162ae8020f,False,0.0,Tests_passed,db1d4d9e30d4e01362282a6ad1e434e4ede0149ea4cfe563464f10f5a4cd2192,False,False
12,refs/heads/master,ba98b3b3c07c3848d35496293c539fedfed3e80e,8dd24322c628ddf3952ea92a6ce258af916b1251,06a7ab69aa4ca60e13f6e546c6dca7656f8f321d,,True,87,0.9038929440389294,Tests_passed,0b33e2a8c6f38803f754281a21abe48a08c5cd52084a118688016b95f1b69d75,True,0.9024863339798976,Tests_passed,375619f661f8700fedd6c4335c82281ea80e335abd25942754c75673d3d76ef2,True,True
13,refs/heads/master,8dd24322c628ddf3952ea92a6ce258af916b1251,845597deb9093e4c997d1fbb32a1b605c2da2454,5ad2e11f4e3a85b47e60939f0cfe81440d496cb9,,True,85,0.9038929440389294,Tests_passed,d15d3856ff7a3e1999ed9edfbd70f610786b0e2264e52e6aaef345201cda6a97,True,0.9024863339798976,Tests_passed,10a4e8f41ddfa1d6459b328eccc51324bf10db09014141c287aadb9a6a038e2f,True,True
14,refs/heads/master,845597deb9093e4c997d1fbb32a1b605c2da2454,84bd212ac39bc6f821ef17b2732fcb15b1727db2,eadad535cbb6c70cdf406ac2d1a5c0ce1d0299bf,,True,92,0.9036081575736448,Tests_passed,6d4233edf1b5f434e93e7b82a2f9c002829a8d33a374f0e379a07cbf5bc4d81e,True,0.9027777777777778,Tests_passed,6b2fe06e082bc64742902fec5f17d1a3a1ee3c3013649d3429f2345ef1206b40,True,True
15,refs/heads/master,84bd212ac39bc6f821ef17b2732fcb15b1727db2,217314122f09ca7fb6b85772195af65a406afaf0,8d840810d1ea516cc9150cb8825b0a79568f03cb,,False,296,0.9024863339798976,Tests_passed,e8a64a6e86ba577fad79dd422e3868057b918647d989493eb82c10bb1acd8a9a,True,0.9036081575736448,Tests_passed,ba92fc96a2a6d6b07bea2c7f9f730c3ff9b05a0bc4bf9d85f45be5500bf458f9,False,False
17,refs/heads/master,da6d6abaa4ce70ac832fffe0342982ecd55fb862,6512c9efce4dece88e11d038180a07ac9f7d3913,0674ede76c92b0bc0c276a9a54b4380406506c71,,False,216,0.9024863339798976,Tests_passed,49b525f23e4faa111071ac3ccb823763c94f5cd85b82af63040ba72edfed848a,True,0.9024863339798976,Tests_passed,aa3ca6a628a390ab362768db46f9b9e4f1f00c375531108ab51060e3f26075a9,False,False
20,refs/heads/master,562414a876214e69e440c4a8736f51f40962d206,c5956c66bbc564cdfb3bf6a1cf719643d95b9008,c65e19ea1d0953a056dc636dcdedd6af5a3c75df,,False,23,0.9024863339798976,Tests_passed,6fe7a585d9b57cb7379c9e76217b06e17783ca6b5968a2f830c61ceb00522dda,True,0.9024863339798976,Tests_passed,de5447a71647abde16a6be9f95fde112824fc871f3fb8f91b43548ec1c934558,False,False
21,refs/heads/master,c5956c66bbc564cdfb3bf6a1cf719643d95b9008,ed0112a6faf1e60612f48a5d5324b466e8451d80,33565ceec6b19abccf372636672bcaeb2960f526,,True,41,0.9024863339798976,Tests_passed,21d8595dceb8474779b0ead44e790b3445e21cf905959355671a61e700f2d364,True,0.9009670487106016,Tests_passed,04171986e13db18e6bd5a038dec4ad6baa96268914f7bff183b8479f2a43ba64,True,True
22,refs/heads/master,ed0112a6faf1e60612f48a5d5324b466e8451d80,102cd2316f671c4ab415cc2d7a96346ce02407d4,244c417ca4d0055c2e0b8ceac633410eb1bf7e9d,,False,19,0.9024863339798976,Tests_passed,86a7ee26eead1aad4eb0b3366398b7ca4ae29e9ef701d2c2f6b85d1dca95e7cf,True,0.9024863339798976,Tests_passed,f8eb86f07c7d7ab763947723f699ee0a97112b30f57bc542b82803fc463a51f8,False,False
24,refs/heads/master,50a78cb3302786c48aca38b9b2032b0a384f5411,f89ea4b8d7a56dbd8e9f2984276e97e8b5ca29c5,280e551c59d499d7fc6e252a9ffa6d35f20f2ce5,,True,10,0.9024863339798976,Tests_passed,91b9fb7a7111b0694b36e824e1b626c625592daeb8e339f2b950fdf1253884f2,True,0.9009670487106016,Tests_passed,f57c058881b8588018928a78d4bf541d7a08780c6deb23537ba6fefa4bcdf770,True,True
27,refs/heads/master,1ecc6dd92902422fb286d2165483ff7a3a6952b4,c4fc2603ef8abf9184227bbd60f1efcfcb95f8e0,4ab941ebca6628f4725682ba2ac4e40253ccc13a,,False,86,0.8989609458975277,Tests_passed,70e95ae8592032d6bb85d767f4a6f2fd619021319485352e30387edc92db9750,True,0.9032198712051518,Tests_passed,646bc714578f44fa983295da232d8d218b8b3b836e614d41b119cbdb78a0898d,False,False
28,refs/heads/master,c4fc2603ef8abf9184227bbd60f1efcfcb95f8e0,6371f96631978c9e91ba0cfef22aa6e4fbe26beb,692a3c1d38807c6e1da586bcae7d8c0574ee07b8,,False,222,0.9011595803423524,Tests_passed,0bc6b5ef42e573472ea249f9a0103454f4e9eea62c9b7f7fb9769daba1a70525,True,0.8989609458975277,Tests_passed,a52257398f6610d4d7bdfa79f032aadf0e61c3a0bf6fac22416a7a60ec2a96bf,False,False
41,refs/heads/master,a2c4cb639a4b48d623d259e84d65580478dcbfec,a5141704ccda4947ab11e3571676980033fb4ee6,292a44f97393b252b0e0bcf4f66af553ee94e9ca,,False,3,0.0,Tests_timedout,0e28fabc16dc6db04f7955470b66de9c77fa31c6196ba41d97d4f7131365d69b,False,0.0,Tests_timedout,8732d9ee78dfd81c0e6e62bf15434d2e7142ee21b7b01323ec48917938832ae3,False,False
42,refs/remotes/origin/dependabot/maven/com.puppycrawl.tools-checkstyle-10.3.3,db15c8b6bd3303e53191d3c64a5d43e8fa808c4b,afa11433ba7072e64c5a58655c32a0beeea9ac53,0dc48985a4875fcd6627715bfeb76dd871d505c8,,False,46,0.0,Tests_passed,5bdc6e9e0357927f41e04eb27ae3e6fb27d5362a92cc03a9e2679dff3e340520,True,0.0,Tests_passed,126fed5cefc2d5d590d8d61b5c6c17e8918c8a457227ee1e869ce501ac4b6690,False,False
43,refs/remotes/origin/dependabot/maven/com.puppycrawl.tools-checkstyle-10.3.3,afa11433ba7072e64c5a58655c32a0beeea9ac53,2b2c349340950160dc1be1423af257b97b387af9,5adf26874cfb93366a946a8538f947a64976ed1c,,False,4,0.0,Tests_passed,8210825ba4c4c445fb764a99916b7584dce9c3371522aaf93aaa523251c4968b,True,0.0,Tests_passed,0a12dafba5ef91067dc7e6ad04d05d23e091ac1bae54f7890c5a1e05c3e1f367,False,False
46,refs/remotes/origin/dependabot/maven/org.testng-testng-7.8.0,6ed60663158e2c72c45edd58b342bcdcfe4239c8,5661da22fd7caa9feb5a04c900117fc428352ef2,0dc48985a4875fcd6627715bfeb76dd871d505c8,,False,46,0.0,Tests_passed,7111af6092b2b2e5acc90a57666812b20eb1bb50e1c35b78ead2cc54677b9799,True,0.0,Tests_passed,126fed5cefc2d5d590d8d61b5c6c17e8918c8a457227ee1e869ce501ac4b6690,False,False
48,refs/remotes/origin/gh-pages,b76acffb348c83746f699683a3fb3ccc93068441,c767aabfa849d230812cf78a7b34e678d0e8cdf3,e74d7864c90396ec0cef9d50c95ae0203c51018d,two initial commits,False,325,0.0,Tests_failed,29d666f49adbddb6ff2d63cace5bc2865523d122b328d24c81523336ce432fe5,False,0.0,Tests_failed,c44475a5e6146d7397168b4fc0316313bde89e55cca60616581b726aef21f5c6,False,False
49,refs/remotes/origin/gh-pages,e74d7864c90396ec0cef9d50c95ae0203c51018d,46758c6a5e19eb74c36f49adae287a069ec7d9e8,e7319d4fc4e377cc8eb79633b7e2af0533380370,two initial commits,False,325,0.0,Tests_failed,c44475a5e6146d7397168b4fc0316313bde89e55cca60616581b726aef21f5c6,False,0.0,Tests_failed,137d7bb8c14eb7e135b6779b93b8cf5932f7eb3e58c8e8573db6ed41fb91d91d,False,False
50,refs/remotes/origin/gh-pages,e7319d4fc4e377cc8eb79633b7e2af0533380370,983e3a7749e4ec72f9c2442367223674b925d89e,2c2a4e3d5e5241e23353fa87d668a494d13915c0,two initial commits,False,325,0.0,Tests_failed,137d7bb8c14eb7e135b6779b93b8cf5932f7eb3e58c8e8573db6ed41fb91d91d,False,0.0,Tests_failed,805bb577858c269cdcb8c290fffe39d202b9930afd59e8de6a5835794b24ad68,False,False
51,refs/remotes/origin/gh-pages,2c2a4e3d5e5241e23353fa87d668a494d13915c0,200b4f4d61783f937abce934330d2559e6cdb2be,d150f5c45284730b628d9949d4225675d8193fc8,two initial commits,False,313,0.0,Tests_failed,805bb577858c269cdcb8c290fffe39d202b9930afd59e8de6a5835794b24ad68,False,0.0,Tests_failed,080b65215d611a408d5c941564fbb3e51683af3702f222a39ff6da13af76947a,False,False
52,refs/remotes/origin/gh-pages,d150f5c45284730b628d9949d4225675d8193fc8,97b58bf27712b8bd7b678a8a5e49dc7d1f11ab77,21901d8d9ddb516ca73942490256e1fe0d331323,two initial commits,False,81,0.0,Tests_failed,080b65215d611a408d5c941564fbb3e51683af3702f222a39ff6da13af76947a,False,0.0,Tests_failed,d23d7fb8b32f75d25853b1ba6d07e72fd45c69f53c1f77c4121e7e4b8bf5f2f8,False,False
53,refs/remotes/origin/gh-pages,21901d8d9ddb516ca73942490256e1fe0d331323,c80e346cccb7f878d924ea623983e277691dece7,15a1156a0528d92ed0852ee88f3ac61d6c5caa6b,two initial commits,False,2,0.0,Tests_failed,d23d7fb8b32f75d25853b1ba6d07e72fd45c69f53c1f77c4121e7e4b8bf5f2f8,False,0.0,Tests_failed,be98ed9db503b8fb6fd8abdf68022c315c73b335435e17d82f824ad1bc9a9283,False,False
54,refs/remotes/origin/pull/142,185eef0de947bd7c420c6a9f82f4bf8a237afdc5,6f0d72888637c4ae7e702561fbbfc16b347c65b7,07fb66b447eb5a76b225f2368081ace6b3915334,,False,2,0.0,Tests_passed,2e98b009b4e95fac8d2f405c5336085e82551d913c1ce5d6782cdad972c9ee03,True,0.0,Tests_passed,2e98b009b4e95fac8d2f405c5336085e82551d913c1ce5d6782cdad972c9ee03,False,False
55,refs/remotes/origin/pull/143,aff95b9dcf9dfd934603e0bebefa6330b714b4dd,47a5b902c43cd5fdaa55676f8ef742fa7cb6b8a9,bf72702e171ff820220f437735d28f01fe92773c,,False,90,0.0,Tests_passed,e982068be427805f40ec6a09c34e33bc1c18ff8b2fbf656d150c4faec1f851ae,True,0.0,Tests_passed,2e98b009b4e95fac8d2f405c5336085e82551d913c1ce5d6782cdad972c9ee03,False,False
56,refs/remotes/origin/pull/148,05ce952625b5e9ef83dd589f8ad344276a04fbce,a0ae62c1a195f3bf964c3e8629c4e4c17f065bc3,31fd16cfd2d2a8d71bef4ba4b6c0697d362ec643,,False,9,0.0,Tests_passed,6620f9635975fd2a9fa9d5ade259c4c2bd05388ee6ac8bf00604ac52c76587b6,True,0.0,Tests_passed,383076d44173fd910be55677e4ef63857e93dff6742d09b11d5a9f8f88d58007,False,False
57,refs/remotes/origin/pull/152,e1dd0a40c957bcecfcfb3e3b4d8e30d792ad6755,216150eea754cefde3e9c50b513b7f1187655872,86d821eb67f3277178c258c30eb97aebb678ddf1,,False,6,0.0,Tests_passed,2d45688f85b2a99473a529677c8e53545b0c14ccd16cd5ef47fdcfe7693c95f9,True,0.0,Tests_passed,c7811633ee0cc5220ef61a8271b3877068cf9225dd9e8795cb1b5f59140eb141,False,False
